movie_title,title,review,rating,helpful,total,date
The Avengers," Avengers - 2012
","A repost from an old IMDB review.I'm happy to report that everything established in previous movies pays dividends in a big way. It's not that anyone needs to see those other Avenger solo films before seeing this gem but it certainly adds depth and texture to this amazing product. Not having to intro big main characters deeply allows the action to flow but also allows for better development. This also allows them to probe deeper into the character's personalities. This heightens the tension, so often missing from comic-book movies, and adds real weight to the story as well as the action sequences which are thrilling and often mesmerizing. The result is a film that's just flat out exceptional.Of course all the phenomenal heroes got to shine and the story accommodated them all perfectly. What I loved is that Marvel did it again with their main villain. Loki was just so wonderful and complex in this amazing movie. Spurned Loki masterfully dances on the fault lines of villainy and redemption. He always keep people guessing and. Again, that's just shear perfection coming from the god of mischief. He has such a mixture of emotional psychological complexity. You have somebody who's capable of thinking and strategizing at the speed of light, but underneath that is a deep well of pain that at any moment threatens to boil over and Tom Hiddleston plays it like the master he has become. This is Oscar worthy villain performance good.The performances in this movie are as good as any I've ever seen in an adventure film. The great actors say that acting akin to playing tennis. The rally that they play with a new partner is completely different from one to the other. Each of these GREAT actors have such specific talents that it's fun to see them play off each other at different times in this movie. I think Whedon realized this as both director and writer and shuffled things around on purpose to play to strengths. It's just another wonderful aspect of this spectacular movie event.",8,0,1,6 December 2018
Men in Black 3," Men In Black 3 (2012)
",Great movie. Very well executed and a very funny movie.A better addition to the series. Not disappointing at all.,7,0,1,9 December 2018
Alien 3," From greatness to misery....
","Alien(1979) and Aliens(1986) were legendary, scary and awesome.But unfortunately Dave Fincher Couldn't grasp the best of the earlier movies and create the third.
Alien 3(1992) was a disaster. Gloomy and not scary at all.I have less to say about this. This is not a good movie.Overall rating - Weak direction. badly executed film that make the legend go way out of the line. 2/5",4,1,4,9 November 2018
10 Cloverfield Lane," 10 Cloverfield Lane (2016)
","An amazing suspense thriller this for me is a masterpiece. Established with strong acting performances and thrilling set building, the film maker will succesfully recreates the horror genre in a fanatic and a fierce manner.Overall - 4/5",8,0,0,28 April 2020
Skyfall," Skyfall (2012)
","Stylish Bond movie. Sarcastic dialogue that is stunningly creative and extremely focused. The first half of the movie booms with excitement, thrills and style but the latter part lacks style and action . Like Casino Royale(2006) and Quantum of Solace(2008) , Skyfall(2012) with Daniel Craig hails to be a new form of Bond movies with style.Overall - 3/5",6,0,1,9 December 2018
Abraham Lincoln: Vampire Hunter," Abraham Lincoln Vampire Hunter (2012)
",Good visuals bad story line. The story lacks substance and gets carried away with it's graphics and CGI. The director focuses on the visual effects rather than the story and it's obviously can be seen.overall - 2.5/5,5,2,2,9 December 2018
Fight Club," David Fincher and his masterpiece
","David Fincher's (DF) masterpiece is Fight Club (FC) (1999).DF who's one of the most innovative and considered a great filmmaker himself worked really hard on producing FC.FC is an american film from 1999 based on the 1996 novel by Chuck Palahniuk.The plot of the film is basically in summary is.......Edward Norton plays the unnamed protagonist, referred to as the narrator, who is discontented with his white-collar job. He forms a 'Fight Club' with soap maker Tyler Durden, played by Brad Pitt, and they are joined by men who also want to fight recreationally. The narrator becomes embroiled in a relationship with Durden and a dissolute woman, Marla Singer, played by Bonham Carter.The director and the cast compared the film to Rebel without a cause (1955) and The Graduate (1967). They said its theme was the conflict between a generation of young people and the value system of advertising.This film is a cinematic feast. As a Sri Lankan film fanatic that troubled rebellious men is a talked about factor and loved by filmmakers and fans alike.Fight Club's got some hard hitting quotes for the audiences.Tyler Durden : The things you own end up owning you.Narrator : I found freedom. Losing all hope was freedom.Tyler Durden : It's only after we've lost everything that we're free to do anything.Tyler Durden : Listen up, maggots. You are not special. You are not a beautiful or unique snowflake. You're the same decaying organic matter as everything else.Narrator : This is your life and it's ending one minute at a time.Tyler Durden : You're not your job. You're not how much money you have in the bank. You're not the car you drive. You're not the contents of your wallet. You're not your fu*king Khakis. You're the all singing, all-dancing crap of the world.Tyler is like an annihilistic priest. His words are true but dangerous and if you blindly follow them it's chaos. And that is what you see in the film.DF's approach and style in films are basically follows.Fincher likes to map out camera movement with computer-generated imagery, commission intricate sets, gets heavily involved in post-production, and re-shoot footage after the principal photography has wrapped. He does not normally use hand-held cameras when he shoots a film, preferring cameras on a tripod, this most frequent use of a hand-held camera was for Se7en, in which five scenes were shot that way. Fincher likes to confuse audiences with his camerawork. Sometimes, it is difficult to determine whether a shot is human-controlled, motion-controlled or computer-generated imagery. Close ups are as little as possible. The interior of a refrigerator can be seen in a number of Fincher's films; this can be seen as part of character and story development.All of these are in FC.As a Sri Lankan many films like Machan (2008), Mille Soya Buongiorno Italia (2004) and Motorcycle (2016) depicts the internal and external struggles of the youth and middle aged men of Sri Lanka.And FC will be the one and only depiction of the American man's perspective in 1990's on consumerism.",9,0,0,5 December 2018
Memento," Memento (2000) : Anything serving as a reminder or warning. [Dictionary.com]
","Memento (2000) by Christopher Nolan is one of the breakthrough films of his career and may be one of the greatest films ever made.Now that the audiences know this what can a Sri Lankan film fan like me can give new to the readers.Memento is a 2000 american neo-noir psychological thriller film after Nolan's 'Following (1998)' which was kind of the same film making which later becomes his world renowned iconic film making style.Like many of initial films Memento explores the dark human conditions and it's cold heartedness with psychopathy infused. And also he brings his great editing and story telling techniques to the film in a grand scale.This is a most talked about film and needs multiple viewings, Now with my busy schedules I only watched it once and I'm like really confused but awed by it's film making competence.The story is about a guy called Leonard as a result of a past trauma, suffers from anterograde amnesia, the inability to form new memories and suffers short-term memory loss approximately every five minutes. He is searching for the persons who attacked him and killed his wife, using an intricate system of Polaroid photographs and tattoos to track information he cannot remember. Memento is presented as two different sequences of scenes interspersed during the film: a series in black-and-white that is shown chronologically, and a series of color sequences shown in reverse order (simulating for the audience the mental state of the protagonist). The two sequences 'meet' at the end of the film, producing one complete and cohesive narrative.As a SL film for me Memento is unique noir classic with it's unique confusing narrative style which later becomes nolanites favourite in his films with haunting music, context, acting and depth. This becomes one of the best films ever put to screen in terms of crime and human condition with unique atmosphere.",9,0,0,5 December 2018
This Is the End," This is the end (2013)
","One of the last years best films for it's creativity and fun 'This is the end' lives up to the reputation of Seth Rogen and his cast who drives the movie into becoming a comic masterpiece. Mainly for it's sarcastic remarks, witty acting and most of all for it's real references and it's unforgettable ending this is a real comic treat.Overall - 4/5",8,1,2,28 April 2020
The Hunger Games," The Hunger Games (2012)
","As I said in my review for 'Planet of the apes(2011)', there are no good Sci-fi movies these days this is one of them. I don't want to disrespect the readers who admire the book so much but as independent film fan the movie was not up to its reputation.The movie is sadly overrated in IMDB. The acting was bad. Direction was weak.Look at the scene from the film I downloaded. She is way to good looking for a hungered killing machine.Look at her clothes.They are too good for her character considering the novel's state of the character.The action sequences of this film was not thrilling as well. It should have been better.Considering 'Gamer' as in the same Genre it was far ahead of it's time.
My overall rating for this film is going to be very low for this because besides being an adaption.",5,0,0,6 December 2018
