movie_title,title,review,rating,helpful,total,date
The Double Life of Véronique," I want my 2 hours back! Or a Double Life.
","My Rating : 0/10I wish I had a double life : of which one life purely dedicated to watching rubbish arthouse movies such as this so that I can recommend that rare good arthouse blockbuster to the other life whenever that comes along (which takes an enormous time, I have to dedicate roughly 100 hours of movie-watching time to find a genuine masterpiece-level film).Nope, this isn't it, cool concept though - just that it ultimately doesn't make any sense or difference to me in my movie-watching journey. Kieslowski's 'Three Colors: Red' was a MASTERCLASS and I'm in love with it but somehow this just didn't click.",1,2,4,17 February 2019
Ford v Ferrari," A formulaic, overly long, utterly predictable biopic.
","My Rating : 4/10Extremely average movie, OK for a one-time viewing.The high ratings are absolutely fake according to me. The story also has been embellished to confuse the facts for cinematic effect. A real downer!I am not 'H-A-P-P-Y' after watching it - that's for sure!",4,12,26,7 December 2019
The Lobster," What did I just watch??!!!
",My Rating : 1/10This was bloody awful! The most pretentious mind-numbingly flat and emotionally detached piece of excuse for a movie.Disastrous and grossly overrated.,1,3,6,1 February 2019
Blade Runner 2049," BLADE RUNNER 2049 HAS BECOME ONE OF MY FAVOURITE FILMS OF ALL TIME.
",My Rating : 10/10 ♠ MASTERPIECE ♠This is visually one of the most stunning films I've EVER seen.Slow-burning science-fiction at it's finest.A STUNNING MOVIE EXPERIENCE TO BE WATCHED ON THE BIGGEST SCREEN...!,10,2,12,24 August 2018
First Man," Average movie execution of a legend's life.
","My Rating : 6/10This SHOULD have been SO much better. Instead what we have is a family drama plus scenes of space training/travel and of course the moon landing.Aspects of Armstrong's true brilliance is not captured properly and he is shown to be somewhat cold to his family.
They had some great subject matter on hand here but unfortunately the movie is cold, flat and leaves a lot to be desired. Boring at times, too.",6,1,1,22 January 2019
Vertigo," Review # 300 : VERTIGO - HITCHCOCK'S GREATEST.
","My Rating : 10/10 ♠ MASTERPIECE ♠RUNNING TIME : 127 MINS
BUDGET : $2.5 MIL
BOX OFFICE : $3.2 MILTRIVIA -Hitchcock spent years trying to recreate the psychological state of dizziness or vertigo on film. He finally achieved it by combining a forward zoom with a reverse tracking shot. The effect is used several times in the film: in the opening sequence, when the officer falls from the roof of the building; and later, in the view down the mission stairwell (a shot that cost $19,000 for a mere few seconds).REVIEW -Brilliant but notoriously difficult director Alfred Hitchcock was given to playing often sadistic practical jokes on his cast and crew. Some say the idea for the film was driven by the director's own obsession with Vera Miles. The actress he wanted to cast but couldn't due to her pregnancy. So incensed at Miles' temerity in getting pregnant for the third time, Hitch told her 'that two was sufficient, but that three was really obscene'. He tried to replicate her with the many elegant blondes he cast in subsequent films. Novak paid for not being Miles when Hitchcock forced her to do endless retakes, reducing her to tears. Vertigo, his most personal film, reveals much about the director's own need for control and his obsession with the feminine 'ideal', and about his determination to find in art possibility to transcend daily life.The visual poetry, the pull of the film's haunting landscape, and it's portrait of the human longing for transcendence for love or art sends us down a new intriguing pathway. Old Hitch is still playing with our heads, but this time he breaks through to our hearts.ONE OF THE DEFINITE GREATEST MOTION PICTURES EVER MADE.",10,5,7,6 January 2019
Black Swan," A good, messy movie about obsession with perfection.
","My Rating : 7/10I think of Black Swan as a journey into the dark uncharted places in your mind. Aronofsky made The Wrestler two years earlier which I found absolutely brilliant so I suggest viewers to check that one out as well, they are both very similar in a lot of ways, the scene which ends both movies convey the same emotional punch which is of accomplishment at the cost of one's sanity and the mental and physical exhaustion and obsession with achieving perfection. I would like to have given an 8 or 9 rating and the reason for it not excelling as much is perhaps because I would have liked it to be even more twisted, I was looking for an element of horror such as The Shining or Rosemary's Baby in here which I didn't find. Also, I wished there was a more memorable background score to really tie the film neatly. It is more a psychological affair with Natalie Portman's character exploring her repressed emotions and her virgin-like innocence bothering her from becoming the black swan.",7,2,3,12 October 2018
Come and See," Truly disturbing Russian war drama.
","My Rating : 9/10THIS IS THE REAL THING! (Not Saving Private Ryan).Apocalyptic. Visceral. Horrific. Powerful. Emotional. Poetic. Expressionistic.These are just some of the words and feelings that come to mind when I think of 'Come and See' - the title is taken from the Book of Revelation.The destruction caused by wars as you've never seen before, from a different point of view. Often counted in the list of ONE OF THE GREATEST WAR FILMS EVER MADE.",9,4,4,5 January 2019
Requiem for a Dream," A haunting, thought-provoking masterpiece of modern cinema.
","My Rating : 8/10The film is a parallel story. It jumps between Harry's (Jared Leto) story about trying to score enough heroin with his buddy Tyrone (Marlon Wayans) and girlfriend Marion (Jennifer Connelly) to live out happy lives, and his mother Sara's (Ellen Burstyn) story about her desperate attempts to get onto television. The film chronicles these four individuals, and their ups and downs through the course of three seasons of a year.Excellent performances, stylish camera work and quintessential Generation X film along with Fight Club. It is a visual treasure, and a true thought provoker.",8,3,4,11 October 2018
10 Cloverfield Lane," A very silly movie
","My Rating : 2/10I didn't like this movie at all. It's utter garbage. A very, very cliched plot.Do not watch.",2,2,4,24 August 2018
