movie_title,title,review,rating,helpful,total,date
First Man," Fly me to the moon
","What the movie does do is to give you the feeling of what it really felt like inside the space craft, where every hour was life-threatening and the outcome was always perilous. Director Damien Chazelle's emphasis on realism and Ryan Gosling's amazing performance fly us to the moon. It doesn't matter that we know how Armstrong's missions ended, you will still find yourself wondering if the crew survives. The cinematography gives you a taste of both confined spaces and the vastness of space in a very intimate way. It is a breathtaking character study that reminds us exactly why we still love to watch movies. And the truth is that 'First Man' is so amazing technically that it demands viewing on a big screen. nikisreviews.gr",8,0,1,21 October 2018
10 Cloverfield Lane," No money but lot of honey
","This is a fine and tense low-budget thriller, skilfully directed by Dan Trachtenberg. A wonderful and welcome surprise, a visit to '10 Cloverfield Lane' is highly recommended. This claustrophobic movie keeps the viewer holding his breath for the whole running time, and it's also daring and stimulating. John Goodman, delivers a captivating performance and is responsible for most of the film's tension. If you've seen 'Cloverfield' you will love this follow-up. If you haven't, you will also love this follow-up, stand-alone thriller. There are unexpected twists, surprising turns, and you have no idea what is going to happen from scene-to-scene. What more do you want from a thriller?",8,1,3,31 March 2016
Child 44," Bad Russian accent
","This story goes back in time, in Stalin's Russia of 1945. The representation (clothes, scenery, feeling) of this era is great. Tom Rob Smith's bestseller from 2008 has been turned into a mainstream movie, with all the actors to speak English with heavy and bad Russian accent. Tom Hardy with his pretty face and muscular presence is good enough for the role of Leo, giving a solid performance, but the story in general is boring. There is no fascination and any interest in finding the killer. Actually I didn't understand what this movie wants to be. Is a thriller? A crime story? A romance? It's a little bit of everything, but unfortunately is not sufficient in any of all this.",6,5,9,14 October 2015
It," It is must to see!
","This new adaptation of Stephen King's monumental novel is one of the best that has been done in recent years based on some of his books, providing very charming characters and frightening sequences and capturing the unique qualities of King's storytelling. 'It' is a solid horror movie with great protagonists who achieve that perfect combination of vulnerability to evil and fascination for the unknown and is carefully directed by Andy Muschietti. Despite all the marketing focus on the homicidal circus freak, 'It' was never about the clown. It's about how trauma haunts a childhood and whether you're acquainted with the King novel or 90s movie, this new version will leave you breathless and probably sleepless, too.",8,3,5,1 October 2017
A Star Is Born," Great chemistry
","'A star is born' tells a story many of us already know. The movie it's a nice love story and Lady Gaga is good but Bradley Cooper is definitely the star of 'A star is born'. The film demonstrates that good stories never die. Bradley Cooper has borrowed from the 1976 Barbra Streisand version, its 1970's setting and the the rock 'n' roll feeling and it does it well. Despite its long history, Cooper manages to bring something authentic and new to this classic film story that feels fresh and vital. Undeniably, 'A Star is Born' shines due to the realistic chemistry between Bradley Cooper and Lady Gaga. It's not a particularly great movie, but it's an enjoyable one, with so many amazing scenes that you will remember for a long time. nikisreviews.gr",8,4,8,7 October 2018
Captain Marvel," A strong female lead
","There's enough in this movie to keep both Marvel fans and newcomers engaged. 'Captain Marvel' brings a fresh air of energy to the Marvel universe and Brie Larson wins you over as she fits perfectly in this world of superheroes and also creating a strong female lead. Great visual effects and acting by Brie Larson make for an enjoyable watch that embraces a confident and smart woman character, make us believe that the future of Marvel is female. 'Captain Marvel' is a relatively good superhero blockbuster and the important thing is that it's not trying to be anything more than that. But we will still enjoy the message it sends and will inspire young girls to strive for the best versions of themselves. nikisreviews.gr",8,4,12,12 March 2019
Creed," A new generation of Rocky films
","'Creed' is a great accomplishment that works wonderfully as a part of Rocky Balboa's tale, and as the beginning of a new - I want to believe amazing - saga. Interesting storytelling, nostalgia and humor in a story we all know, and now is something more than a typical sports movie melodrama. It's not necessary to be a fan of the Rocky film's to enjoy this movie. Ryan Coogler does an excellent job as a director, especially in the boxing scenes. Sylvester Stallone, from his part,give us a wonderful, sensitive and memorable performance. Lately, Hollywood keeps bringing back sagas, but I think this time, it feels like the new generation of filmmakers can surpass the originals...",8,0,2,31 January 2016
Deadpool 2," Deadpool is back
","The film's greatest asset is Ryan Reynolds, who in 'Deadpool' finally found the role of his dreams. I prefer this Marvel movie that doesn't take itself seriously. But the truth is that the original 'Deadpool' was fresh and funny, from the opening credits to the parody of Marvel movie finales. This movie suffers the fate of so many sequels. We've seen its best ideas before.Fortunately it is an amusing movie that generates plenty of big laughs, even if the freshness of the characters and the concept are old news. It's not nearly as good as the first 'Deadpool', but it's definitely worth seeing and 100-percent a good movie. A sequel that will keep this franchise around a long time. We like that!",7,0,3,20 May 2018
The Hateful Eight," Tarantino's bloody entertainment
","Blood bath, guns, violence and bad people looking like video game characters. Yes, you are watching a Tarantino's film. 'The Hateful Eight' can be tough, but also it's very entertaining. The script is well-written, the film is well-directed, and while it is certainly not is weakest effort, it is also far from Tarantino's best. He is a master of these kinds of bloody scenes and if you are not a fan of his films, then probably you gonna hate and this one. The first half is nearly perfect, and the second half gets a little repetitive, but still far from being boring. In a few words, this movie is not for everybody but if you actually watch it, the scenes will stick with you for days because they are so... spectacularly exhausting in a entertaining way.",7,1,12,7 January 2016
Spider-Man: Homecoming," It's simply amazing!
","This is the Spiderman movie we've been waiting for. It's also the best Spiderman movie of the bunch. The film has the perfect mix of fun, action and poignant moments that, without being too deep, are able to generate strong empathy with the characters. With a refreshing adolescent vibe and great performances by Tom Holland and Michael Keaton, this is a very entertaining superhero movie. Finally, Marvel's cinematic take on Spidey is here and it doesn't disappoint! Given our justifiable fatigue with comic-book movies, 'Spider-Man: Homecoming' fares better than we have any right to expect. Cool, fun and different from other versions. It's simply amazing.",8,1,5,29 August 2017
Suicide Squad," Wasted potential
","Beyond the interesting aesthetic, 'Suicide Squad' doesn't really have much going for it and is nothing more than a film dedicated to Batman and Superman's enemies in which they compare their abilities to see who's the best of all. Thanks to some interesting characters, this is a fun film to watch, but not as much fun as it should have been. It's actually disappointing to see all that potential wasted. But despite some major flaws, this film has good performances from Will Smith and Margot Robbie and a few solid action scenes. 'Suicide Squad' had the potential to be an awesome superhero summer blockbuster but unfortunately everything is so flat.",5,0,0,19 August 2016
"Three Billboards Outside Ebbing, Missouri"," Wonderful dark comedy
","A story of desperation and revenge as darkly funny as it is tragically bleak, 'Three Billboards' pushing characters far beyond their traditional archetypes. The movie is one of the angriest films in recent memory and a wonderful dark comedy. It has moments of hilarious comedy and sincere tenderness, along with acts of nearly unwatchable violence. Despite Martin McDonagh's magnificently rich story filled with complexities and twisting turns and the well written dialogues, it's the strength of the performances from Frances McDormand (whose expressive eyes show every thought and capture the depths of her pain), Woody Harrelson and Sam Rockwell that keeps 'Three Billboards' up. A great movie!",9,4,8,21 January 2018
Justice League," Mediocre super heroes
","Everyone involved in making 'Justice League,' and everyone who will eventually see it, deserved something better than this. This movie is a pointless and expensive CGI that even Gadot's Wonder Woman luminescent star power, can rescue. Given the generic state of the plot and how uninteresting the characters are, 'Justice League' wasn't worth the trouble. For me this movie is the most mediocre, boring and pointless A-list superhero film going back through the nearly 40 years of modern superhero films. The problem is that it had the potential to be great, epic and exciting but is one big incoherent and loud mess that, unfortunately, has failed to deliver an unforgettable cinematic experience that the fans have been waiting to see.",4,4,14,26 November 2017
The Revenant," Crude but beautiful
","'The Revenant' is an adventure for revenge that is violent and crude but also so beautiful. Iñarritu invites the audience to let themselves be shaken and taken on a journey for survival, in one of the most spectacularly and beautifully filmed movies of recent years, with a breathtaking cinematography and scenery. Leonardo DiCaprio giving us, once again, a great performance and every time I watch his movies, I understand why I am one of his fans since way before 'Titanic'. The jokes about him never getting an Oscar, I think will stop this February. This movie has a really powerful story and although a bit overlong, is nonetheless a stunning achievement, and one of 2015's best movies.",8,4,7,22 January 2016
The Conjuring 2," Clever enough to scare us
","'The Conjuring 2' is an excellent example of what more sequels should aspire to be. It is a perfectly executed haunting movie from James Wan that dives deep below the surface to explore themes of vision, belief and faith. The family drama is still right at the center and is quite effective, and Vera Farmiga and Patrick Wilson are excellent to their roles. The film doesn't give anything new at the horror movie genre, but its set pieces are often impressive, even if sometimes rely a bit on jump scares. The truth is that 'The Conjuring 2' has enough suspense and story to have appeal for all kinds of horror fans and is a film clever enough to scare us. nikisreviews.com",7,73,125,9 June 2016
Jackie," Inspiring Jackie
","Natalie Portman is brilliant and perfect as the fragile, ferocious Jackie and she gives one of her best performances. it's one of the strongest historical dramas of the year about how a nation looked to a single person for how to react to the murder of its leader. 'Jackie' is a fascinating, solid, visually stunning and intelligent film, directed by Chilean filmmaker Pablo Larraín that have done a terrific job presenting a complex character, who struggled at times to be the person others wanted her to be. I believe viewers who were alive and witnessed it will find it inspiring and those who were not, will find it interesting.",8,2,5,26 January 2017
Avengers: Endgame," Epic
","'Avengers: Endgame' is a satisfying, expertly made sequel in the franchise and combines with 'Infinity War' to create the MCU's best, most compelling storytelling. I think that this movie raises the bar so high that there may well never be a superhero movie to match it as it stands out as one of the most detailed, satisfying conclusions to a chapter in a long-running franchise. All the necessary heroes get the right amount of screen time and there is a great blend of grief and humor. 'Avengers: Endgame' is a beautifully-constructed piece of popcorn cinema and anyone who has given their time to this world will find it to be a rewarding and effective payoff. The word epic is the right one for this movie. The end. nikisreviews.gr",9,2,7,4 May 2019
The Favourite," A charmingly quirky film
","Rachel Weisz and Emma Stone are both brilliantly witty and Colman's performance is nothing less but sublime. The three leads are able to hold a fascinating performance that is difficult to achieve. Yorgos Lanthimos retains a pessimistic view of human nature but all goes down with a touch of British glam, as he pushes the idea of the capricious queen through the far reaches of comedy and almost into tragedy. With its brilliant and dramatic script, the sharp dialogues, the great performances, the wonderful production design contributions and a beautiful cinematography, may be for more open-minded audiences, but it's such a charmingly quirky film and is my front-runner for the Best Picture Oscar. nikisreviews.gr",9,80,144,2 February 2019
Foxcatcher," Great performance of Steve Carell
","To be honest when I start viewing this film I didn't like it. I found it very boring. But the performance of Steve Carell kept me imprisoned. Like someone held my hands and I couldn't press the paused button. If you are not interested about wrestling (like me) don't worry, this film is about it and is not about it. Especially is about human behavior about the thin line between good and bad, logic and craziness, pain and happiness. This is a true story and all true stories are powerful in way. I end up loving this film and think about it for days. This means for me that it is a good film, with an excellent cast and a great leading performance.",9,1,1,1 July 2015
Avengers: Infinity War," Too much of everything
","Though surprisingly rich, the film's storyline remains incomplete. Feels more like several movies squished together. 'Avengers: Infinity War' isn't a perfect film, but it's probably exactly what it wants to be. A massive spectacle full of fun character moments and impressive action sequences. It is an entertaining movie but one that leaves too many unanswered questions. Also it is too long, too dark and too confusing but the humor and all star cast helps you endure the overrunning length. On the whole, 'Infinity War' is what fans have been clamoring for - an action movie that puts everyone under one cinematic roof, that puts all the good guys against the ultimate big bad for a better universe.",5,26,84,29 April 2018
