movie_title,title,review,rating,helpful,total,date
The Equalizer," Denzel Rocks!
",Great movie and great acting. I watched this movie three times in one week... couldn't get enough.,9,3,4,29 July 2019
It," IT's A Remake Well worth Seeing!
",I loved the idea of the first movie back in the day but dear god was it lame and did it suckkkkk! This remake made me absolutely love love love this story and has me dying for more! Pennywise is back and better than ever! One of the best remakes I have ever seen! I really hope the sequel will be as awesome as this one turned out!,8,1,1,3 August 2019
John Wick," Wild Ride!
","Action, Action and more action! From beginning to end this movie was go, go, go and it dove into the secret assassin world which I thought was so cool. Keanu is at his best!",9,1,1,29 July 2019
A Star Is Born," Amazing Movie
",This movie was so touching and beautifully done. Bradley Cooper is a great director and actor. Lady Gaga can sing beautifully and act amazingly! Sam Elliot was so touching and intense and all three were perfect in this movie. It brought the theater to tears and had us all engrossed.,8,0,0,27 July 2019
Home Alone," Good VS Evil
","Dude... what a great movie! There are so many things wrong with it and so many things I could predict but dear god was that a good movie! I WILL watch this movie every single Christmas season to get into the spirit and I will LOVE every single minute of it every single time! This is the perfect Christmas movie for anyone who feels alone or hates the season! It will open your heart and make you believe again in the things that are good! It's a true triumphant battle of good vs evil and is done in such a fashion that is seen by the eyes of an honest child! Watch this and tell me you don't love it.... watch it, I dare you!",8,2,2,17 August 2019
Aquaman," Aquaman Done Right!
","This movie was funny, action packed, wholesome, beautiful and fun. Jason Mamoa is the perfect hero for this film and Amber Heard is and I quote 'the most beautiful woman alive'. It was so colorful and beautiful in the underwater scenes... so much detail and perfection in every shot! You want action and beauty? Check this movie out! Can't wait for part 2!",9,1,8,27 July 2019
Toy Story 4," Perfect 4th Installment
","I love every Toy Story made and this one takes the cake! It's up to date and witty, funny, touching, and creative. Key and Peele were a beautiful addition and this movie did it right.",9,0,1,27 July 2019
Aladdin," Surprisingly Good
",Wasn't sure about this movie at first. I went with my fianc̩ and expected it to be lame but I was pleasantly surprised! I have to say the staple in this flick was Will Smith for sure... he is the perfect genie aside from Robin Williams. Check it out and I guarantee you won't be disappointed.,7,2,4,27 July 2019
The Lion King," Amazing Live Action Remake
","This movie was amazing from start to finish. There again... all the haters who bashed it are typical people in todays world who think complaining is a way of life and actually gets you somewhere. It's was entertaining, wholesome, funny, sad, romantic and action all wrapped into one. I recommend it to anyone who loved the cartoon and wants to check this out. And side note - Seth Rogan is beyond a perfect Pumba!",9,2,7,27 July 2019
Dumb and Dumber," Masterpiece!
",Jim Carrey and Jeff Daniels are probably one of the best comedic duos in history. This movie is relentless jokes and laughter. Everything about this movie is absolutely comedic genius!,9,1,1,3 August 2019
It Chapter Two," You'll Float Two!
","I had such high expectations going into this movie and I was so nervous that it wouldn't amount to what the first one did... and I have to say... it met all of my expectations. It was freaky, funny, scary, sad, wholesome and just all around well written. I think it is a great way to conclude the tale of pennywise and the losers club. IT on a whole is one of the best movie remakes ever done. See this movie and tell me I'm wrong!",8,4,7,8 September 2019
John Wick: Chapter 2," Just As Wild Of A Ride As The First!
",I loved the first movie and I really had high hopes for the second and it did nothing less than surpass my expectations! Two amazing movies packed full of action!!! I'm ready for Part 3!,9,1,1,29 July 2019
