movie_title,title,review,rating,helpful,total,date
Gremlins," A deeply beloved all time favorite
","I remember the first time I ever saw this great film was at an old drive in theater in my area when I was very young and to this very day, it remains one of my favorite films of all time.  This movie was so very well written and acted and is a dynamic mix of horror and laughs.  This is one film that I could watch over and over again!",10,0,1,11 March 2002
E.T. the Extra-Terrestrial," Splendid all time classic
","I remember seeing this film twice during its original theatrical run in 1982 and even now, I am very happy to have had the opportunity to see it.  It's very easily one of the best films of all time and very well deserving of its status as a classic.  This film has awesome special effects and a very eloquently written story which has moments that are heart warming and some that are very cute.  I think it's very appropriate that this movie has received a 20th anniversary re release.  Very good for the whole family.",10,1,2,19 March 2002
Training Day," Awesome cop thriller
","I truly must say that this film is one of the most exciting action thrillers I've seen in quite some time.  It was so very well written, directed and acted and keeps a tight grip on your interest from beginning to end.  I think that Denzel Washington won a very well deserved Best Actor Oscar for his role as the villainous narcotics officer and Ethan Hawke did an equally splendid job as the rookie cop that works with him.  Watching this film is two hours very well spent.",Null,1,11,19 April 2002
Beauty and the Beast," Deeply beloved in every sense
",I truly must say that this is one of Disney's best animated films ever.  It has the awesome animation so typical of Disney and the story is so very deeply touching and heart warming.  The 'Human Again' musical sequence was excellently done and a most welcome addition for the movie's special edition release.  This is definitely one animated film that I could watch again and again without ever getting tired of it.,10,2,2,30 December 2002
"South Park: Bigger, Longer & Uncut"," Hilarious fun and from start to finish
",Everything about this movie is great.  It's one that I am very happy to have as part of my video collection because it has plenty of hilarious laughs and even some cool musical numbers.  It's a lot of fun to watch and I'd strongly recommend it to any fan of the television series because it's just as much fun on the big screen as it is on the small screen.  I personally laughed throughout the picture.,10,0,0,21 September 2001
Spice World," A fun and entertaining musical romp
",I have to disagree with anyone who says that this is a bad film because I found it to be a lot of fun to watch because the Spice Girls had such an excellent and good humored way of poking fun at themselves and because I think that the film had some great music and performances throughout.,Null,0,1,31 July 2002
The Doors," Awesome and fast-paced
","This film is one that you can't help but get into at the very beginning and it keeps a very tight grip on your interest until the very end.  The script and acting are simply phenomenal.  Though this film is nearly two and a half hours long, you find yourself wondering where the time went once it's over. That's how much fun this one is to watch.",10,1,1,17 December 2001
Forrest Gump," A dynamic movie triumph
",There is so much to love about this dynamic movie and I think it very richly deserved every Academy Award that it won.  It takes us on such an excellent trip through three decades of history and tells an extremely entertaining and inspiring story of how a simple minded man went on to accomplish so much.  This is one movie that I never get tired of watching and is most definitely an all time favorite on my list.,10,1,2,6 November 2002
Lilo & Stitch," One of the greatest animated films ever made
","I truly loved watching this film and found it to be very well worth my time. The animation is superb and the story is very funny and delightful.  It's also great to watch as the alien Stitch forms such a close relationship with the little girl Lilo and the way she teaches him to go from being a mean, nasty monster to acting more like a model citizen.  This one comes very highly recommended on my list.",10,0,1,6 December 2002
Apocalypse Now," A very worthy masterpiece
","I watched the redux version of this film and though it is more than three hours long, the time I spent watching it seemed like so very much less because it is such an awesome film.  It had a very engaging story that did an excellent job of depicting just how horrible war truly is and how emotionally and mentally susceptible people can be to such atrocities.  The performances were also very well executed and convincing.  I think that this is one classic movie that has aged so very well.",10,0,0,19 June 2002
