movie_title,title,review,rating,helpful,total,date
The Mask," A wonderfully done & hilarious film!
","The Mask is such an incredible movie!!! Filled with TONS OF LAUGHTER, love blossoming, light dark moments. An overall amazing cast and storyline!!! A+++ Film",10,3,3,29 June 2019
Kill Bill: Vol. 2," Such a great sequel
",Kill Bill Volume 1. was absolutely terrific and to have this sequel followed up & along with it speaks volumes with me as a viewer.,10,1,2,23 June 2019
E.T. the Extra-Terrestrial," A Wonderful Film
",ET was such a phenomenal movie as a whole!!! The amazing cast and storyline was TERRIFIC!!!! Steven Spielberg NEVER DISAPPOINTS YOU with his involvement with his movies. Plus it was beautifully shot!!! A++++ Film.,10,2,2,29 June 2019
Who Framed Roger Rabbit," I LOVE THIS FILM!!!
","Who Framed Roger Rabbit is such a wonderful family film to watch!! It has laughter throughout the movie, dark moments, love, heartache and a blossoming love story!!!! I WOULD HIGHLY RECOMMEND THIS MOVIE TO ANYONE!!! A+++ Film.",10,2,2,4 July 2019
One Hundred and One Dalmatians," A DISNEY CLASSIC
","101 Dalmatians is such a wonderful family film to watch!!! It has laughter throughout the film, love, thrilling moments & heartache. The outcome of the movie is brilliant!!! A Great Cast & an incredible storyline. I WOULD HIGHLY RECOMMEND THIS MOVIE TO ANYONE!!! A+++ Film.",10,1,1,4 July 2019
Rocketman," Such an AMAZING MOVIE
","I loved Bohemian Rhapsody and from all the great reviews pertaining to this movie, Rocketman, WAS SUCH AN EXTRAORDINARY AND AMAZING MOVIE!!!! I would highly recommend it to anyone!!!!",10,0,4,23 June 2019
A Star Is Born," I LOVED THIS MOVIE SO MUCH
","Yes I do understand that there have been at least 5 different movies with the same title, however, Lady Gaga & Bradley Cooper did a PHENOMENAL JOB at singing. The both definitely put the icing on the cake for my taste.",10,1,2,23 June 2019
Gravity," A Wonderful Movie
",Such a great movie with a terrific cast!!! DID NOT DISAPPOINT me at all. Great storyline,10,1,2,24 June 2019
Mulan," I LOVED THIS MOVIE!!!
","Mulan was & IS STILL A WONDERFUL FILM TO WATCH!!! It has love, laughter, hope, disappointment, dark moments, fighting scenes!! Overall, it had a wonderful ending! The cast was phenomenal along with the storyline!!! A+++ Film.",10,0,0,14 July 2019
Inglourious Basterds," A fantastic movie
",Question Tarantino's movies NEVER DISAPPOINT ME!!! This movie gave me a more in depth look at how WWII was really like and how people were treated. A WONDERFUL OVERALL CAST!!!,10,3,7,23 June 2019
