movie_title,title,review,rating,helpful,total,date
Star Wars: Episode I - The Phantom Menace," Quite fun
","This movie has many iconic and fun moments in star wars saga to remember like the battle with Darth Maul, the race and two rising Holywood stars Liam Neeson as a badass Jedi master and Natalie Portman as a princess. You also see Obi Wan as the master of Luke Skywalker in his first steps. Of course Anakin as kid steals the show. Amazing performance by Jake Lloyd. I don't understand why many people didn't like this movie. I loved to see Darth Vader's first steps in life and was quite shocked to know starting from this movie that he was once a good boy.",7,0,1,29 January 2020
Rogue One: A Star Wars Story," Clever spin off
",While the plot was great as an idea and it connected brilliantly with the original trilogy I felt like the movie was rushed and this led to bad character development. It was a huge step forward although from the disaster the last star wars movies were and make you smile at the end.,6,0,3,12 February 2020
Aquaman," Quite fun movie
","The truth is I don't know much about Aquaman to compare how good he was transfered from comics. But anyway the movie was cool and I can't think it could do anything better being an intro movie for a hero. Interesting plot, spectacular visual effects and very good cast. I am looking forward for the second movie. Aquaman is the wild card of DC",7,1,2,22 February 2020
The Terminator," A genius film
","This movie was beyond its time and defined not only an era but eras. It even inspired the creation of Mr. X and Nemesis in resident evil games. Amazing scenario with many things that have happened and may happen in the future, great soundtrack and acting. A classic gem of an amazing franchise",9,1,3,29 January 2020
Ready Player One," Back to the 80s!
",I really enjoyed this movie especially for all the movie and videogame references that I recognised. It really had the magic of that era. A must watch if you were born back then. Spielberg please do more movies like this. I am so happy you found yourself,8,1,1,27 January 2020
Star Wars: Episode VI - Return of the Jedi," A great conclusion
","Episode VI finishes the story of the first two trilogies with many memorable fights, deaths and a touching finale. Luke is at his best as a Jedi, we have an amazing rescue for Han Solo from Jaba with Princess Leia being in a super sexy dress, we have the cute ewoks, the death of Master Yoda after serving his cost seeing Luke ready to face his father and having passed the information about Leia being his sister, we see Anakin being released form dark force in order to save his son and kills the emperor. Seriously there so many unforgettable moments in this movie that conclude everything that happened in the previous amazing 5 movies and it makes you very happy that the good guys triumph after all. That last scene of Luke seeing the Jedi ghosts of Anakin, Obi Wan and Yoda being happy that finally the galaxy is saved from the forces of evil leaves you with a big smile.",9,0,0,27 February 2020
Star Wars: Episode IX - The Rise of Skywalker," A good ending for an awful trilogy
","While I was really pissed off with episode 7 and 8 making no sense at all, paying zero respect to the characters of the previous movies and the continuity, I felt that this time at least it made some sense and fixed things somewhat, giving at least some purpose of existence to this awful trilogy overall that should never existed the way it did. This time around I had some fun",6,1,11,19 March 2020
Star Wars: Episode II - Attack of the Clones," The most underrated star wars movie ever
","The truth is the first time I had watched the movie I wasn't impressed. After rewatches over the years I realised this movie gets so much hate that it didn't deserve. Especially if you compare it to the new movies (episodes 7, 8,9) it is far better in script, character development and battles. Anakin is awesome in this movie and makes you feel totally familiar with yourself the way he acts following your heart instead of cold rules.",7,12,17,29 January 2020
Star Wars: Episode II - Attack of the Clones," The most underrated star wars movie ever
",For years I considered this movie boring and was my least favourite of the series. After rogue one and Solo I did a rewatch to the whole saga and completely changed my mind about episode 2. I has by far the best light saber battles. Great action scenes overall and we see Anakin at his best as Jedi. Also the whole politics plot everyone was hating is amazing after all to see how genius were Palpatine's actions. Comparing to the new awful trilogy this movie seems a like masterpiece now so do your self a favour and watch it again if you ever dislike it. You will be surprised how well it has aged.,7,3,4,27 February 2020
Terminator 3: Rise of the Machines," Decent but entertaining
",Comparing to 1 and 2 this movie wasn't that good but on the other hand it was quite entertaining action film. It still surprises you after so many years how evolutionary it was in special effects. I am sure Michael Bay love this movie. I was happy to see Christiana Loken from Mortal Kombat Conquest in it,7,0,0,29 January 2020
