movie_title,title,review,rating,helpful,total,date
The Blair Witch Project," A very good student film better than most horror
","UCF students Daniel Myrick and Eduardo Sanchez directed this fine piece of horror on an ultra low budget and did it better than most every horror film around these days. We never see the antagonists but the suspense is gut-wrenching. The filmmakers seem to be playing on something more significant than petty slasher gore but our imaginations and what we think the attackers are, whether they are supernatural or not. These questions that we come up with add to our own personal sense of fear. The thing that baffles me about this film is how expertly the filmmakers understand the personal responses and fears of the viewer and do not tell us what to think about the villains, but allow us to visualize and expand.",8,1,2,29 October 2011
Angels & Demons," Good, entertaining thriller from Ron Howard
","Angels & Demons-***-See it- Directed by: Ron Howard, Written by: David Koepp, Akiva Goldsman, Dan Brown (Novel), Starring: Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgard, Pierfrancesco Favino, Nikolaj Lie Kaas, Armin Mueller-Stahl, Rance Howard, Gino Conforti.Dan Brown's prequel to his controversial and best selling novel becomes a film as religious symboligist Robert Langdon (Hanks) rushes for the clues to solve a mystery in which a secret society known as The Illuminati has captured four cardinals, killed The Pope, and are threatening to destroy Vatican City with a special anti-matter canister.This film (like its predecessor) is in no way a form of art, nor does it bring up any new questions or thoughts, but what it does work as is pure entertainment and a guilty pleasure that has us until the end. Director Howard kicks up the pace over his slow-moving Da Vinci Code and catches us by surprise. The twists continue to reveal themselves as the story goes on and refuses to take a rest.That is part of what makes it such an thrilling experience is the pace and the twists, plus a lot of great actors such as Hanks, McGregor, Skarsgard, and Mueller Stahl thrown in for good measure. The end result is not masterful, but it sure is captivating.",7,0,0,1 October 2011
Vertigo," Astonishing masterpiece even for Hitchcock
","Alfred Hitchcock has crafted some of the best suspense thrillers of our day. Vertigo is one of these thrillers, a strange, even bizarre film that never ceases to enthrall. You think the movie is going to go one way and it flies completely in the other direction. Hitchcock is one of the few directors that can manage this. Exceptional storytelling with Hitchcock's powerful camera work and a strong opening scene leading the way for a just as exceptional film. The plot twists are some of the best in film history. Even for Hitchcock, this is exceptionally well-crafted. The best part: when James Stewart is doing the private eye work on Kim Novak. There is no dialouge for several minutes, but Bernard Herrmann's score does all the talking.",10,3,6,8 October 2011
The New World," A little boring but astoundingly filmed by Malick
","Malick's fourth film may test your ability to stay awake during quiet pictures but if you keep your eyes open you will be astounded by the beauty of every image of the film. The images have a strong feel for the landscape and the people in the landscape and the most staggering thing about them is the fact that Malick is able to tell his story so well through images alone. This shows just how powerful Malick can be, though here he is not at the top of his form. It has many weak points but the beauty of the picture and Malick's stunning accuracy with his shots is what keeps this film together even when it wants to fall apart before our eyes.",8,1,2,22 November 2011
Requiem for a Dream," It's campy but in a way; effective.
","Requiem for a Dream-**1/2-See it- Directed by: Darren Aronofsky, written by: Darren Aronofsky and Hubert Selby, Jr., Starring: Jared Leto, Ellen Burstyn, Jennifer Connelly, Marlon Wayans, Christopher McDonald, Louise Latcher, Keith David, Sean Gullette.Director Darren Aronofsky teams up with mainstream actors for his newest feature based off the disturbing and jarring novel by Hubert Selby, Jr. The plot covers the story of a New York drug addict (Leto) who finds his world collapsing due to his overuse and perpetual need of drug influence. As he falls into his self-inflicted hell, his elderly mother (very well played by Burstyn) who is obsessed with a television show becomes hooked on prescription diet pills. Connelly plays Leto's girlfriend who gets caught up in the drama of drugs and Wayans plays his dealer who goes into a hell himself.Hallucinatory storytelling with lots of clever dream sequences throughout given the extra boost by a lot of firm acting. Burstyn is incredible in her role and Leto fairs pretty well too. Wayans is not too shabby himself in an uncharacteristic performance in a film that is a change for the comic. Aronofsky is a clever storyteller with firm stylistics and a good eye for hellish fetishes and images. His portrait of contemporary drug addicts is pretty much well-done for all intents and purposes.The question is where did Aronofsky fail? His biggest problem is his insistent use of quick cuts. That is what separates this drug film from Cronenberg's Naked Lunch or Boyle's Trainspotting. He is intent to make this more like an MTV made for television film than anything. If it was not for his talent as a director, it probably would be one of those. This is an addict film made for pop houses, not art houses. That is the weakness of the film as a work of art.If we define films based off clever style, Aronofsky would have made a masterpiece. To the misfortune of the young director, that is not what makes a great film great. The stylistics are the best the crew has to offer, but the actors certainly give it their all. Each actor is in great form and inhabit their roles well. His pop style may be thin as air, but Aronofsky's use of actors is as prevailing as ever. Each actor is used incredibly well and Burstyn is so frighteningly realistic that I have a new image of this old woman. We can use style and we can use great actors, but the writing and the storytelling is still the most important aspect to any film.",8,0,0,23 August 2011
Star Wars: Episode I - The Phantom Menace," Disappointing prequel
","After seeing the first prequel of Lucas' new installment of Star Wars films, I am apprehensive about the next two. Lucas does not have the same humor and charm the first films had. A new cast of characters and actors make it even more distant. The visuals are great, much improved from 20 years ago, but Lucas does not have the same glorious elements of his first trilogy. Those elements include comic relief, inspired characters, and a frightening antagonist. The protagonists here are not as good as the first films. His characters are lacking and the charm just really does not work in the same spellbinding way as the first trilogy.",5,2,4,28 October 2011
United 93," A wonderful reflection of lives lost to 9/11
","I clapped after seeing the Paul Greengrass film United 93. The film is deserving of whatever praise it can get and the brave real-life heroes are just as worthy. The film shows 9/11 from two prospectives, the hostages fighting for their lives on Flight 93 and the air traffic controllers struggling to stop the bloodshed on the ground. It is one amazing movie that honors the people onboard the flight without forsaking entertainment value. The movie in my opinion marks The Bourne Supremacy director Paul Greengrass as a world-class filmmaker. Realistic with actual control operators portraying themselves and accurate depictions of the fear and terror aboard the flight. Beautiful movie-making at its finest.",10,1,3,27 August 2011
Casablanca," Hollywood at its most significant
","Casablanca is a Hollywood movie made in the peak of Hollywood filmmaking. A powerful romance so well-acted by a superb cast that includes Humphrey Bogart, Ingrid Bergman, and Claude Rains. The writing is excellent with a pitch-perfect running time and many lines that have become classic. All of these elements are expertly brought together by director Curtiz in his best film. It stands alongside Citizen Kane and Gone with the wind for the best movie ever made. It certainly features Hollywood at the peak of its form an engaging acting at the top of its form. Not one moment I regretted watching for a second but the end is the best part.",10,4,5,29 October 2011
Who Framed Roger Rabbit," A Hollywood treat and a technological advancement
","Who Framed Roger Rabbit features filmmaker Robert Zemeckis at his best. The combination of cartoons and real-time is something not done prior or after this film so successfully. It's a lovely and cheerful film that does not pretend to be anything more than pure entertainment. Zemeckis also keeps his film in check in the sense that he does not let the new technology overwhelm his film's images or storytelling. That is what keeps this one so effective and masterful, unlike many films in the 21st century. The animation put against the real-time looks amazing because it does not come across as fake or industrial, it looks real and that is what establishes our credibility, even when we realize how far-fetched this fantasy is.",10,0,0,26 November 2011
Chinatown," Polanski's masterpiece of film noir
","Chinatown is one of the most excellent films to come from Roman Polanski. The screenplay builds a fine sense of unease and tension, keeping you thinking from start to finish. The characters are well-developed and especially well-acted. The storytelling is flawless, a perfect balance of mystery and romance. Filmed in Technicolor and with welcome appearances from John Huston and director Roman Polanski, it remains on the same level of Hollywood filmmaking as Casablanca and The Godfather. Jack Nicholson and Faye Dunaway are excellent in Oscar-nominated performances, but it is Robert Towne's screenplay that really makes strides.",10,1,2,8 July 2011
