movie_title,title,review,rating,helpful,total,date
Insidious: Chapter 2," Very amazing
",This sequence movie is very amazing. Is spetacular,10,0,2,31 May 2020
World War Z," Very nice
",This movie is very Nice. Very good of the action and the actors and actress,8,0,0,12 June 2020
Silent Hill," Best movie of a game
",This movie is the best based of a game ever. Os insane,10,0,0,13 June 2020
Final Destination 2," Continued awesome
",This saga continued awesome. Funny. Actors very good,9,0,0,1 June 2020
Saw III," Good
",This third sequence is good but is boring sometime,7,0,0,26 May 2020
Insidious," The best movie of terror ever
",This is the best movie of terror ever. Is awesome. I Love it,10,0,1,31 May 2020
Saw II," Good but
",This sequence movie is good but is little worst than the first,10,0,0,26 May 2020
Harry Potter and the Order of the Phoenix," The fight of the Voldemort and dumbledore
",The right of the Voldemort and Dumbledore is magnific,10,0,1,30 May 2020
Sinister," I loved This movie but
","I loved this movie but for the sake of God, the dumbest protagonist. how he takes the whole family to a home that has been murdered.",10,0,2,1 June 2020
Harry Potter and the Sorcerer's Stone," So Magic
",This movie is wonderful. So magic. Perfect. Classic,10,0,0,29 May 2020
Harry Potter and the Chamber of Secrets," Dobby s2
",This movie is marvellous. Dobby is magnific. Hagrid too,10,0,0,29 May 2020
Scream 2," Good
",A good movie sequence. Not is better than the first but is Nice,6,0,0,1 June 2020
Scream," Very funny
",This movie is very Nice. Very funny. Interessant. Actors and actress good,6,0,1,1 June 2020
Casino Royale," The best movie of 007 ever
",This is the best movie of 007 ever. Daniel craig is the better bond without dude.,10,0,0,1 July 2020
Final Destination," Marvellous
",This movie is marvellous. Intense. Suspense very good,9,0,0,31 May 2020
The Purge," Good
",A good movie. The idea is awesome but the execution is ok,7,0,0,2 June 2020
A Nightmare on Elm Street," Is a classic of horror
",This movie is a classic of horror. Various deaths iconics,10,0,0,23 May 2020
