movie_title,title,review,rating,helpful,total,date
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan," IS NICEE!
","GOOD INTERESTING STORY THAT IS FUN AND PRETTY EASY TO FOLLOW = 1 StarMEMORABLE DIALOGUE = 1 Star (Some of the best!)FEEL A PULL TO WATCH IT AGAIN = 1 StarMUSIC OR SCORE STANDS OUT = 1 StarNO NOTICEABLE PLOT HOLES = 1/2 StarSTORY GETS RESOLVED OR FEELS COMPLETE IN SOME WAY = 1 StarI PERSONALLY LIKE OR FEEL A CONNECTION TO THIS STORY = 1 StarMEMORABLE OR LIKABLE CHARACTERS = 1 StarMOST THINGS ABOUT THE STORY COULD ACTUALLY HAPPEN OR ARE BELIEVABLE = 0 StarsSTORY ISN'T BORING OR REPETITIVE =
1/2 StarThis is a fantastic, edgy comedy masterpiece. It will make you laugh your guts out and force you to widen your eyes at the situations on screen. I will say it's not for everybody, but it's definitely for me! The film has a great story and is easy to follow and there really isn't anything I don't like about BORAT! Try everything once mama used to say.",8,0,1,9 March 2020
The Perks of Being a Wallflower," A good story you've experienced 1,000 times.
","GOOD INTERESTING STORY THAT IS FUN AND PRETTY EASY TO FOLLOW = 1/2 StarMEMORABLE DIALOGUE = 0 StarsFEEL A PULL TO WATCH IT AGAIN = 0 StarsMUSIC OR SCORE STANDS OUT = 1/2 StarNO NOTICEABLE PLOT HOLES = 1/2 StarSTORY GETS RESOLVED OR FEELS COMPLETE IN SOME WAY = 1/2 StarI PERSONALLY LIKE OR FEEL A CONNECTION TO THIS STORY = 1/2 StarMEMORABLE OR LIKABLE CHARACTERS = 1/2 StarMOST THINGS ABOUT THE STORY COULD ACTUALLY HAPPEN OR ARE BELIEVABLE = 1 StarSTORY ISN'T BORING OR REPETITIVE =
0 StarsThis is a heartfelt coming of age story. I like the throwback and isolation it makes you feel, everyone has felt it at some point in middle or high school. I don't like how the end is explained, there is a great climax but they barely give you enough information letting you know what happened. Overall it's a good movie you've seen before with a different script and new set of characters.",4,1,6,11 February 2020
Hereditary," Truly great and inspiring family drama horror combo!
","Good story that is fun to follow - 1 StarMemorable dialogue - 1 StarFeel a pull to watch it a second time - 1 StarMusic/Score stands out - 1 Star (the score tells a story all in itself)No noticeable plot holes - 1/2 StarStory gets resolved in some way - 1 StarI personally like the story - 1 StarMemorable likable characters - 1 StarMost things about the story are believable - 0 StarsDoesn't get boring - 1/2 Star
This is a revolutionary type of horror just like Shrek and onions this movie has many layers.
At times small amounts of Boredom can creep in the first time viewing solely because it's hard too follow and know exactly what's going on, I defiantly find watching it a 2nd or 3rd time to be really helpful with this. I love the wonder in the story and the unimaginable payoff at the end once it makes sense. My main complaint is I don't like the sense of unbelievability in the film, there were multiple moments where I thought to myself 'the cops would defiantly have more questions' or 'the school would defiantly call CPS and get that family checked out.' Over all amazing horror movie Best of the last few years and not one too miss!",8,1,3,3 January 2020
Monster," Great retelling of Aileen Wuornos.
","GOOD INTERESTING STORY THAT IS FUN AND PRETTY EASY TO FOLLOW = 1 StarMEMORABLE DIALOGUE = 1/2 StarFEEL A PULL TO WATCH IT AGAIN = 1/2 StarMUSIC OR SCORE STANDS OUT = 1 StarNO NOTICEABLE PLOT HOLES = 1 StarSTORY GETS RESOLVED OR FEELS COMPLETE IN SOME WAY = 1/2 StarI PERSONALLY LIKE OR FEEL A CONNECTION TO THIS STORY = 1/2 StarMEMORABLE OR LIKABLE CHARACTERS = 1 StarMOST THINGS ABOUT THE STORY COULD ACTUALLY HAPPEN OR ARE BELIEVABLE = 1/2 StarSTORY ISN'T BORING OR REPETITIVE =
1/2 StarThis story cuts deep like a knife. It's the sad retelling of Aileen Wuornos, a film that really makes you feel bad for her even though it is titled and labeling her as a Monster. It's told extremely well with only a few slow points. The love story between Aileen and Shelby, it's touching and sad but this movie overall is truly a great watch. Charlize Theron does a perfect spot on job in this role as a murderous spiritually damaged and lost human.",7,0,1,11 February 2020
Forgetting Sarah Marshall," The best breakup movie I've ever seen!
","Good story that is fun to follow - 1 StarMemorable dialogue - 1 StarFeel a pull to watch it a second time - 1 StarMusic/Score stands out - 1 StarNo noticeable plot holes - 1 StarStory gets resolved in some way - 1/2 StarI personally like the story - 1 StarMemorable likable characters - 1 StarMost things about the story are believable - 1/2 StarDoesn't get boring - 1 Star
This is a great story riddled with talented acting! A favorite of mine I've seen 100 times. Jason Segel is obviously a talented writer.",9,0,0,25 January 2020
12 Monkeys," Interesting story, it just feels like it's all over the place.
","Good story that is fun to follow - 1 StarMemorable dialogue - 1/2 StarFeel a pull to watch it a second time - 0 StarsMusic/Score stands out - 1 StarNo noticeable plot holes - 0 StarsStory gets resolved in some way - 1 StarI personally like the story - 1/2 StarMemorable likable characters - 1 StarMost things about the story are believable - 0 StarsDoesn't get boring - 0 StarsThis is a really cool intense story, but it's one of those you need too watch at least twice to completely get. I'm a big fan of Terry Gilliam because of his adaptation of Fear and Loathing in Las Vegas. Brad Pitt is truly off the walls in this film, accompanied by Bruce Willis who basically acts like a young child trapped in a mans body. I just wish at times the story was a little clearer throughout, but it was good none the less.",5,1,7,2 February 2020
127 Hours," Honestly, it's THRILLING and CHILLING!
","Good story that is fun to follow - 1 StarMemorable dialogue - 1/2 StarFeel a pull to watch it a second time - 1/2 StarMusic/Score stands out - 1/2 StarNo noticeable plot holes - 1 StarStory gets resolved in some way - 1 StarI personally like the story - 1 StarMemorable likable characters - 1 StarMost things about the story are believable - 1 StarDoesn't get boring - 1/2 StarThis movie is really memorable and it's one of those films with a great message. It really gives you a glimpse of insanity, making you ask yourself what you would do in the same situation. James Franco and Scoobydoo both are fully believable and give great performances!",8,0,1,25 January 2020
"I Love You, Man"," Feels very cringe worthy and pushed, but a decent comedy.
","Good story that is fun to follow - 1/2 StarMemorable dialogue - 1/2 StarFeel a pull to watch it a second time - 0 StarsMusic/Score stands out - 1/2 StarNo noticeable plot holes - 1 StarStory gets resolved in some way - 1 StarI personally like the story - 0 StarsMemorable likable characters - 0 StarsMost things about the story are believable - 1/2 StarDoesn't get boring - 0 StarThis movie makes me cring throughout, I just feel the two main characters (Rudd and Segel) play a version of themselves that make you embarrassed to watch. It's a decent funnyish comedy that never really peaks and kind of goes downhill. Pick a different Apatow style comedy because this one is repetitive.",4,2,3,3 February 2020
Superbad," Amazing high school comedy that just shoots you back in time!
","Good story that is fun to follow - 1 StarMemorable dialogue - 1 StarFeel a pull to watch it a second time - 1 StarMusic/Score stands out - 1 StarNo noticeable plot holes - 1 StarStory gets resolved in some way - 1 StarI personally like the story - 1 StarMemorable likable characters - 1 StarMost things about the story are believable - 0 StarDoesn't get boring - 1 Star
Nothing quite brings me back as accurately as this movie, it's kind of like a new aged Dazed and Confused. This film just reminds me of a simpler time when there wasn't so much to worry about. It somehow catches that essence of high school where fitting in was the first thing on our minds. If you haven't seen this movie watch it asap!",9,1,1,7 January 2020
Brokeback Mountain," Really good touching story despite the stigma that goes with it.
","GOOD INTERESTING STORY THAT IS FUN AND PRETTY EASY TO FOLLOW = 1 StarMEMORABLE DIALOGUE = 1 StarFEEL A PULL TO WATCH IT AGAIN = 1 StarMUSIC OR SCORE STANDS OUT = 1 StarNO NOTICEABLE PLOT HOLES = 1 StarSTORY GETS RESOLVED OR FEELS COMPLETE IN SOME WAY = 0 StarsI PERSONALLY LIKE OR FEEL A CONNECTION TO THIS STORY = 1 StarMEMORABLE OR LIKABLE CHARACTERS = 1 StarMOST THINGS ABOUT THE STORY COULD ACTUALLY HAPPEN OR ARE BELIEVABLE = 1/2 StarSTORY ISN'T BORING OR REPETITIVE =
1/2 StarI feel like a lot of people tend to over look this movie or make a joke out of it but really it is a touching piece of cinema. The story grips you and places your emotions in the impossible situation Jack and Ennis are going through. I love the shots of the gorgeous landscape and the score is incredible! I don't like the slowness of the movie at times but it does build anticipation. Try everything once my mom used to say and I think that goes for movies. Everyone should try watching this once and give it a chance if you haven't already.",8,0,1,26 February 2020
