movie_title,title,review,rating,helpful,total,date
Scarface," Very entertaining
","Al Pacino portrays his character Tony Montana brilliantly. His unbelievable Cuban accent had me thinking he was not actually an American. He really knows how to bring a character to life, and a character this big is worth seeing. Scarface is not a movie that is non stop shooting or 'all talk no action'. It is evenly spread out, and that's what makes the movie perfect. The fact that it is not focused entirely on the lives of those in drug trafficking, but also what their loved ones go through almost gives viewers an insight into the paranoia and danger these fearless people go through everyday of their lives and proves all the money and power can't always bring all the happiness and security.",9,1,3,20 July 2007
The Notebook," The best love movie i've seen
","Although they're fun to watch, most love movies are predictable after seeing the first five minutes. The Notebook, however; keeps you glued to the t.v and guessing. Rachel Mcadams' character is a more sweet and disciplined rich girl who she plays beautifully. Ryan Gosiling also brings out the best in his character and together they make the perfect couple. I'm not much of a romantic, but the scenes of them together are really not easy to put into words. All i can say is that, if you're a love movie person, it's the movie for you. And if you're not, it's still the movie for you, to make you realise not all love movies are the same.",9,23,35,20 July 2007
Blades of Glory," I laughed out so loud throughout the whole movie!
","blades of glory had me laughing for nearly the whole of the movie-loudly. i loved the idea of two really different characters come together as one through their one and only similarity...ice skating. i found Jon heder weirdly funny in napoleon dynamite but he's proved himself a comedian in this film. i must admit, will Ferrel has always been 'that guy that plays funny roles' for me but i wouldn't remember his name after that. but i think now not only will i remember his name but i'll definitely be seeing more of his films. i think that heder and Ferrel make a good couple for a fine recipe of non stop laughter with their 'childish' but 'serious' dialogue and a very 'jackass' attitude where they're not afraid of daring stunts that is humorous for viewers. definitely worth watching.",8,3,6,18 July 2007
Ocean's Thirteen," Not as good as 11...Much better than 12.
","Normally the sequel to a movie is a let down. Especially if the first part was really good. I think that's what's happened with Ocean's 12 for many but l hope this doesn't mean that they won't be watching '13'.I was happy to see all of the same characters and actors together again because that is one big cool cast. Not to mention Al Pacino...icing on the cake.Who could resist?For those who are in doubt about Ocean's 13, i hope you're not affected by some bad reviews because history doesn't repeat itself with this one. It's got an interesting story and some fabulous actors and acting. Don't miss out.",8,45,52,8 August 2007
Forrest Gump," That's one special man...
","I think that the best movies are those that you 'appreciate' or understand after seeing it more than once. However, with 'forrest gump', i fell in love with it after the first 15 minutes and knew it would be in my top 10 straight away.It is so unique because of the character Forrest Gump himself, who has a low IQ of only 75. Although he is 'mentally challenged', he finds himself in historic and troublesome situations and like that he manages to 'forrest gump' his way out of it and end up a hero or role model. but the real beauty in this movie to me was his ability to simplify the complexities of the world we live in and somehow do what some war movies fail to do. show the importance of world peace or what love movies can't deliver...the importance of love.I love that Forrest doesn't lose his innocence and purity throughout the movie, or maybe he just can't but either way, this shows you don't need to be evil or really intelligent to be recognised or successful. Then again it is just a movie (and a very good one too). So maybe it doesn't work like that in reality. what that simply means is that the acting and story of this film was incredibly touching on a real level. And in my definition that's what a good movie should be able to do.Every award the movie received was well deserved especially Tom Hanks. Now that's an actor for ya. I love this movie and don't hesitate to give it a 10.",10,17,30,24 September 2007
Titanic," what 7.1?
","OK, i don't know what everyone else was thinking while voting, but i'd sure like to voice my opinion...loudly.1. i'm very disappointed with the limited recognition this beautiful movie has on IMDb. i would expect more from movie lovers.2. it's very hard to find a movie that all ages can enjoy with comedy, tragedy, truth and love. which Titanic clearly delivers.3. acting was outstanding, not to mention the unforgettable music and effects.Titanic, in my opinion, is a milestone in leo's and kate's careers. Many of the scenes in the movie stay with you after you've watched it. Not just the tragedy or romance, but the vast gap presented amongst the 'rich' and 'poor', who are treated in proportion with their money. I absolutely love this movie.",9,14,25,17 September 2007
The Departed," Original.
","The Departed has some good actors and even better acting. In my opinion, that was the movies soul strength considering it was at least 20 minutes too long and some scenes could have definitely been edited.Otherwise it's not your average blow everything up movie, but still very intense. And it doesn't go overboard with the dialogue. With the exception of some parts, it was evened out nicely. I won't give it away but the ending in particular stood out most for me because it wasn't happy or sad. It was just an ending. A very original movie by Scorsese. Intriguing and unpredictable. just when i thought Hollywood lost its 'mojo', along came 'The Departed'. 8/10.",8,2,4,25 September 2007
The Green Mile," Very Moving.
","Tom Hanks' ability to make a movie so interesting has always been a mystery to me. I don't know how he does it but he's done it again. When i first heard that it was kind of a fantasy movie i was doubting it a little but now all i can say is that it i've seen this movie 8 years too late and i can't let anyone else repeat my biggest mistake. The green mile pretty much refers to the 'last' mile these prisoners will walk before execution and although set in a prison, there is unbelievably touching scenes filled with compassion and love that you can't find in a love movie. Michael Duncan portrays his character brilliantly and had me crying in every scene that he was in. Every movie has their good guys and bad guys, and even though i hated the bad guys during the movie, i must admit it's them who helped magnify emotions, truth and some of the many meanings of this movie.",10,3,7,18 July 2007
Bring It On," Something you can watch over and over...
","Bring it on is a very fun, loud and vibrant teen movie. It doesn't just rotate around a fling between a boy and a girl. It is kind of predictable but it's a teen movie...how original can it be?I think that movies like Bring it on can be more enjoyable if they're not treated too seriously. At the end of the day it's not meant to teach an important lesson. It's for entertainment - which it does not fail to do. The one thing in this movie that's original is the dance routines. They look so fun and hype you up. It's not slow, boring or over clichéd. It's actually a very good movie and enjoyable to watch over and over again.It is a story about two cheerleading groups both challenging each other and many other groups to win the national cheerleading championship. When Torrance's squad comes across many unexpected incidents we see characters getting more ambitious and fierce making the movie more interesting to watch. It was good to see a teen movie with a slightly different plot.",9,0,1,8 August 2007
The Shawshank Redemption," Fantastic...
","The Shawshank Redemption has you hooked from the very first scene. Although Andy's innocence was obvious from the beginning, you just think how he's going to get out of it.For me, the power and depth in this movie was it's ability to make prison life and friendships look better than that on the outside. Also when they were finally released they were so hesitant to live on the outside and wanted to go back in. I'm not sure why this affected me so much but i think it's just the fact that one mistake forced these people to live in a certain way where they don't want so much freedom and they're used to being workers with no rewards. They just couldn't adapt to the outside world. As if it were a different planet or something.Although the men are supposed to be 'cold hearted killers', they seem so nice and are so easy to sympathise with. I know it sounds lame to feel sorry for a killer or thief but i think that the amazing story and acting, had me hoping that all of the prisoners were innocent... except for some obviously. Not to mention the guards were so mean and rude i just wished they would all get punished and tortured at the end of the movie.If someone can feel that passionate and involved in a movie the first time they've seen it...i think it's a sign that if the person reading this still hasn't...they should. The Shawshank Redemption most definitely deserves its spot on the IMDb top #250.",9,4,6,8 August 2007
