movie_title,title,review,rating,helpful,total,date
The Avengers," This was awful...
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millThe Avengers??? One point for being an OK movie but that's it... no acting, no plot, no value... just explosions and silly jokes... TERRIBLE!!!... Just skip it!!!",1,18,49,4 March 2013
Skyfall," Pure adrenaline... a good time!
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millSkyfall??? Four points for 'watchability', one for acting and two for plot... for a total of 7 out of ten. Pure adrenaline... a good time!",7,0,3,25 May 2013
The Big Lebowski," Watch if you must...
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millThe Big Lebowski??? Two points for 'watchability', one for acting and one for plot... for a total of 4 out of ten. Really Good Movie!!!... Watch if you must...",4,4,9,25 May 2013
Argo," It's just OK...
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millArgo??? Three points for 'watchability', one for acting and two for plot... for a total of 6 out of ten. Watch it, but it's just OK...",6,0,0,25 May 2013
Ted," Good for cheap laughs...
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millTed??? Two points for 'watchability', zero for acting and one for plot... for a total of 3 out of ten. Good for cheap laughs...",3,4,8,25 May 2013
Life of Pi," What visuals!!!
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millLife of Pi??? Four points for 'watchability', one for acting and three for plot... for a total of 8 out of ten. Really Good Movie!!!... A must watch!!!",8,0,2,25 May 2013
Django Unchained," On my Top 40!
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millDjango Unchained??? Four points for 'watchability', two for acting and three for plot... for a total of 9 out of ten. One of my Top 40 of all time!",9,1,4,25 May 2013
The Incredibles," This one was fun!
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millThe Incredibles??? Four points for 'watchability', zero for acting and two for plot... for a total of 6 out of ten. This one was fun!",6,0,3,25 May 2013
The Bourne Legacy," Lots of promise... limited delivery
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millThe Bourne Legacy??? Three points for 'watchability', one for acting and two for plot... for a total of 6 out of ten. Lots of promise... limited delivery.",Null,2,4,25 May 2013
Lincoln," Get transported back to 1865...
","I've been using for a while a rating system that considers a 'Watchability Factor', Acting and plot... The rating system goes from 1 to 10, with 5 points given to the 'watchability factor', 2 for the acting and 3 for the plot.The scoring works as follows:Watchability Factor 5 - Spectacular! Worth watching over and over again4 - Outstanding will watch several times 3 - Really good movie will watch more than once 2 - Good movie may watch more than once 1 - OK movie... but once is enough.Acting 2 - spectacular, Oscar worthy 1 - Really good, enhanced the plot0 - movie wasn't about the actingPlot 3 - Spectacular, nothing else like it in the genre, nominated for Best Picture (Oscars) 2 - Makes you think well after, unique 1 - Interesting idea / story 0 - Run of the millLincoln??? Four points for 'watchability', two for acting and two for plot... for a total of 8 out of ten. Not sure about the accuracy of the story, but the feel of being back in 1865 makes up for that and more...",8,2,6,25 May 2013
