movie_title,title,review,rating,helpful,total,date
Men in Black 3," Movies
",Keeping the faith and never losing is what this film is all about. The golden rule is to treat others how you want to be treated.,10,0,1,28 June 2019
Scarface," Tony Montana
",Scarface is good entertainment. It keeps you guessing on who's going to die next. I loved it.,10,0,1,3 May 2019
X-Men Origins: Wolverine," Wolverine
",I always knew he would do great against the bad guys. His a real tough guy in this action packed film. I love it.,10,1,5,13 April 2019
Suicide Squad," Surprise
",The joker is different. The team works together as usual to fight for their independence. It's a great movie.,10,0,3,21 April 2019
Forrest Gump," KODAK
",2 people in love. The war that was fought was amazing and Forrest talent really made the movie.,10,1,1,7 April 2019
Predator," Movie
",Humans against aliens in this film is scary. It keeps you on the edge of who is getting killed next.,10,0,2,6 July 2019
The Hills Have Eyes," Scary Things
",These people play the script to perfection. It is a great film. I seen it twice.,10,1,2,29 June 2019
The Amazing Spider-Man," Nice
",The boy pulls miracles. On a bad day he will catch any bad guy. Don't believe just watch.,10,6,7,3 May 2019
Batman Begins," Dark knights
",Stays in black equipped with things to help him complete the mission. You have to love this.,10,0,0,21 April 2019
Dumb and Dumber," Comedy
",It's too funny. The 2 guys were always into something. You have to know where you from to know where you going.,10,4,5,8 May 2019
Black Hawk Down," Super Fly
",This action packed film will have you out your seats in a matter of minutes. Bullets flying out of advanced weapons that penetrates walls sounding like an helicopter is scary.,10,1,2,19 April 2019
Avengers: Age of Ultron," Movies
",It looks realistic. The characters are just like the people in comic books. It's original. I loved it.,10,1,2,11 May 2019
Saw," Go hard or go home
",This type of film makes you appreciate the things you have and pray to god daily. It's a reality check.,10,0,3,20 April 2019
The Last Samurai," Warriors
",Tom always be amazing on screen. He has to adapt himself to another culture for survival.,10,2,9,10 June 2019
Man on Fire," Right
",Denzel does it again. The characters are all in. It's go hard or go home. It's pretty good with a lot of action. Pay attention please.,10,4,6,12 May 2019
Jaws," Sea
",Sharks are man eaters. You have to be aware at all times in their territory.,10,0,1,24 April 2019
Kong: Skull Island," Movie
",King Kong is huge. The oversize animal hate predators that are after his life. Watch how he moves.,10,1,3,28 June 2019
The Conjuring," OMG
","The lord will cast demons out of you only if you repent. It's never too late. Overall, it was very nice.",10,0,2,13 May 2019
Blow," Life
",The man is a cool drug dealer. He is sexy too. You have to watch this.,10,2,4,21 April 2019
Space Jam," Future
",The people had talent until some aliens from another world stole it. The players hustled hard to gain back momentum. It was a good game.,10,1,2,22 April 2019
Hustle & Flow," Music
",He started from the bottom. He had a real grind. It reminds me of myself in some ways.,10,0,1,8 May 2019
