movie_title,title,review,rating,helpful,total,date
Star Wars: Episode I - The Phantom Menace," An okay film!
","As a film, it was good, but as a Star Wars film, it was disappointing.",6,3,5,4 August 2019
10 Cloverfield Lane," Easily the best horror movie of the 2010s
",This film was phenomenal. The acting was top notch. Filled with twist and turns with great direction. Definitely check this film out.,10,0,0,16 April 2020
Unbreakable," A masterpiece in the comic book movie genre!
",This movie was phenomenal. This is hands down M. Night Shyamalan's best film that he has ever directed and it's one of the greatest comic book movies I have ever seen in my life.,10,0,0,26 June 2020
Citizen Kane," A masterpiece in cinema!
","Like many other people have said, this is one of the greatest films of all time.",10,0,1,23 August 2019
Star Wars: Episode VI - Return of the Jedi," An epic conclusion to the greatest trilogy of all time.
",Return of the Jedi has everything that you would want in a finale.,10,1,2,4 August 2019
Star Wars: Episode IX - The Rise of Skywalker," Fanatastic!
","I really enjoyed this film, but there are some scenes where it panders to the idiotic fans, who don't recognize what makes Star Wars great from the beginning.",9,5,17,21 December 2019
Star Wars: Episode II - Attack of the Clones," A major disappointment!
","As a Star Wars fan, this film is a spit in the faces to the entire fan base.",2,0,3,4 August 2019
The Godfather: Part II," An outstanding sequel
",The Godfather Part 2 is a perfect example of a phenomenal follow-up to the original.,10,1,1,23 August 2019
Terminator 2: Judgment Day," The greatest action film of all time
","The first installment was phenomenal, but this one was a masterpiece in the action genre.",10,1,1,19 August 2019
Spirited Away," The greatest animated movie of all time!
",This movie is phenomenal. The animation is amazing.,10,0,0,9 March 2020
Avengers: Endgame," What an epic finale!
",This was the single greatest Marvel movie I've seen ever and it has everything that you could ever ask for in a finale.,10,4,11,23 August 2019
Alien vs. Predator," Phenomenal!
","Despite the fact that it was directed by Paul W.S. Anderson, one of my least favorite directors of all time. I actually enjoyed this film from a guilty pleasure standpoint.",10,2,3,4 January 2020
Saving Private Ryan," Best film of 1998!
",Saving Private Ryan is one of the greatest war films I've seen.,10,0,1,23 August 2019
Life Is Beautiful," What a masterpiece!
","The first story of the film is your typical cliched romance comedy, but I'm okay with in this film. The second story is an amazing survival story.",10,1,1,2 October 2019
The Godfather: Part III," What a disappointment!
","While, I enjoyed Part 3, it suffers from the pressure from the first two films and a horrible performance by Sofia Coppola.",8,4,7,23 August 2019
Die Hard," A masterpiece in the action genre!
","This film is not only the greatest action movie of all time, not only is it the greatest Christmas movie of all time, this film is one of the greatest of all time.",10,0,0,15 January 2020
Psycho," An all-time classic for the ages!
","After watching this film, I can say that Psycho (196) is my favorite horror film of all time.",10,5,6,5 September 2019
Inception," Best film of the 2010s!
","Not only is this Christopher Nolan's masterpiece, but it's also one of my favorite films of all time.",10,0,2,25 August 2019
Parasite," Simply Phenomenal!
",Parasite is one of the best movies that I've seen in 2019.,10,17,26,20 December 2019
Iron Man," The beginning of an epic series
",Iron Man is an absolutely classic in the superhero genre and featuring a phenomenal performance by Robert Downey Jr. This film was only the beginning of the Marvel Cinematic Universe.,10,0,2,23 August 2019
Batman v Superman: Dawn of Justice," Watch the extended version! It's awesome!
","This film was amazing. Ben Affleck was easily the best part of this movie, he brought his a-game as Batman. The chemistry between Affleck & Irons was outstanding. Gal Gadot did a great job as Wonder Woman. The fight between Batman & Superman was awesome. The final fight with Doomsday was outstanding in every way possible. However, there is only one problem with this film and that's Jesse Eisenberg as Lex Luthor. He was sadly missed cast in this role, but then again it's really the fault of Warner Bros. Studios. Overall, this film deliver on almost every level. I highly recommend that you watch the extended version of this film.",9,40,49,6 May 2020
Star Wars: Episode VII - The Force Awakens," Star Wars is back!
",The Star Wars that we know and love is back and better than ever.,10,7,45,5 August 2019
A Nightmare on Elm Street," One of the most terrifying films ever!
","Thank you, Wes Cavern for giving us Freddy Krueger.",10,0,0,20 August 2019
The Matrix," Best film of 1999
",The Matrix is one of the most stylish and most substance film in the action genre.,10,0,0,23 August 2019
Star Wars: Episode IV - A New Hope," The beginning of the greatest trilogy of all time
",Star Wars is one of the greatest movies of all time.,10,1,2,4 August 2019
Star Wars: Episode V - The Empire Strikes Back," The best film I've ever seen
",The Empire Strikes Back is my favorite movie of all time.,10,0,1,4 August 2019
The Breakfast Club," The greatest Coming-of-Age film of all time!
",This film is a masterpiece in the history of cinema. It's a phenomenal display of pure acting.,10,0,2,3 April 2020
The Godfather," A true landmark in cinema!
",This is the one of the greatest and best crafted gangster films I've ever seen in my life.,10,0,0,23 August 2019
