movie_title,title,review,rating,helpful,total,date
The Avengers," A Stunning Visual Effects-Driven Spectacle
","'Avengers Assemble' ('The Avengers') is a truly enjoyable superhero film that lives up to its hype and creates a story that allows for four of the greatest superheroes to connect in this mega-blockbuster extravaganza. Joss Whedon has created one of the most action-packed Marvel films to have graced the screen, full of humour, thrills and a great cast of characters, all of which impel this visual effects-driven spectacle. Whilst I had the great opportunity to watch this epic in the cinema in 3D, the film is equally as stunning on an average television set, with the final battle between the Avengers and Loki's army being one of the most spectacular scenes in a superhero movie. An impressive and remarkable fantastical superhero flick from Whedon.",Null,102,155,12 July 2014
The Equalizer," A Stylish And Daring Action Thriller
","Antoine Fuqua's and Denzel Washington's paths collide once more as they come together to create a stylish and daring action thriller about a man with a mysterious past, whose quiet life suddenly turns into a rip- roaring adventure of guns and thrills. Both Denzel Washington and Chloe Grace Moretz give stellar performances and display perfect chemistry as two friends stuck in a world of crime and violence. Arguably Fuqua's best film since 'Training Day', 'The Equalizer' is a brutal and merciless tale that explores the Russian underworld on the East Coast and the corruption ties within the law enforcement of Boston's police department.",Null,247,338,3 October 2014
E.T. the Extra-Terrestrial," The Classic Of Family Classics
","The classic of family classics, 'E.T.' is a wonderful and heartfelt portrait of childhood exploring the friendship between Elliot, a young boy living in California, and an extra-terrestrial who gets accidentally left behind by his spaceship. From the multiple viewings during my childhood to the nostalgic sense of warmth I get from watching it nowadays, there is no way I can fault this science fiction masterpiece. One of Spielberg's greatest films, 'E.T.' is a compassionate and emotionally-driven tale packed with clever storytelling, bold direction and state-of-the-art visual effects.. oh and it also features one of the most iconic images in cinema history. A remarkable adventure that acts as both a touching family drama and an exciting sci-fi flick, and one that needs to be seen by all.",Null,54,63,19 February 2015
Gravity," The Most Visually Stunning Film Of 2013
","Truly epic in scale! Whilst 'Gravity' falls short against films like '2001: A Space Odyssey', it is a tense and visually stunning thriller from Alfonso Cuarón. Cuarón is one of my all-time favourite directors, and this CGI-heavy project just boasts skill and ingenuity from the director, DOP and VFX artist. The critics stated that you would be gripping to the edge of your seats, this is true in every aspect, the film is full of intense and thriller situations with amazing performances from Sandra Bullock and George Clooney. Just shy from winning Best Picture over '12 Years a Slave', 'Gravity' left the Oscars with 7 Academy Awards to its name, and it deserved each and every one of them. A masterpiece that allows the viewer to become immersed within the scene to often thrilling effect.",Null,196,310,27 July 2014
Fury," Emotional, Visceral, Gritty
","I can gladly say that David Ayer's World War II flick 'Fury' lived up to my expectations. The audience are confronted with the horrors of war, accompanied with some truly spectacular well-crafted battle scenes that proves Ayer's desire to create something new and profound. Ayer keeps the gritty realism he employed on his other acclaimed films only this time uses it to depict the journey of a tank crew in Germany in 1945. The performances are strong from Brad Pitt, Logan Lerman and even Shia LaBeouf has proved he has a hidden acting talent after his heyday on the set of 'Transformers'. An emotional war-drama that packs a punch with visceral action scenes and an atmospheric score, definitely worth a watch.",Null,320,607,4 November 2014
Argo," Intense Film Packed With Emotion
","Argo is the political thriller based on the 1979 Iranian hostage situation in which 6 Americans were left to fend for themselves in the centre of Tehran. CIA Operative Tony Mendez (played by Ben Affleck) is sent into Iran to evacuate the Americans out safely under the cover of being a film production crew working on a picture called 'Argo'.The film is absolutely amazing and definitely one of the best films I've seen in a long time, throughout 2012 and 2013 so far we have been treated with some great films such as Skyfall, Django Unchained, Life of Pi, Les Miserables, Zero Dark Thirty and more, but in my own personal opinion Argo takes the bait as the best of them all. Proof is present as it won 3 BAFTA's for best picture, best director and best editing, also nominated for a further 8 Oscars in 85th Academy Awards.The film is packed with a sense of threat, peril and intensity all portrayed exceptionally well through the ensemble cast including Ben Affleck (The Town), John Goodman (Big Lebowski), Bryan Cranston (Breaking Bad), Alan Arkin (Edward Scissorhands) and Victor Garber (Titanic). The ending is by far the most intense ending I have seen in a long time, visually presented in such an astounding way.Director Ben Affleck started out his auteur career after his directional debut Gone Baby Gone became critically acclaimed, three years later The Town came out with an Oscar nomination. Now 2 years on we have Argo, Affleck's best film by far.",Null,138,211,24 February 2013
Alien," The perennial sci-fi horror classic.
","Tonight I got the chance to view the perennial sci-fi horror classic in all its glory on the big screen, celebrating 40 years since its inception, and my god does it stand the test of time.Derek Vanlint cinematography is masterful to say the least, perfectly embodying the elements of horror through utilising claustrophobic camerawork and a bleak blue and grey colour palette, however, it's his use of lighting that truly captures the chilling overtones. Shafts of light seep in through vent grates, puncturing the smoky atmosphere in abundance, strobe lighting creates a sense of agitation as the creature hunts the crew members one by one, whilst flurries of neon blue and red shimmers ground it to its science fiction roots.The sound, or lack of, further builds unease, with Jerry Goldsmith's humming drone of a score crafting an eerie tension that only erupts when utterly necessary, standing as one of the first films to EFFECTIVELY utilise jump scares. The use of clanging chains and scraping metal highlighting the anxiety being established alongside impressive and colossal sets. The production design is utterly stunning, from the confined corridors of the Nostromo to the vast expanse of the alien world.This film will forever remain an exemplary addition to the sci-fi genre. Gorgeous and terrifying cinematography, a haunting score, immense set design and some brilliant performance from the main cast, that aided in creating one of the greatest female action heroines of all time, upping her game further in Cameron's follow-up action flick. 'Alien' is truly masterful.",10,2,3,4 March 2019
Interstellar," A Visually Monumental And Thoughtful Sci-Fi Epic
","I was extremely lucky to get the chance to see this film upon its first day release, before entering the cinema, my expectations were already high, after all, this was a film from the cinematic genius who brought us the likes of 'Inception' and 'The Dark Knight', to summarise the following review in a single sentence: I left the cinema in extreme awe from the visual masterpiece I had just viewed. A film that explores the psychological and emotional state of a man whose life revolves around his family, 'Interstellar' is a thrilling and thought-provoking film that boasts an intellectual story masterfully written by the Nolan brothers. Whilst there seems to have been influence from films like '2001: A Space Odyssey' and 'Apollo 13', 'Interstellar' is unique in its own way. Whilst the subject may be hard to comprehend at times, it can't be denied how visually monumental and thoughtful Christopher Nolan's epic science fiction masterpiece is, and can easily be named the best film of this year and possibly one of the greatest science fiction films to have ever graced the screen. A sheer brilliant feat of cinema.",Null,1331,1954,8 November 2014
Rush," A Gripping, Adrenaline-Ridden Fuel Ride From Howard
","Just come out the cinema in York from watching Rush! Oh my god! One of the most intense films I have watched in a very long time with gripping performances from Hemsworth and Brühl! An extremely clever script from Peter Morgan in which he doesn't pick sides, but instead allows the audience to view these characters in their own light.I am a huge fan of F1 so when viewing a film relating to that sport it would be questionable that there are some anachronisms or minor problems. But no! There was not a single fault with this film, it is the most realistic sports film I have viewed! A film that portrays the rivalry between the British and Austrian world champions and the fateful crash. With some powerful dialogue from Lauda and Hunt.Even if you aren't a fan of F1, the intense action and no-holds adrenaline should keep you entertained from start to finish. With a great sway of emotions from melancholy to ecstatic! This film deserves the acclaimed reviews it has been receiving.",Null,110,118,28 September 2013
Baby Driver," The Coolest & Most Unique Film This Year
","Edgar Wright remains one of my all-time favourite directors. Why? Because each and every film he crafts reeks of originality, he takes a few similar traits, throws them together, delves down a completely unexpected route and forms something unique, something masterful. From 'Shaun of the Dead' to 'Hot Fuzz' and so on and so forth, each film feels like something you think you've witnessed before, but on a whole new level, something fresh, something alluring, packed with adrenaline... and of course, 'Baby Driver' followed suit.'Baby Driver' is an utterly engrossing caper-comedy that is (in my personal opinion) the finest film to face 2017 so far, I couldn't help but smile throughout, from the stunningly executed action scenes and stunts, through to the soundtrack (with an abundance of classic rock and soul tracks) and finally the heavily relatable characters. The lack of disappointment in Edgar Wright's work continues with this masterful film, which is ultimately also one of the coolest films of the past decade or so.Many of the heist films of recent years have been rather disappointing when it comes to both story and technical achievement, however when something like 'Baby Driver' makes an appearance, it's refreshing to know that indie films are still taking this planet by storm and shunting the blockbusters out of the limelight. To know that certain production companies still trust the creativity of a director over the monetary expectations, and by doing so, unleashing a flurry of fantastic independently 'driven' films.I'm gonna finish with this (partially odd) statement / testimonial... when I went to sleep last night, I had odd dreams of car chases and stunt driving to rock classics, and that is thanks to this film, the fact that it stuck with me even when I wasn't fully conscious. That's how much of a damn cool film 'Baby Driver' is... just go watch it, just throw away your tickets to 'Transformers' and 'The Mummy' etc, and go see this instead.",Null,358,675,29 June 2017
