movie_title,title,review,rating,helpful,total,date
It," A remake of a great horror
","The return of the clown, one of the best horror films of the past 30 years, a group of kids will face their fears and a terrible threat, the fearsome Pennywise, capable of mentally interacting in the children's heads, creating unreal monsters, and very ugly nightmares, in short, a terror. The first part is fantastic, excellent title!",8,0,1,4 January 2020
John Wick," The beginning of a myth
","Fabulous title, by Keanu Reeves, the definition of pure action, the incredible ability of a man against anyone, with its style, its class, and its touch that cannot be missing, certainly one of the best action movies ever written and starring!",7,0,1,3 January 2020
Rogue One: A Star Wars Story," Star Wars masterpiece
","Beautiful film, well structured, fantastic story, pure action, without necessarily with lightsabers, my initial vote would have been 7.5 but the end from an immense adrenaline, therefore 8!",9,0,1,6 January 2020
Star Wars: Episode IX - The Rise of Skywalker," The end of an Era
","Movingly Film, absolutely the best of this trilogy, always twists, there is too action, special effects magnificent, rather, always better. Being a big fan of star wars, i love seeing new planets, thus, even more spectacular. As a fan I would have given a 10, but unfortunately, I have not seen the clash with the lightsabers that I hoped for, so I give a well deserved 9.5. May the force be with you.",9,0,2,30 December 2019
Once Upon a Time... in Hollywood," Another Tarantino's success
","My real vote is 8.5, but i prefer add 9.0 because is Tarantino. There is not much to add, interesting film, real, true, legendary interpretation from Brad Pitt and Leonardo Dicaprio, long, so fantastic, my first vote was 8.0, but the final changed all the dishes on the table, ah, you can not speak of the beautiful Margot Robbie, at the end, see the 60's is wonderful. Eccelent job Tarantino as always!",9,0,1,29 December 2019
Ghost Rider," Spirit of revenge
","A great movie to describe one of the best not-heroes like Ghost Rider. Much criticized, but not understood.",8,0,1,8 January 2020
The Lion King," a Disney rebuilt masterpiece
","Disney did a great job, great graphics, great to see again the protagonists grew up with us, the fantastic song by timon and pumba. Without worries, my review will be positive.",7,0,1,6 January 2020
The Dark Knight," My Review
","Historical film, the best chapter of the trilogy, here we have a brutal Batman, without having killed yet. the most fearsome enemy ever see. The vote is full for the drama, the intencity, the Batman's courage, fantastic Joker's interpretation, in my opinion the best, a great report on the citizens's Gotham history, a perfect Gordon commissier, and in the end the tension on the life and death of a hero or the Gotham's People. Sincere and highly deserved vote!",10,2,3,25 December 2019
Joker," Oscar deserved
","A film poem, absolutely one of the best title of this Year, magnificent interpretation of Joaquin Phoenix, a crazy story that explains in detail the most feared enemy of Batman, Joker, a dramatic film, but also very interesting for dc comics's fan. There are also twists and turns, yes, even without a batman, action! Great movie!",8,1,4,2 January 2020
It Chapter Two," Second Part
","There is not much to say, exactly what I expected, excellent second part and end of an excellent horror. In this film, there is intensity, a very angry Pennywise, this film also makes you think, think about, your youth, friendship, the importance of memories, and the devastation of an unhappy end, excellent title.",7,0,1,4 January 2020
The Dark Knight Rises," The End of a Legend
","The Legend continues his last adventure, a new enemy, fierce, big, strong and strategic, to face a hero who has long since abandoned his role. But, fantastic film, in addition to seeing a legend back in action. For me a 9.5 it's more than fair. Thus ends the legendary Batman trilogy (Christian Bale).",9,0,0,28 December 2019
