movie_title,title,review,rating,helpful,total,date
Alien 3," good movie
","Alien 3 i thought was another good scary movie. This one was set a few days or a few weeks, or a few months, or a few years after the 2nd alien movie: ALIENS. Sigourney Weaver's character Ellen Ripley survives after a ship crash landed as it was on it's way back to earth, later she discovers that she is pregnant with an alien. She ends her life as she falls to her death, the alien is born and then that ends the alien and Ripley's life.",10,4,8,25 October 2003
Gremlins," Ha Ha Ha
","Gemlins has got to be one of the funniest movies i have ever seen. I enjoyed watching this movie. This was released in 1984. I enjoy ever little humour part in this movie. The little Mogwai was so cute, i wish i had one because they are very very cute. I give this movie an excellent score 10 out of 10.",Null,0,1,31 October 2003
Antz," fantastic
",Antz i think was a good movie. A movie by dreamworks. I really liked this movie. It was made in 1998. I still like A Bug's life better than this one because it was also animated and it was created by the creators of toy story. I give this movie 10 out of 10.,10,1,2,21 November 2003
The Sound of Music," A fantastic movie
",The Sound Of Music has got to be one of the fantastic Musical movies ever. This movie was made in 1965. This is a great movie to watch when you have nothing to do. I give this movie a fantastic score 10 out of 10 because it's such a classic musical movie. Julia Andrews and Christopher Plummer are fantastic actors.,10,0,6,31 October 2003
The Ring," great movie
","The Ring: This movie is a remake of the orignal movie Ring (Known as Ringu in Japanise) Ring first released in 1998, but it was a japanise movie at the start. Then came out Ring 2 in 1999, and then Ring O in 2000. Then in 2002 The Ring (The English verson of Ring) was released. I enjoyed the movie and i give it 10 out of 10. I will be looking forward to The Ring 2 as this will be released next year (2004)",10,0,1,28 October 2003
Wayne's World," fantastic
",I liked Wayne's world better than the 2nd wayne's world movie. This one is the orignal and i think it is the best out of the other wayne's world movie. This one also had the hunour in it. Wayne's World was made in 1992. I give this movie 10 out of 10.,10,1,4,5 November 2003
Kickboxer," the best kickboxer movie ever
",Kickboxer i think is the best kickboxer movie ever out of all the other kickboxer movies. This one had the brilliant Van Damme in. I think he is a classic actor and i think he is fantastic in movies like this. Bloodsport is another movie he did very well. I give this movie 10 out of 10.,10,4,6,28 October 2003
Alien: Resurrection," good, but not as good as the other 3
","Alien 4: Resurrection i think was quite good but not as good as Alien, Aliens and Alien 3. This movie is set 200 years after the 3rd alien movie. Ellen Ripley is been remade after her death 200 years ago. She is now a clone and all she has to do now is to defeat her alien baby.",10,1,3,25 October 2003
Rocky V," fantastic
","Rocky V i think was a good story line. Rocky Jr asking Rocky (His father) how to fight and fight like a man. I think there should be a Rocky Vi based on the son, when he is fighting  in the ring Boxing someone  and wins the fight. I give this movie 10 out of 10.",10,11,13,21 November 2003
The Notebook," Brings Tears To Your Eyes
","I absolutely loved this movie, it brought tears to me and my girlfriend at the end of the movie. This movie is about Romance and other things, The movie is showing us who to pick to have a relationship with and making sure that it's the right one for you. I never sort of got interested in seeing the Notebook because i thought it was going to be a similar tale to Bridget Jone's Diary which i have never ever seen before. My girlfriend wanted to see the Notebook, so i had to go and see it, we sat down and watched the movie i thought it turned out to become a fantastic movie, i enjoyed every moment in the movie and i cried at the end when the couple died together in that care home. I give this movie out of 10. For you guys who sort of felt the same way about it being another similar bridget jones diary film, then take my advice, go out on a date with your bird, have a meal and then go to the cinemas, sit back and relax and enjoy watching The Notebook because it gets you in that Romantic mood.",10,6,11,29 June 2004
