movie_title,title,review,rating,helpful,total,date
The New World," Beautifully shot but long.
","'The New World' (2005) is a film that can best be described as a sight to see but not to feel. The latest film by director Terrence Malick, the cinematography (by Emmanuel Lubezki) is so exquisite that this film's only Oscar nomination was for just that. This cinematography makes you feel as if there was still a world of the early 1600s out there in our present world. Also a highlight is newcomer Q'Orianka Kilcher as the legendary Pocahontas - her innocence and wonder of the world is shown dramatically and wonderfully through Kilcher's eyes and performance. The same can't be said about two great actors: Colin Farrell's performance as Captain John Smith nor Christian Bale as John Rolfe but then again they weren't given much to do with their roles either. Not only that, the film is very long. So long that sometimes your mind will wander. And for this main reason I cannot give the film more than a 6 out of 10. But I would still recommend it as a viewing experience of early American history.",6,0,4,6 September 2006
Mission: Impossible III," Excellent!
","Another great 'Mission: Impossible' film (the 3rd one so far), this time with more punch than the second film and on the same level as the first. Tom Cruise again returns as Ethan Hunt (with the same hairstyle as the first film) and Ving Rhames also returns as Luther Strickell. Keri Russell makes a great addition to the cast. I was slightly disappointed with Philip Seymour Hoffman as the villain Owen Davian (not because of him, because I think he's a great actor, but the script didn't call for any character development). J.J Abrahams, the creator of 'Lost' and 'Alias', does a superb job in his feature film debut - he knows how to pack the punch with the action sequences. The score is also top-notch - by up-and-coming composer Michael Giacchino. This is a highly recommended film - a very strong 8 out of 10.",8,4,7,7 May 2006
Star Wars: Episode I - The Phantom Menace," Average Flick
","After the original trilogy, I was eagerly awaiting this new installment in the Star Wars saga that was 16 years in the making . . . but I must admit, I was disappointed. Not that The Phantom Menace is a bad film, but it certainly isn't on the same leave as the Original Trilogy. For instance, there's too much exposition (too much dialogue and politics and little action). But ironically, this is to be expected. Whereas the Original Trilogy is about the Rebels who are continually evading the dreaded Empire (which brought a sense of danger everywhere they turned), this new film is about a government that's already in place where everyone has gone complacent. This makes for no sense of danger (everyone is new, the colors are vivid - compare that to the Original Trilogy where everything is faded and old) - in fact, the incident surrounding this film centers around a trade embargo on a wayward planet. Because the story is weak, the dialogue, acting, music (which is still great John Williams, just not on par with his Original Trilogy music), etc. all unfortunately suffer. There is also an over-reliance on CGI. All in all, a 6 out of 10.",6,0,1,3 December 2005
50 First Dates," Funny if not memorable
","50 First Dates is a funny comedy that doesn't deviate from the Hollywood standard. This makes it a standard comedy that can be appreciated for just that. It's fun to see Adam Sandler and Drew Barrymore in their respective roles, since I enjoy both actors in most movies they have done. They are able take the standard dialogue written for this movie and make it somewhat enjoyable because of the interaction of the two actors works. I must also mention that Lusia Strus who plays Alexa is quite funny in her role even though the jokes centered around her is quite predictable. But sometimes, predictable (aka staying safe) can work and it does most of the time in funny ways. A solid enough 7 out of 10.",7,1,2,20 December 2005
The Ring," Excellent Horror Film
","The Ring is an excellent horror film - an adaptation of the brilliant Japanese film Ringu. Gore Verbinski does a great job directing this film, with an excellent performance by Naomi Watts and newcomer David Dorfman (he's the next big horror kid actor - after Haley Joel Osment). The reason I like this horror film is precisely because it's not B-movie style blood and guts horror - rather a smartly scripted psychological horror which only shows the scary elements when it is necessary and thus creates suspense (the same happened with Spielberg's Jaws - he smartly didn't 'show' the shark until the very end of the film). Bring on The Ring 2! A solid 8 out of 10.",8,0,1,24 December 2005
Raiders of the Lost Ark," Spectacular to say the least
","Indiana Jones and the Raiders of the Lost Ark is one of the best films of director Steven Spielberg and storyteller George Lucas, if not one of the best films of all time. Almost everyone knows the classic tale of Indiana Jones so I don't have to regale you with the story. Suffice it to say, Harrison Ford is PERFECTLY cast as the title character Indiana Jones (I can't imagine any other actor in this role). John Rhys-Davies as Sallah, Denholm Elliott as Marcus Brody (both will make welcome returns in The Last Crusade), and Karen Allen as Marion are all great in the supporting roles. Also look out for Alfred Molina in a great performance at the beginning of the film (he is probably better known as the Spiderman 2 villain Doc Ock. Also a great score by maestro John Williams (one of his best for sure!). And of course look out for the snake scene! A spectacular 9 out of 10!",9,2,4,24 January 2006
Akira," Classic Japanese Anime!
","Akira, a film by director Katsuhiro Ôtomo, is classic Japanese Anime. This is truly a stand-out film that is very Japanese in nature - it is both ethereal in its story with a social commentary on the effects of nuclear weapons (this isn't surprising since Japan is the only country that suffered the effects of nuclear weapons in the form of the atomic blasts at Hiroshima and Nagasaki). I would also want to mention that while this is a great film for adults, parents beware - this is definitely not a film for kids (there is both realistic gore and nudity as would be in live action films). However, for adults, this is a great anime film - a solid 8 out of 10.",8,0,2,26 December 2005
Underworld," Very well done
","Underworld, is a standout film by director Len Wiseman. Although the story is somewhat uninspired, but this can be forgiven because every other element was top-notch. This includes the proper casting and performance of the main character Selene, by relative newcomer Kate Beckinsale, who dons a spectacular looking costume - she is now guaranteed to be forever immortalized as a toy figure (like the Star Wars characters before her)! Considering also that this film was made for $22 million, I'm really amazed how well they used the budget to make this film look like $50 million at least (sadly, the sequel Underworld: Evolution will have a budget of $50 million yet look just as good as this film). The filmmakers were really innovative with this film and made this into a gem. Definitely worth watching at 8 out of 10 (watch out for the uninspired sequel though).",8,0,0,27 January 2006
The 13th Warrior," Enjoyable
","The 13th Warrior was a very enjoyable film if not unforgettable. I would consider this film slightly above the standard action fare because of a great performance by Antonio Banderas (with the longest name I've ever heard - Ahmed Ibn Fahdlan Ibn Al Abbas Ibn Rashid Ibn Hamad!) I must also mention that I read the book first (called Eaters of the Dead) which is MUCH better than the movie, but in some ways that is to be expected since the books can go deeper into the thoughts of the characters than film ever can. Also the book makes me believe what happened in AD 922 was for sure based on fact (as the book states) rather than if I just watched the movie. I also didn't like the fact that the movie didn't mention that these Eaters could have been Neandrathals (which made the book an enjoyable read). All in all, a 7 out of 10.",7,0,0,20 December 2005
Pirates of the Caribbean: Dead Man's Chest," Wasn't bad.
","'Pirates of the Caribbean: Dead Man's Chest', the sequel to 'Curse of the Black Pearl', is an entertaining if average action adventure film. The same swashbuckling style returns, as well as the filmmakers including Gore Verbinski (who directed this film back to back with the 3rd film coming out in 2007). And again, Johnny Depp is superb as Captain Jack Sparrow, and unfortunately again, Orlando Bloom and Keira Knightley return as his co-stars (like the first film, their presence is FAR overshadowed by Depp and their so-so performances can't compare to his). This film I guess had the feel of 'I've been there before' from other action-adventure and other pirate movies. Not great but not bad either. Would recommend - 7 out of 10.",7,1,4,13 July 2006
Pirates of the Caribbean: The Curse of the Black Pearl," Funny
","There is only one real reason I liked this film and can be summed up in two words - Johnny Depp. He really made the film what it is - a funny action adventure. In fact, although the the main focus seems to be around Orlando Bloom and Keira Knightley's characters (and their romance which was not very believable), Johnny Depp's Capt. Jack Sparrow was the real focus and what a riot he is! The visual effects was pretty good too. Other than that though, the story itself is okay (I thought Cutthroat Island had a better story and that's saying much) and the music was average (Hans Zimmer has done better - i.e. The Lion King). But still see this film because of Johnny Depp, actor extraordinaire!",7,0,2,2 December 2005
Hostel," A shocker of a film.
","'Hostel' (2005) is the latest film by 'Cabin Fever' director Eli Roth. One thing I can say about this film is the gore, gore, gore! There's a lot of it so this movie isn't for the squeamish. Along with lots of T/A, this film is a horror fan's treat. Taking place in exotic Amsterdam, the film takes time to get going (about 30 minutes to get to the gore), but once there, it's one helluva ride! Though the dialogue doesn't really hold merit and the script is also somewhat predictable, Jay Hernandez (of 'World Trade Center' fame) does a great job in the lead role as Paxton (one of two friends from America in Amsterdam on vacation). What happens to him and his friend is so frightening and sickening, you have to see the film to believe it. A shocker of a film - at 7 out 10.",7,1,1,17 September 2006
