movie_title,title,review,rating,helpful,total,date
E.T. the Extra-Terrestrial," As great as sci-fi adventures could get.
","While Spielberg already seemed to achieve the complete greatness in regards of the sci-fi genre, his newest installment seems to deliver twice the charm and delight, with a smaller scale, but bigger and compelling spirit, enough to make the average and passionate audience fell in love with its concept and execution, relaying on tone, family-friendly themes, and the now exploited traits such as the use of children to handle an entire adventure-like plot, E.T. is a timeless classic that still taught us the essentials of cinema.",10,1,1,1 August 2019
Rocketman," An unconventional and unique biopic.
","With a superb combination of dazzlingly energetic dance-musical numbers, terrific portrayals from Richard Madden, Jamie Bell and Bryce Dallas Howard, as well as the excelling main lead in Taron Egerton, Rocketman might fall into some conventional storytelling aspects, typical out of a biopic, but Dexter Fletcher's take on the iconic popstar has a unique (and surprisingly profound) way of telling its own story by adding context and thought-provoking themes to an already exhilarating film.",9,2,3,10 June 2019
X-Men Origins: Wolverine," Poor and mockingly bad
","There are few elements that actually work in this prequel, but none of them are enough to compensate for the lack of creativity, poor execution, terrible writing and awful looking special effects, ruining what it could've been a potentially promising spin-off from a great character.",2,1,2,6 June 2019
X-Men," Solid, small but effective!
","Bryan Singer offers not only a solidly structured humble film, but also an stylish and grounded story that represents the official blockbuster resurrection of the genre, showing how good superheroes can work with the proper production behind them.",8,1,1,6 June 2019
X-Men: Days of Future Past," Arguably, the definitive 'X-men experience'!
","With the comeback of director Bryan Singer and the return of the so-long anticipated original cast, as well as some newer ones and, of course, new additions into the vast Mutant catalog, Days of Future Past brings to life one of the characters iconic and memorable arcs ever since their conception, with heavy-weighted emotional drama, great action and amazing character chemistry, never mind the messy script by Simon Kinberg, but overall, an absolute improvement over the franchise and one of its finest.",9,0,0,7 June 2019
Toy Story 4," Unnecessary as it is effective!
","Despite it's obvious studio-by-the-numbers conception, this fourth installment in the believed 'concluded trilogy' dig some of the already explored traits in the beloved franchise, but despite being purely unnecessary for continuation purposes, first timer-director Josh Cooley successfully captures the effectiveness and heart of the original films, giving new life, characters and full circles onto a worthy sequel of PIXAR's unbeaten-now official-saga.",8,0,1,27 June 2019
1941," Funny at times, Dull for the most part.
","Steven Spielberg's brand new take on comedy might be effective at times, considering how risky his use of over-the-top slapstick turns in the end, escalating until concluding in a extravagant and exaggerated third act, also including a compellingly funny cast, but with a certain use of absurdity in its humor, this could result in either a love it-or hate it- entry in the director's filmography, also considering its profane themes towards a sensitive subject as World War II.",6,3,4,1 August 2019
Aladdin," Musical Dazzling but Poorly executed.
","Guy Ritchie's live-action remake of the 1992 animated jewel at times tries, at times doesn't really provides much effort to even recapture the original's charm, musical spectacle nor its famous extravaganza, lacking for the most part a solid structure towards its mimicking-script, or an evident direction that here its clearly imitating something far superior, the few good elements the movie possess relay on some visual aspects and a decently mediocre performance from the three lead roles.",3,43,76,4 June 2019
X-Men: The Last Stand," Dull and weaker
","The first half is pretty much solid, but the film slowly falls apart later on with unimaginative and heavily pop-Cornish comic book action, that fails to provide the efficiency and style the previous 2 films accomplished, even when the characters still work as good as they did before.",5,0,1,6 June 2019
The Lion King," Unworthy and unnecessary
","Amazingly displayed in regards of its photorealistic animation, in the visual department, this remake of the 1994 immortal classic is mesmerizing, as well as it is impressive to appreciate, nevertheless, the substance and value that defined the original are gone, mostly due to its excessive-scene by scene-imitative structure, regardless of the potential of its voice casting, its uncanny value is the definitive element that makes Jon Favreau's latest an unworthy Disney entry.",5,3,5,30 July 2019
X-Men: Apocalypse," Good and meh, at the same time...
","Its action is noticeable and it truly delivers some nice X-spectacle, but Simon Kinberg's script lacks the strength of previous entries in the franchise, and Singer's direction at times is on point, at times all over the place with cartoonish and poor aesthetics, leaving behind the potential its cast and new additions might offer for a story many fans of the characters have waited to see in the big screen, delivering only a product that entertains, but has bigger shoes to fulfill.",6,0,0,7 June 2019
Logan," Exhilarating and worthy!
","Exhilarating, visceral and brutal, the last installment in the X-franchise is filled with enough action and nostalgia to satisfy not only fans, but audiences in general, making it a more than a worthy farewell to Jackman's relate and memorable character.",10,14,27,8 June 2019
Toy Story," Solid, whimsical and charmingly animated
","With a simple story but cheerful and whimsically energetic characters, John Lasseter provides an incredibly efficient and beautiful animated flick that'll represent PIXAR's quick-start full length feature, offering complex ideas that will be enjoyable for youngsters and adults alike, and delivering great voice casting that'll include the eternally appealing chemistry between stars, Tom Hanks and Tim Allen, as the iconic duet; Woody and Buzz Lightyear.",10,0,0,24 June 2019
Toy Story 2," Improved visuals but equally effective in essence.
","With a noticeable improvement over the animation and style, but preserving its best narrative and spiritual elements, John Lasseter continues the success from the first PIXAR installment, this time, expanding the horizons and creating a bigger environment for this wonderful characters to keep their essence, adding new histrionic elements and effective plot devices that continues the story in such a proper way, it is only the lack of Hanks-Allen shared chemistry what keeps this installment from 100% superiority over the first one.",9,0,1,24 June 2019
