movie_title,title,review,rating,helpful,total,date
The King's Speech," Fight for thestruggle
","Everyone has their own weaknesses. To these soft rib, do not be afraid, do not avoid, but calm face, big square of do oneself. To overcome it.",8,0,0,16 April 2020
Howl's Moving Castle," My thoughts
","The world is so big, the life is so long, there is always such a person, let you want to treat gently.",8,0,0,20 April 2020
My Neighbor Totoro," My thoughts
",Don't forget what kind of child you were. Don't forget what kind of adult you wanted to be.,8,1,1,20 April 2020
Star Wars: Episode IX - The Rise of Skywalker," Promising
","The sincerity of the final part, finally to say goodbye to skywalker, whether it is the plot, or the battle scenes, and the memory of the kill, are quite fascinating",6,0,1,9 May 2020
Forrest Gump," line
",'Life is like a box of chocolates. You never know what the next thing is.',9,1,1,17 April 2020
The Lord of the Rings: The Fellowship of the Ring," Line
",Even the smallest of people can change the course of the future.,8,0,0,19 April 2020
Frozen," My princess
","Frozen, Queen Elsa, two years late, is gorgeous. True love is no longer about gender, and a princess no longer needs a kiss from a prince. So, in the end, it's about love and self-identification.",8,0,2,9 April 2020
Schindler's List," The lesson of the war
","In war, one cannot defile by human nature. Even if the germans started the world war, many germans still had good intentions. Schindler is one of them, but there is definitely more than one schindler in the world. There is more to the sorrow of the jews, and more to the struggle of the germans. On schindler's tombstone. Not just with jewish stones, but with human stones.",8,0,1,12 April 2020
Pride & Prejudice," My favorite novel
",I really like the English country life at this time of year. The party seems to be very lively. Such a man as Mr. Darcy is really to be found. Let go of pride and prejudice and live a happy life,8,1,1,7 April 2020
La La Land," Dream and Love
","Everyone's life, always have to compromise the reality .For this is not a perfect world ,Sometimes, you have to choose mere one between dreams and love.",8,5,6,14 April 2020
Harry Potter and the Sorcerer's Stone," My memory of childhood
","The first time I saw harry potter and the sorcerer's stone, I was attracted by the boy wizard who was studying magic at the wizarding academy and flying around on a broom. The harry potter movies, fantastic beasts are there, so classic, at home is not always out to review. I can't say that I know 100 percent of rowling's wizarding world, but I love being immersed in it in movies.",7,1,1,6 April 2020
The Shape of Water," My analysis
","Both the camera language and the lighting, the film is full of retro 80s style, especially the description of the villain, making such a dark story with a depressive temperament into an adult fairy tale. And the biggest slot point is the so-called 'a knife not cut'!",7,1,8,18 April 2020
The Wolf of Wall Street," It is a pity
","Really it is a crazy, visual feast, innuendo the reality of the film, the director's scheduling is really speechless, this film did not win the Oscar is really a pity.",9,0,0,16 May 2020
The Lion King," Good
","It have been released for twenty years,I don't know how many times I have seen it. Every character is portrayed in a profound way. Even now, the grand picture and shocking music are still in my mind when simba was born.",8,0,0,15 April 2020
The Godfather," Great Movie
","A great gangster movie, after watching I really learn a lot, such as: never let others know your ideas, the real master are not in the mood, the event is indifferent, have their own bottom line; A man who doesn't spend time with his family isn't a man",9,0,0,8 April 2020
