movie_title,title,review,rating,helpful,total,date
The Incredible Hulk," This Totally Makes Up For That Terrible 2003 Movie
","The Incredible HulkStarring: Edward Norton, Liv Tyler, William Hurt, Tim Blake Nelson and Tim Roth including a special appearance by Robert Downey Jr.Genre: Action/Sci-Fi/ThrillerRated PG-13I hated the 2003 Hulk movie, but I'm glad that this movie turned out better and made up for it and not to mention Edward Norton gets to play the title role and you can't go wrong with Edward Norton. Plus this movie got a chance to start the series over again from the right foot considering this movie is a reboot but yet a loose sequel. So basically, Bruce Banner (Edward Norton) is hiding out in Brazil trying to control his anger and finding a cure to get rid of his inner beast while General Ross (William Hurt) is still trying to capture him and trying to stop Emil Blonsky (Tim Roth) as he goes out of control and becomes Abomination. I liked it how this movie decided to take only a few minutes of the movie to show us how Bruce Banner became The Incredible Hulk unlike that 03 movie that took an hour to explain how Bruce became The Incredible Hulk. I also liked how they put in a lot of chase scenes in this movie like the chase scene in Brazil made it look like 'The Bourne Identity'. Plus the fight scenes were good too and they made a good choice to choose a villain that's more of The Hulk's size and strength. Edward Norton also did a good job writing this movie too, he never fails to do a good movie, I hope he does another Incredible Hulk movie or at least make an appearance in 'The Avengers' movie. Not to also mention that Tony Stark (Robert Downey Jr.) gets to make a special appearance. Overall this movie was totally better and made up for the damage that Ang Lee did.",10,11,20,17 September 2008
Miracle," Excellent Sports Movie!
","MiracleStarring: Kurt RussellGenre: DramaRated PGStar Rating: ***** out of 5Miracle is a very historical sports movie that is based on the true story about a hockey coach named Herb Brooks (Kurt Russell) who makes a difference in leading the United States Olympics Hockey team to it's first gold medal victory with using mostly hockey players from college meaning 18 and 19 year olds and some in their 20's. But with a great team, Herb Brooks won the 1980 Olympics against the invincible Russian hockey team! It was too bad that the real Herb Brooks died when this movie was in post-production. But this is something to honor him by saying thanks for one of the greatest moments in sports history.BOTTOM LINE: LOTS OF MIRACLES CAN HAPPEN!",10,1,1,11 June 2004
Star Wars: Episode I - The Phantom Menace," Interesting Beginning of the Star Wars Trilogy!
","Star Wars: Episode 1 - The Phantom MenaceStarring: Ewan McGregor, Natalie Portman, Liam Neeson, Frank Oz, Kenny Baker, Anthony Daniels, Samuel L. Jackson, Ian McDiarmid, Jake Lloyd and Ray ParkRated PG for Sci-Fi Action ViolenceGenre: Action/Sci-Fi/Adventure/Fantasy/WarStar Rating: ****1/2 out of 5This is the Star Wars beginning story and this is a little different from the three from the late 1970's to the early 1980's. In this episode, The evil Trade Federation plots to take over the peaceful planet of Naboo, Jedi Warrior Qui-Gon Jinn (Liam Neeson) and his apprentice Obi-Wan Kenobi (Ewan McGregor) travel to Naboo to warn Queen Amidala (Natalie Portman) about the attacks of the Trade Federation. Eventually, Naboo is invaded forcing the Jedis to evacuate the planet with the Queen and her court. They travel to the desert planet of Tatooine where they meet a slave boy called Anakin Skywalker (Jake Lloyd) who is evidently one with the Force. They enlist his help in fighting the war, while the Jedis confront one of the Dark Jedis behind the invasion, Darth Maul (Ray Park), while his master Darth Sidious (Ian McDiarmid) continues to lead the invasion. So now the freedom fighters must stop the Trade Federation from invading the planet of Naboo! The only original characters from the three Star Wars movies from the 70's and 80's were C-3PO (Anthony Daniels), R2-D2 (Kenny Baker), Obi-Wan Kenobi (well we get to see him in his younger days) and Yoda (Frank Oz). Will the Dark Side continue to spread? TO BE CONTINUED.................... (Into Episode 2 and 3)BOTTOM LINE: DIFFERENT BUT GOOD!",10,1,4,8 August 2004
Ali," It was good but long
","AliStarring: Will Smith, Jamie Foxx, Jada Pinkett Smith, Jon Voight, Mario Van Peebles and Jeffrey WrightGenre: DramaRated RWill Smith stars in this story about a true legendary boxer name Muhammad Ali! Muhammad Ali got his bike stolen when he was a kid and so then he started taking some boxing lessons and started getting into boxing and decided to do that as a career. Muhammad Ali is pretty much like Michael Jordan but different. Muhammad Ali was became the world's greatest boxer ever! Especially with all those champions he win and didn't give up to get to them either and also famous for one of his sayings, 'I move like a butterfly but I sting like a bee!'. The movie was good, Will Smith did a good job but the movie was too long, I wish they would of cut some parts that they didn't really need. Good but long.",6,0,2,9 April 2004
The Longest Yard," The funniest Adam Sandler movie ever!
","The Longest YardStarring: Adam Sandler, Chris Rock, Nelly, Burt Reynolds, James Cromwell and Courtney Cox (brief appearance)Rated PG-13 for Crude and Sexual Humor, Violence, Language and Drug ReferencesGenre: ComedyStar Rating: ***** out of 5This is one of the funniest movies with Adam Sandler and Chris Rock and I think this is the first time we've seen Adam Sandler and Chris Rock working together since the 1990's Saturday Night Live cast! This movie was a remake from a 1970's film with the same title and Burt Reynolds was in the original movie. The movie is about a former NFL star Paul 'Wrecking' Crewe (Adam Sandler) who was a superstar back in his day since time has faded. Then one night he gets arrested for drunk driving in his girlfriend's new car and then goes to jail, Paul finds he was specifically requested by Warden Hazen (James Cromwell), a duplicitous prison official well aware of Paul's athletic skills. Paul has been assigned the task of assembling a team of convicts, to square off in a big football game against the sadistic guards. Paul assembles a football team with the help from Caretaker (Chris Rock) and an old legend Nate Scarborough (Burt Reynolds) to coach, Crewe is ready for what promises to be a very interesting game. It's only the warden and the guards who have no idea who or what they're up against, with Paul the driving force behind the new team. I laughed my ass off through out the entire movie! Plus Adam Sandler's stunt double was backup QB from the Los Angeles Avengers (an pro Arena Football team), Brian Mann! I would highly recommend this movie!BOTTOM LINE: A LAUGH OUT COMEDY WITH A TOUCHDOWN!",10,1,3,3 June 2005
50 First Dates," Another Funny Adam Sandler Movie!
","50 First DatesStarring: Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin and Dan AykroydGenre: Romance/ComedyRated PG-13Adam Sandler and Drew Barrymore reunite to do another comedy movie! The last movie they did together was The Wedding Singer. This movie is about a man named Henry Roth (Adam Sandler) who is a veterinarian living in Hawaii who enjoys the company of vacationing women. He leaves the playboy life behind after he falls for Lucy (Drew Barrymore), who suffers from short-term memory loss. Since she can never remember meeting him, Henry has to romance Lucy every single day and hope that she falls for him. Lucy lost her memory in a car crash and since then she thinks it is the very same day which is her dad's birthday until she finally finds out later on. One of my favorite parts was when Ula (Rob Schneider) is pretending to attack Henry so Henry can get Lucy's attention and it work and so Lucy keeps beating Ula with a metal baseball bat, that part just laughed my ass off! Another part I liked was when Lucy and Henry wake up the next morning and Lucy didn't remember Henry sleeping with her so then she hits him with a lacrosse stick and then later Dr. Keats (Dan Aykroyd) tells Henry that he wasn't going to suffer any memory lose but asked him that if his head was shaped like a melon before she hit him. This was funny just like Mr. Deeds and The Wedding Singer!",6,1,2,21 June 2004
Wayne's World," A hilarious comedy classic of the 1990's!
","Wayne's WorldStarring: Mike Myers, Dana Carvey, Rob Lowe, Brian Doyle-Murray, Lara Flynn Boyle, Chris Farley (brief appearance) and special guest appearance by Alice Cooper Rated: PG-13 Genre: ComedyStar Rating: ***** out of 5Wayne's World is one of the funniest comedy movie classics of the 1990's! It is about these two guys named Wayne (Mike Myers) and Garth (Dana Carvey) have their own TV-show called Wayne's World. They film the TV-show in Wayne's basement but when someone wants to own the rights of the TV-show. The show becomes a big smash hit! One of the most funniest parts in Wayne's World is when they were discussing the contract with one of the guys and Wayne does hear what he said so Wayne said 'Ex-squeeze me? Baking Powder?'. Also in the movie this one guy named Ben Oliver who is a sleazy advertising guy tries to kill the show off the air. But fails of course! I thought Mike Myers and Dana Carvey made a pretty good comedy team in this one and in Wayne's World 2!BOTTOM LINE: VERY FUNNY!",8,0,2,17 February 2004
Underworld," Wicked!
","UnderworldStarring: Kate Beckinsale, Scott Speedman, Wentworth Miller, Michael Sheen, Shane Brolly and Bill NighyRated R for Strong Violence/Gore and Some LanguageGenre: Action/Fantasy/Horror/ThrillerStar Rating: **** out of 5Underworld is a really cool movie and I think it's better than Van Helsing! I think the reason why I say Underworld is better than Van Helsing is because there were better fight scenes, the way the movie was done was better than Van Helsing. Underworld is a movie about this war between werewolves and vampires that have been sworn enemies for more than 100 years and a death dealer named Selene (Kate Beckinsale) has an assignment to take down the last of the Lycan. When she comes across Michael Corvin (Scott Speedman) who holds the key to end the war she must decide where her alligances will lie. This movie was awesome and the other cool thing about this movie is that a sequel is under way!BOTTOM LINE: COOL!",10,9,18,28 October 2005
Pirates of the Caribbean: The Curse of the Black Pearl," Swish Buckling Action, Adventure and Fun!
","PIRATES OF THE CARIBBEAN: THE CURSE OF THE BLACK PEARLRated: PG-13 for Action Adventure ViolenceGenre: Action/Adventure/Comedy/Fantasy/ThrillerStarring: Johnny Depp, Orlando Bloom, Geoffrey Rush and Keira KnightleyStar Rating: ***** out of 5At first when I was looking at lots of previews for Pirates of the Caribbean, I thought it wasn't going to be that good but then when I heard lots of excellent comments on the movie, I decided to change my mind and watch the movie. Also after the movie had it's first weekend in the movie theaters, I was reading the entertainment section in the newspaper and saw that Disney announced that they were going to make a sequel to Pirates of the Caribbean and I thought that was fast especially since it made $46,630,690 million dollars on it's opening weekend! The movie is based on a theme park ride at Disneyland or Disney World. I think because I don't know which one. Pirates of the Caribbean is a sweeping action-adventure story set in an era when villainous pirates scavenged the Caribbean seas. There is a curse on this gold medallion for whenever it shines that is when Captain Barbossa (Geoffrey Rush) and his ghostly crew awake! When the Governor's daughter, Elizabeth Swan (Keira Knightley) is captured by these ghostly buccaneers, Will Turner (Orlando Bloom) teams up with an rogue pirate named Jack Sparrow (Johnny Depp) to fight these ghostly pirates!SPOILER WARNING: Will and Jack attempt to recapture The Black Pearl ship, save the British navy, and relinquish a fortune in forbidden treasure thereby lifting the curse of the Pirates of the Caribbean.I really liked how this movie had lots of action and funny parts! I thought Johnny Depp did a really good job has a pirate and plus he was also really funny! Orlando Bloom did a good job too! I also thought the beautiful Keira Knightley did a great job also! I think Keira Knightley is one of the most beautiful girls I have ever seen especially with her looks and her sexy English accent!BOTTOM LINE: GREAT MOVIE WITH ACTION, ADVENTURE, THRILLS AND HUMOR!",10,0,2,26 April 2004
Spider-Man 2," More Web-Slinging Fun and Action!
","Rated PG-13 for Stylized Action ViolenceGenre: Action/Sci-Fi/Fantasy/ThrillerStar Rating: ***** out of 5An excellent follow up of the 2002 blockbuster hit movie Spider-Man! As we follow up in the sequel we find mild-mannered, Peter Parker (Tobey Maguire) having a hard time in his life especially with the whole Spider-Man and fighting crime thing. With the Spider-Man thing going on, it was effecting Peter Parker's life and his grades, his jobs and his relationship with Mary Jane Watson (Kristen Dunst) and his friendship with his best friend Harry Osborn (James Franco) and Mary Jane was about to get married to J. Jonah Jameson's son, John Jameson (Daniel Gillies). One day when Dr. Curt Conners needed Peter Parker to write a report he goes to get information from Dr. Otto Octavius (Alfred Molina) when Osburn Corporation has him perform an experiment with these mechanical arms in the experiment. But when the system in the experiment overloads the mechanical arms start controlling Otto Octavius making him become Dr. Octopus! Dr. Octopus decides to restart the whole thing from scratch and go after Spider-Man! Peter realizes that only Spider-Man can stop him, but of course, problems arise. Mary Jane gets caught in the middle, and Harry Osborn, who still blames Spider-Man for the death of his father, Norman Osborn, also the Green Goblin, wants him dead. Spider-Man will have to push himself past his limits if he's going to survive. The ending to this movie gets this whole dark moment coming in for Spider-Man 3! The first movie just showed how Peter Parker became Spider-Man and this movie just had all the good stuff happening! I also recommend X-Men, X-Men 2, Daredevil, The Hulk and Spider-Man 1.BOTTOM LINE: THIS IS A MOST SEE MOVIE AND SO IS THE FIRST SPIDER-MAN MOVIE!",10,0,0,3 July 2004
