movie_title,title,review,rating,helpful,total,date
Despicable Me 2," great movie for the whole family to enjoy
","Much funnier than the first one, Despicable Me 2 actually has me liking the second installation in a series much better than the original. A lot of sequels add in new characters. Some serve a purpose. Others not so much. This movie adds in new characters that are important. With funnier lines, funnier actions, and tons of minion madness, the movie has us focusing less on Gru's villainy, and more on the love life he never had.",9,38,41,21 February 2020
The Mask," The Mask
","Extremely fun, fast-paced and colorful, The Mask is a movie with a good direction by Chuck Russell, a script very well adapted by Mike Werb, a beautiful story by Michael Fallon, great visual effects and excellent performances by Jim Carrey and Cameron Diaz. Plus, it's one of Carrey's best movies and one of the best comedy movies of all time",10,44,48,5 February 2020
The Avengers," Great
",Are you a fan of epic adventure movies? Then this is your dream come true! Truly this is the ultimate superhero mash-up and it's executed perfectly. Props to the filmmakers for taking the time to design it to be more than just a superhero film packed with action scenes and adding depth to each character.,9,39,63,23 February 2020
Changeling," WOW......SAD BUT WOW
","Heartbreaking yet captivating, Changeling's story was fascinating all the way through, even if the first half was a little slow. It certainly was a compelling story, shot beautifully, and written well. Angelina Jolie gave a mesmerizing performance as grief stricken Christine Collins, as well as the many young actors in the film. It's certainly worth the time.",8,41,44,23 February 2020
Men in Black 3," Good
","Men in Black 3 is fun, if flawed. Hugely better than 2, this stands as the better (if unnecessary) sequel to the original.",7,38,41,22 February 2020
Scarface," One Word: PERFECT!!!!!!!
","Scarface has a great storyline, brutal violence as well as having Al Pacino at one of his finest roles. Scarface is one of the best gangster dramas!",10,57,64,24 February 2020
The Incredible Hulk," Hulk??
","This movie bucks me in the most irritating way. I love Hulk, but this movie really is irrelevant if you think about the bigger picture. The Marvel Cinematic Universe has so many other movies that actually have some kind of impact on the rest of the universe, but in the end, this movie is really just a filler in the middle of a greater universe and unfortunately, it really tells when you watch the movie. It's not that good, unfortunately.",6,48,55,23 February 2020
Mission: Impossible III," Mission Impossible
","Easily not the best mission, but thanks to JJ Abrams direction and an absolute menacing performance from Philip Seymour Hoffman this movie is more than deserving of repeat viewings.",8,39,43,13 February 2020
The Twilight Saga: Breaking Dawn - Part 1," TWILIGHT BREAKING DAWN
","I'd say, stay for the first 15 minutes then come back for the last 20 minutes, just so that you can skip all of the nonsense in between. Surprisingly, the werewolves have taken a dire turn in this franchise which is a crying shame because their presence in the two other films were refreshing and light handed. In one of the worst scenes ever, they all confront each other through telepathy which is hard to watch because the voice acting is so out of place. The wedding scene was gratuitous and the birth scene was ripped out from the pages of hell. Bizzare.",6,43,47,20 February 2020
The Equalizer," Great movie
","Really great action sequences, with some nice violent ends, and a very interesting story that almost feels like it starts in the middle, leaving you guessing about his past. It kind of has a very John Wick feel to it, but maybe slightly less over-the-top crazy.",8,46,50,22 February 2020
The Expendables 2," I enjoyed this movie
","The early 90s version of an action movie - non stop gunfire and fights. One very good reason to watch this series is that any movie after this seems to be excellent. The only saving grace are some really old wisecracks from Jason Statham. Skip it, if you need to.",6,38,41,23 February 2020
War Dogs," Better than I expected.
","War Dogs is based on a true story where two twenty somethings sell arms back to the US government. Jonah Hill and Mills Teller put up a great performance, they made the story very appealing. The storyline had plenty of connections with Scarface, from locations to tag lines. It was a good movie with a great cast. Definitely worth watching.",8,48,53,21 February 2020
Skyfall," 007
","The best film in the era of Daniel Craig as James Bond. Supremely well acted. The best performances are by Craig, Dench and Bardem who are prize. Great action scenes, big issue that touches past Bond and M which little is known. Sam Mendes does a masterful job directing this installment of James Bond. Realmete with this film you can compare Danie Craig Sean Connolly.",10,53,64,13 February 2020
Iron Man 3," love this movie highly recommend
","It's always hard to see a movie with Robert Downey, Jr. and not find his sarcasm and personality incredibly charming. He really shows why he is one of the best on-screen superheroes today by showing that he can have good chemistry with everyone ... even a young child. This is a huge step-up from 'Iron Man 2,' which failed in many different ways. It features a very promising villain that could also be the setup for future installments of - not only the 'Iron Man' movies, but the entire Marvel Cinematic Universe.",8,44,55,24 February 2020
Raiders of the Lost Ark," Great
","This movie has it all, action, romance, comedy, giant boulders and occult seeking Nazis. Story conceived by George Lucas and screenplay written by the same guy that wrote Empire Strikes Back and Return of the Jedi. If that doesn't sell it, then look no further than Steven Spielberg because he directed it. Awesome movie all around and definitely a genre classic. An absolute must see for any movie fan that likes fun.",10,47,53,23 February 2020
Resident Evil: Afterlife," Afterlife
","Resident Evil: Afterlife attempts to take the series back to basics and delivers a campy action film that has fun with the material. In this chapter Alice searches for Claire and her group of survivors of the zombie apocalypse, which were headed for Alaska looking for the infection free zone Arcadia. Wentworth Miller joins the series and gives a strong performance. Additionally, the over-the-top action scenes are quite impressive, and bring a lot of energy to the film. However, things start to fall apart in the last act as the story goes off in some bizarre directions. Yet for a cheesy horror film, Resident Evil: Afterlife is pretty entertaining.",6,38,47,6 March 2020
One Hundred and One Dalmatians," 101
","When two Dalmatians named Pongo (Rod Taylor) and Perdita (Cate Bauer) are blessed with fifteen puppies, they couldn't have been happier. But when their new family gets stolen, along with eighty-four other puppies by the evil fashion designer Cruella De Vil (Betty Lou Gerson) for the intention of making fur coats out of them, Pongo and Perdita must call on numerous other animals to help them rescue the puppies from their fate. Important in animation history as the first Disney animated film to heavily use newer xerography methods for the purpose of cheaper animation methods, One Hundred and One Dalmatians may lack the visual beauty of Disney's earlier fantasy films, but the modern UPA style of the film helps it stand out as one of the most visually unique films of the 1960's. The infamous Cruella, thanks to Marc Davis's incredible character animation and Betty Lou Gerson's piercing voice makes her one of the most memorable villians of all time and despite a lot of it would end up being reused for numourous films produced during this cost-cutting era, George Bruns's score is fabulous with the best example of his work being the jazz-inspired opening credits that would set the mood for the more laid-back films of this time period. Overall, One Hundred and One Dalmatians deserves it's reputation as not only one of the most important films in the companies history, but also as a fun thrill ride for all ages.",10,39,42,21 February 2020
John Wick," love this movie highly recommend
","It's hard to find anything bad to say about John Wick. The action is beautifully choreographed, the setup is surprisingly emotional for an action flick, and Keanu.... What more is there to say? If you love action or even just like it you will be in for the ride of your life.",9,62,73,23 February 2020
Kung Fu Panda," One of the best films from DreamWorks.
","Take it from me, this movie is brilliant. Don't go by it's silly child-pandering name, this film is for everybody. From little kids just looking for some simple fun for a little while to adults looking for a more compelling experience that makes you feel for the characters, this one's for everyone. Funny action adventure with some wise words scattered throughout.",10,40,43,15 February 2020
Lone Survivor," Great story
","A truly brutal and gripping cinematic experience, Lone Survivor may be brazenly gung-ho and jingoistic, not to mention somewhat anti-climactic, but it delivers a metric tonne of thrills and contains one of the most intense and bloodiest gun fights I've ever seen in a film. It might stretch the suspension of disbelief a little too much at times, with our heroes surviving not 1 but fatal-looking cliff falls, but the excitement comes from the fact that it puts you right in the action, and you feel everything. Every bullet, every kick, every punch and every single thing the protagonist crash into. It's a bleak as Hell depiction of the savagery of war and just how strong the will to survive truly is. It's not a masterpiece, and many movies have been made with a more complex and compelling message on war, but for its sheer amount of heart-pounding action, scenes, it's definitely worth at least one watch.",9,44,49,22 February 2020
Fury," love this movie highly recommend.
",One of my favorite movies. Amazing cast and a lot of hard feeling moments that bring this movie together. There are moments that have you flashing between emotions and you can feel the emotions from the characters.,9,54,65,23 February 2020
Train to Busan," This Movie is Very Good
","You need to watch this right now. It breaks away from the stereotypical zombie portrayal. I love the way the infected move. The pacing and suspense of the film is excellent and the acting is brilliant, especially the little girl who is phenomenal. I'm rather into zombie films and sitting here with it having just finished, I feel this is probably the best I've seen by far. I put off watching this due to the trailer and some slightly unsure reviews but I wish I hadn't. It's better than it looks in the trailer. Most films have moments that you think could have been a little better but anything like that is just minor and doesn't take away from the overall experience of the film. This director certainly knows how to build suspense and uncomfortable situations. I already know I'll watch it again and again",9,70,116,22 February 2020
Underworld," Underworld
","Movies like Underworld just don't end up with the calibre of actor that Underworld has under normal circumstances. Somehow, Underworld did though, and yes, it's very much a product of that early '00s industrial inspired age, but it is a solid, solid take on some realistic(ish) aspects of supernatural monster mythos.",8,41,46,22 February 2020
Iron Man 2," Awesome suits
","This movie contains some throughly enjoyable moments that are on par with some of Downey Jnr's highlights as Tony Stark. The relationship between Pepper and Tony is taken further and built upon brilliantly in this movie. It contains some really cool and innovative action scenes which are taken for granted now. However the poor villain, a pattern in Iron Man Solo Outings, and the lack of direction meant this is easily the poorest Iron Man Performance. It's still an entertaining watch but you wouldn't be wrong if you skipped this movie when rewatching MCU Classics.",7,41,44,24 February 2020
World War Z," Loved this movie definitely worth watching
","A good movie with many intense moments, a great plot, and stellar acting. The only downside to this movie is that it is not an original movie-it is one of hundreds of apocalyptic zombie films.",8,60,69,20 February 2020
Pirates of the Caribbean: Dead Man's Chest," I enjoyed this movie
",I don't know why so many people say that this oneis not good enough like the first movie. This has some better made actions than the first and very good job by thedirector who makes many great scenes whichmake more ..... the movie.,8,46,50,23 February 2020
Rocky V," Rocky
",Stallone trades in the ambiance of a big-fight atmosphere for senseless street-fighting. Rocky V is an unacceptable installment that tarnishes the already back-down-on-his-luck fighter. The uninspiring acting and street-smart vibe is just as damaging as the fighter's brain in this film. But though the film has some significant damages it still manages to be somewhat uplifting with the lack of magic it possessed.,7,33,54,13 February 2020
Pirates of the Caribbean: The Curse of the Black Pearl," Johnny Depp is fantastic!
","Awesome action and swashbuckling adventure, great music from the likes of Hans Zimmer, good visuals and Johnny Depp's hilarious improvisational performance as Captain Jack Sparrow (the other performances are good as well but Depp's the highlight and you damn well know it) make the first Pirates of the Caribbean adventure a fun action flick that's not only a great first non-Touchstone/Hollywood Pictures/pre-2006 Miramax & Dimension PG-13 Disney movie but also a much better movie than a movie based off of a THEME PARK RIDE has the right to be.",10,54,58,23 February 2020
Beauty and the Beast," Great animation
","Truly one of the greatest animated films ever put on the big screen. This film is extremely emotional, romantic, and magical. The incredible characters are so lovely to be around. Has a FEW all time great musical numbers that will stick with you forever. A message that will forever be important and truly a tale as old as time!",10,42,44,21 February 2020
Public Enemies," EXCELLENT HISTORICAL MOVIE!!
","This movie is one of Johnny Depp's best. Regarding content, this movie definitely flows at a high pace, but it lacks the violence that is characteristic of so many other American criminal movies. However, this fact does not bother me at all, and I actually really loved this movie, but I think that the lack of violence may be why so many other people rated this movie with a low score. In addition, I noticed something funky going on with Depp's hairstyle: it's reminiscent of 21 Jump Street! The way his hair is combed in this movie very much reminds me of his bad-boy hairstyle midway through the television sitcom. As a result, Depp appears to be much younger in this movie than in many of his other movies from this time era.",9,49,56,23 February 2020
Madagascar," Madagascar
",A great story of friendship and survival where an animal escapes from the zoo and his friends go to pick it up but everything goes wrong. The plot and their misadventures are quite original and the whole thing is rendered very well and generates great fun,8,39,42,17 February 2020
Prince of Persia: The Sands of Time," Prince of persia
","Having never played the game I didn't know much about what the plot was about but the games were big hits and popular enough to make a live action movie so I eventually gave it a watch and was very surprised, The story is very loyal to the games from what I seen in the games, Some nice action scenes and good effects, I didn't like the choice of actors but they did ok, As far as game to movies go it's probably one of the better ones, Even if it won't stand the test of time (No pun intended) I think maybe it could of been better if it wasn't made by Disney as they like to tone films down so much that if you're over the age of 11 it's not as enjoyable, But it could of been much worse so I can't complain too much, A good family film that is easy to watch even if you haven't played any of the games.",8,41,44,15 February 2020
Ted," Ted
","Really funny at at times really stupid, Ted is not only extremely well performed by its all-star cast and an extremely satirical and stupidly funny film, its script and direction is also impressive, the music and touch is perfect which all makes for a very watchable and humorous comedy, the movie does still repeat itself and does feel tiring and slow-moving at times.",7,40,43,15 February 2020
Knives Out," Knives out
","Knives Out is really a classic story of it's kind set in modern day with Daniel Craig even playing a very clear Hercule Poirot type character. There's a bit more humor and self-awareness than a lot of those classic stories, but never to the degree that it takes away from the twists and the mysteries. And there are some good twists. In fact one of the biggest mysteries is revealed midway through the movie which actually led me to check the time thinking 'damn, are we near the end already?' but nope, they were just taking the movie on a left turn to Albuquerque that I did not anticipate and changed the course of the whole thing. Johnson has constructed a great mystery in the spirit of the classics. The fun of it too is how many twists there are without it ever feeling overdone. In that way also you can predict a few twists, but not another, so have fun feeling smart and still feel surprised by the others. It's just a classic fun film of its type.",9,143,187,8 February 2020
