movie_title,title,review,rating,helpful,total,date
The King's Speech," The King's Speech is Easily Movie of the Year.
",Everyone has a voice and it needs to heard. To say that i had humongous expectations from this movie would be an understatement.i had heard all good raves about it and for many reasons was very desperate to watch it. Now what do i say about the movie. . I can just keep on writing and writing on how great this movie is but its will not do any justice to its quality unless you watch it. Colin Firth gives one of the most memorable and commendable performances of all time that is on par with Tom hanks in Forrest Gump. Now i do not care whether this movie is historically accurate or not.Geoffrey Rush is incredibly good and i have to eat my words here. I thought that bale had given the best supporting performance of the year. But GR completely outshines him. He is awesome and is my best bet for Oscars this year keeping mind the attitude of Academy awards.Helena Bonham Carter was splendid to say the least in her role. Its sad that she had such little screen time. Her performance left me craving for more. I wanted to see more of her.Overall The King's speech is definitively movie of the year and edges past the Social network by a small margin.,10,1,2,30 January 2011
"Crazy, Stupid, Love"," Crazy Awesome Movie
","Crazy Stupid Love: Perfect 10\10. This is how Rom-Coms should be. I had a whale of a time watching this movie. Steve Carell is such a terrific actor. He completely owns this movie, sad to see he dint get any recognition/awards for it. The entire cast is perfect.Ryan Gosling is likable as a womanizer who picks up girls in bars. Steve Carell is a man in his mid 40's who has been recently divorced. Ryan Gosling is the one who helps him out with his midlife crisis and infuses some of his skills into him . Its a brilliant parody of the American culture.The dialogs are witty , screenplay is crisp. Its been a long time i had so much fun while watching a movie.You should not miss this out for any reason.As i said : 10\10. Couldn't have asked for anything more or better.",10,2,3,6 May 2012
The Secret in Their Eyes," Poignant ,Powerful and Great film making
","An Argentinian movie that won the best foreign language Oscar this year. It had me going for this same reason. It in many ways reminded me of memories of murder.However the movies are entirely different from each other. It is about a sheriff writing a novel about a closed rape and homicide case he was involved in 25 years ago. A case that changed his life in drastic ways.As he recounts the past , new revelations are drawn upon him. He starts viewing the case from a fresh perspective and realizes that there is more to it then what meets the eye. The movie is slow and gradually the plot evolves itself .If you are looking for some nice thrilling moments of action, then this is surely going to disappoint you. It is more of a drama thriller . The pacing is deliberately slow but effective. There is also a touching romantic element in the movie.The performances of all the actors in highly commendable and of top notch quality.. It is indeed flawless film making . The story is concrete and never digresses from the main point.Your patience will be highly rewarded by the excellent and poignant ending. It should definitely count amongst the best endings in movies ever.10\10.....",10,7,9,4 July 2010
127 Hours," Every Second Counts Of this Classic Movie.
","127 Hours is a brilliant movie from the brilliant Danny Boyle. Arguably the best movie of the year,only Boyle could have made a movie about a guy trapped in a boulder with such ingenuity and craftiness.I can never imagine the state of mind that Aron Ralston was in, probably don't want to.Danny Boyle has unarguably added one more feather in his already illustrious cinematic cap by making 127 hours. The movie ironically about being a man who is static moves us a lot. It just shows that when man is really facing adverse circumstances he realizes the most important things in his life which he never would have thought in the first place.Boyle never hesitates and hence doesn't compromise in showing the explicitly graphic scenes involving blood. This makes the movie watching experience more vicarious , something that only Boyle can do with such conviction.AR Rehman's Sound track is easily tied at best for the year with social network. Rehman's work here is better compared to his previous work with Boyle, Slumdog Millionaire seeing that Rehman had a tougher job at hand while creating score for a movie that apparently never moves.James Franco has confirmed his potential as a star in the making by delivering a splendid performance. Only a stuttering King would have been able to stop him from getting all the major accolades.Overall 127 Hours is yet another must watch movie from the genius Danny Boyle, for whom my respect has grown increased by leaps and bounds. It is really sad to see that it went empty handed at most of the award ceremonies this year.Do not miss even a second as Every Second Counts .",10,0,1,4 March 2011
Lost in Translation," Genuine and Touching
","One of the rare movies which deals with the emotions of people in normal life circumstances.There is no rigid storyline so as to speak,but it is about two Americans having post marital problems meeting up in a hotel in Tokyo.There are some hilarious scenes in the initial parts of the movie. The movie is very natural in the way that emotional and romantic tension between the two characters is palpable..Bill Murray etches out a controlled and natural performance as a middle aged man who is vexed with his married life. Scarlett Johansson plays a newly wed wife who is also frustrated with her marriage life. Both find comfort and solace in each other's companionship during the week they spend in the Hotel. The only weak link in the movie is Scarlett Johansson. She isn't much convincing . Some other actress in her role could have done proper justice to her role.But it is a very warm and heartfelt love story that is not to be missed by fans of the romance genre. I probably will love it more the second time.9.1\10",9,2,3,27 July 2010
Léon: The Professional," Overrated at 8.6 !
","This movie reaches the heights of predictability that any action movie can possibly get.It is good but is so so so overrated. I will definitely say that it is easily the most overrated movie in IMDb.I could guess its climax in the first 15 minutes of the movie. The action in the movie is very well done. The saving grace is definitely the climax,the ending is superb and really redeems the movie, which otherwise could have been dull and insignificant.The casting consists of Jean reno and Natalie Portman. Natalie Portman is a 12 year old precocious child who has an immature love for Jean Reno who happens to be a Hit-man. After her entire family gets knocked out by Gary Oldman, he takes her into his wings and teaches her the secrets behind becoming a hit-man or say a hit-girl rather. Amongst the performances only Portman 's worth watching.. Gary Oldman is disappointing so is Jean Reno.The movie fails mainly because of its poor character development. The characters are very superficial especially Gary Oldman's character. You are left wondering why they are doing what they are doing.Overall as i said IT IS HUGELY OVERRATED.....I would give it7.2\10..",7,10,18,7 July 2010
Hugo," The Missing Gem in Scorsese's Collection
","Take a flimsy plot , Mix it with exquisite cinematography , brilliant visual effects and a comforting background score and you will get Hugo. Hugo is not as much about its story it tries to convey as it is about the spell that Scorsese creates that transports you into some other world. Technically, Scorsese has not left any stones unturned in hes efforts to create a visual masterpiece. It goes to show the immense passion he has for Direction.The film might not appeal to all, as its pacing is very labored . One of my friend who accompanied was cursing me after the movie. But it is a must watch for Scorsese Fans like me, who have admired and loved his work to no bounds.",Null,1,4,10 May 2012
Face_Off," An Insult to Intelligence
","What a crap movie ! One flaw after the other. I wonder what the makers of such movies think about us.This movie is an insult to our intelligence.. Of course it would be a feast to the eyes who love the bombs exploding, planes crashing, buildings blowing and other kinds of unimaginable dross stuff. I don't really mind these if there is a semblance of reality in all the action scenes. But unfortunately that is not the case here. It appalls me that the makers dint realize the quality of their movie while making it. They invest millions of dollars in such BS stuff. As far the acting is concerned, the lesser i say the better. Cage cannot act to save his life.Clearly he remains the most unimpressive mainstream actor in Hollywood to me. Travolta is no better either. Overall this is really a pathetic movie..And it is so so so overrated in IMDB...7.3 r u kidding ?it deserves a 3.7 !1/10..I regret having watched this movie..I simply couldn't wait it to end..Thankgod i watched it in TV with the usual commercial breaks which gave me some respite.Well Face Off--------'Beep' Off",1,43,76,30 June 2010
Garden State," Garden State is Beautiful
","There was only one reason i downloaded this movie and that was Natalie Portman, and i am really glad i did because this is a BEAUTIFUL MOVIE. It tells us the story of a person who is living an uninterested and boring life after being estranged from his family for many years and how he finally comes back to his home for his mother's funeral. It takes us through the journey of he finding himself through the four days he spends at his hometown.There is one line in the movie that completely blew me away.'It's amazing how much of my life has been determined by a quarter inch piece of plastic'This line clearly epitomizes the situation of the central character in the movie and to a large extent the same in our lives. It beautifully brings out the intricate human emotions, There are some really humorous moments in the movie thanks to Natalie Portman who sparks up the screen whenever she is on it. Is downright down to earth and you never for the slightest of moment feel like you are watching a movie. It is really sad to see that it got such little rewards and recognition.A MUST WATCH11\10And i am gonna watch it one more time.",10,1,2,7 August 2010
Love Actually," Pointless Actually
","This is a pointless movie actually. It takes us through eight different love stories, most of them which just end as soon as they begin. What good can eight half baked love stories can do, when two fully baked could have sufficed. There is no heart in almost all of the love stories in the movie. Most of the stories are superficial and get too mawkish.The likes of Laura Linney,Liam Neeson and Kiera Knightely are wasted in a movie that did not require them. To add onto the miscasts, Hugh grant plays the British Prime Minister. Nothing can get more absurd and ludicrous than this. Most of the stories are superficial and get too mawkish.I could see that the movie actually makes a lot of digs at the Americans. This is not a bad movie actually, but i see that the director just wants us to see different people falling in love and empathize with them. I think he just overdid it and would have done better had he had just shown 3-4 fully developed love stories. The performances are nothing spectacular except Bill Nighy as an aging rock star who really sparkles up the screen whenever he is on it. Rowand Atkinson appears in just two scenes and does what he does best,I reiterate the point that it is not a bad movie, but just a bit overindulgent . If you are in a foolishly romantic mood, then this might just be a classic for you else just a casual movie for killing your time. 7\10..",7,2,5,14 July 2010
