movie_title,title,review,rating,helpful,total,date
Blade Runner 2049," A visually dazzling follow-up 35 years after the original
","Strongly directed by Villeneuve, whose last film was another otherworldly epic, 'Arrival,' 'Blade Runner 2049' manages for the most part to pull off a very delicate dance. Blade Runner 2049' never feels like it isn't its own film. It smartly expands on the questions of what is human and what is not. Immersing you in a complete wow, Blade Runner 2049 is the thinking person's sci-fi event of the year. With films like Prisoners, Sicario and Arrival, director Denis Villeneuve has brought an alien strangeness to his intimate moments. This time he's infusing soulfulness into a story that could have rung hollow. Visual spectacle, fantastic music and cinematography and brilliance by Ryan Gosling in adapting to a new gen Blade Runner.My Rating : 4/5",8,1,7,8 October 2017
10 Cloverfield Lane," What was expected and this I got !!
","Cloverfield being a good hit, I was eager to watch thriller 10 Cloverfield Lane. The movie was good at the beginning but lost its path under the ground where the cast was situated. There was very less of horror and no mystery. The movie was somewhat predictable however the cast tried to manage the act. I didn't like the plot of the film and neither the cinematography. There were very less dialogues and I was in a thinking that I was watching a silent movie. The trailer was promising but the movie disappointed me. The critics liked the movie for its twisted plot, however I think it was predictable and there was no twist in the movie. I wasn't thinking the movie to be loose. I would give 2/5 for this movie.",4,9,20,9 May 2016
It," 'IT' float above an usual horror Script
","IT contains some very effective and well-executed nightmare imagery. While Pennywise (the lead monster) is legitimately terrifying, overall, It is more intense than it is chilling. It's maximalist approach also extends to the movie's pacing. Nearly every scene builds to some kind of climactic jump scare—not just the appearance of Pennywise, but such alternative horrors as leprous zombies, menacing wall portraits come to life, and bathroom sinks that spurt fountains of blood. The extended, effects-heavy final sequence, in which the youths descend to Pennywise's dank underground lair to battle both the clown and their own deepest sources of dread, was a very good and emotionally built scene. Waiting for the Chapter 2.My Rating : 3.5/5",7,4,11,10 September 2017
Rogue One: A Star Wars Story," Rogue One blasts its way into sci-fi relevancy by targeting the spectacle aspect that Star Wars devotees so fervently demand.
","To no surprise, Rogue One is a veritable gold-mine of nostalgic riches for Star Wars fans. Recurring characters and classic cameos raise surface-level hairs, but an even deeper connection pulls direct lines from previous Star Wars installations and re-purposes them for added homage.Rogue One: A Star Wars Story suffers from a clunky, too-many-moving-parts introductory period, but once characters are established and battle plans are laid, Gareth Edwards scales epic scenes of interstellar world-torching.It's more than enough to appease Star Wars fans, but Director Gareth Edwards' intergalactic firestorm is also good enough to stand as a mainstream success all in its own right. My rating for 'Rogue One : A Star Wars Story' is 3.5/5.",7,0,4,16 December 2016
Zootopia," Another Classic from Walt Disney
","A beautifully crafted story and great direction by Bryan Howard. Zootopia displays a place of peace and harmony among all the animals. Judy Hopps as the lead antagonist was exceptional with support from Wilde, the Fox. It was something creative with a detective- animated movie but it won many hearts. As always everything goes merry for Walt Disney, Zootopia becomes another one in my list of all time favourite animated movies. Walt Disney continues its miracle touch with the types of movies it makes. Overall, it exceeded expectations and will be a great conpetitor for Oscars 2017. It was one of the best movies of 2016.",10,3,9,20 May 2016
Deadpool 2," Deadpool 2 delivers the sequel with same great vulgarity and Action that we expected
",Deadpool sequel was the one of the most awaiting movie in my list since I became a fan after the first installment. Deadpool delivers the same humour and action like its predecessor. Desdpool 2 shows that it is childish and entertaining in its own ways. Ryan Reynolds is great as an ass-kicking Superhero character.,8,54,132,14 May 2018
The Hateful Eight," Brilliant Tarantino
","The film was 2hrs 48 mins long and frankly saying, I didn't get bored and practically liked every minute of the film. This was 8th film by Tarantino and damn, he does it again with its western genre and typical Tarantino style. Samuel. L. Jackson was great as a bounty hunter and the ensembled cast was too good. The movie was shot in 70mm camera which was very brave by Tarantino. This 8th outing from Tarantino offers another well-aimed round of signature blend of action, humour and over the top violence. I suggest everyone to watch this western drama. I go with 9/10 for this Tarantino movie and this is my one of the best movies of 2015.",9,19,52,28 December 2015
Moana," 'Moana' - Another Classic hit by Walt Disney Animations
","Unwilling to fix what ain't broke, Disney hews pretty closely to its usual narrative structure in 'Moana,' while at the same time further expanding its geographical boundaries far from the original Germanic fairy tales that provided the studio's stories for so many decades. Rather than revel in the South Seas kitsch that gave us the Enchanted Tiki Room, this adventure pays fitting tribute to both the natural beauty and the creation myths of the Pacific Islands. If we're looking at the journey and not the destination, 'Moana' is thoroughly entertaining if never completely groundbreaking. Moana does what is needed for a good Disney film. With outstanding Visual effects and good musical score, Moana will definitely make its nomination in Best Animated Picture in Oscars. I go with 4/5 for beautifully made Walt Disney creation 'Moana'.",8,3,14,4 December 2016
Spider-Man: Homecoming," 'Spider-Man: Homecoming' is a comprehensively crowd-pleasing success.
","'Spiderman : Homecoming' may not quite reach the heights of Raimi's Spider-Man 2, but Spider-Man: Homecoming emerges as one of the character's strongest films to date, granting him a clean slate and infinite room to grow.Much of that praise is owed to Tom Holland, who is playing the first iteration of Peter Parker who, actually feels like a high school studentâ€”more or less. The characters and scenarios are familiar, but this is a loose, cool, funny remix that makes them feel fresh again.To its credit, 'Spider-Man: Homecoming' forestalls the inevitable as long as possible. It puts the 'neighborhood' back into your friendly neighborhood Spider-Man.My Rating : 4/5",8,2,6,12 July 2017
Suicide Squad," Good enough but not great
","The most awaited movie of the year arrived with great expectations among the audience and speaking truly, I was just enough satisfied to watch Suicide Squad. The cast do their best to flesh out the characters, and Ayer seems to enjoy finding songs for the film's soundtrack, but the action scenes were not so remarkable. The biggest problem with the movie is that, despite all the villains, the main antagonist — wisely hidden in the advertising — was not so appealing and ridiculous. Fans will probably appreciate 'Suicide Squad' for trying something different — and it gets bonus points for diversity — but the weaker characters and generally weak plot keep it from being one of the better comic book movies. I would go with 3/5 as it was not excellent but good enough to watch with new idea of villains fighting villains.",6,0,2,7 August 2016
Ant-Man," Better than expected
","When I first heard about Ant-man I was shocked, not only because the concept was new but because it was made by Marvel studios. I didn't expect the movie to make its mark in the audience. But when I saw the movie myself, I was damned. It was a very enjoying action heroic movie. And the thing Marvels created it himself has done half of its work in attracting the audiences. A new superhero with amazing ability to shrink himself has emerged and it gives Marvel a new line of sequels to it. The movie was fun, astonishing & more importantly worth watching. I loved this movie I recommend every action lover to watch this movie. I would go with 4/5 for Ant-Man.",8,0,2,15 November 2015
Bird Box," A decent enough take for a suspense
",BirdBox even though wasn't convincing in the Climax was good enough to make the viewers continuously think of what's coming next. Although the story and the ending could have been more tight but it was satisfactory enough to give it a thumbs up,7,2,7,20 December 2018
Justice League," A better one than its predecessors
","For those who loathe Zack Snyder's Batman v Superman: Dawn of Justice, and they are legion, Justice League will be just the corrective followup they're looking for. The scenes of the League members together, bickering and bonding, spike the film with humor and genuine feeling, creating a rooting interest in the audience. Without it, the film would crumble. The addition of Ezra Miller as 'The Flash' was a great thing as he was maintaining the balance between action & some comic sequences. The CGI was good with enough good sound editing. Although it felt that at the second half the movie started faltering due to excessive use of CGI and for over use of fighting sequences. I admit that it was way better than Batman v Superman & Suicide Squad and was a decent watch..My Rating : 3/5",6,1,3,18 November 2017
The Revenant," Outstanding work By DiCaprio-Alejandro
","I am a die-hard fan of Leonardo Dicaprio and was waiting long for this movie. The trailer had created strong hype for the movie. The movie is directed by 'Birdman' director Alejandro Inarritu who is known for magnificent direction. Leonardo was masterpiece as always and has not let down in this too. The story centers on Hugh Glass, a frontiersman who was left alone after bear attack and killed his son. Leo takes revenge to new style with its own survival style. This can be expected from Leo to be perfect in every condition and can do anything to draw into character. Leo's performance was outstanding and this time I hope Oscar gets to Leo. I go with 8/10 for this movie with Leo's extraordinary performance.",8,8,32,27 December 2015
Bridge of Spies," Not happy with 'Bridge of Spies'
","Collaboration of Tom hanks and great Director Steven Spielberg created a huge hype for this movie and me too was waiting for this movie. I spent 1.5$ for this movie at a cheap price of ticket and went to theatre to watch this. There was nothing wrong with this movie as everybody acted well and Spielberg as usual directed a well deserved Oscar winning Thriller film. However the plot was too slow and I was feeling sleepy while watching. The story involves only on one thing, exchange between countries which I felt too dumb. However critics liked it too much and predicts it for Oscar. I felt the movie very slow and boring and so I would go with 2.5/5 for this Spielberg directed flick.",5,2,5,26 December 2015
Dangal," The 'Dhaakad' movie of the year and best to end 2016.
","Nitesh Tiwari's Dangal is highly gripping and transitions smoothly from being a sports drama to an emotional one. The inspiring tale of Mahavir and his daughters is narrated in such a way that you laugh, cry and at some point even make sure you root for these characters right till the end.The father-daughter relationships between Geeta and Mahavir and Babita and Mahavir are explored extremely well emotionally. Also, how situations change the ties between the two sisters has been tapped into well.DANGAL is a flawless piece of work -- it's captivating, unpredictable, spellbinding, entertaining and never overstays its welcome. I rate 5/5 for 'Dangal' and Aamir's best performance since Lagaan.",10,9,16,25 December 2016
Dunkirk," Dunkirk surely will be remembered as one of the best war movies ever made.
","Although Dunkirk is technically a war film, its tone and style are those of a high-octane thriller. For his most serious-minded film to date, Christopher Nolan has employed all the weapons in his arsenal to craft something that, despite the Oscar-unfriendly July release date, will almost certainly be remembered when the Best Picture nominations are handed out.Dunkirk is also one of the best-scored films in recent memory, and Hans Zimmer's music plays as important a role as any character.Dunkirk satisfies as a brisk, gripping survival story. At only 107 minutes, it's also astonishingly short in an era when most movies needlessly run on long beyond the two-hour mark.Dunkirk is less of an epic than Interstellar or the Dark Knight movies – it's more tightly focused with no fat on the bones. The experience is primal yet satisfies intellectually and emotionally.My Rating : 4/5",8,3,10,26 July 2017
Captain America: Civil War," Magnificience by Marvel
","One of the most awaited movies of 2016, I watched this movie in Imax 3d for better experience and damn it was too awesome. The movie was full of superheroes including Black Panther and Spidey. With great plot line and fantastic effects, Civil War exceeded my expectation and didn't disappointed the way BvS did. Star studded movie with fantastic dialogues and actions make this movie an outstanding achievement for Marvels. The only thing missing in the movie was a villain. The movie shouldn't have been a part of Captain America Franchise, rather it should have been next chapter of Avengers considering the Superheroes featured in the movie. Nonetheless the movie was an outstanding experience in IMAX 3D. It is one of the best superheroes ever made by Marvel Studios.",8,7,13,10 May 2016
Fantastic Beasts and Where to Find Them," Fantastic movie as its name suggests.
","Directed by David Yates, the steady hand who'd steered Harry Potter films five to eight to popular and critical acclaim has done the same with the Fantastic Beasts. Though Fantastic Beasts is genealogically linked to Harry Potter, with nods and winks sprinkled like cake crumbs throughout the script, in practice there's no particular reason it had to be. The catastrophic timing and tone of Depp's pop-up gurn sends you out of Fantastic Beasts feeling more anxious about the franchise's stamina. Solidly extending the Harry Potter franchise to a different era with new characters, Fantastic Beasts And Where To Find Them starts slowly before finding its groove, delivering sufficient spectacle alongside a little emotion. I go with 4/5 for this beginner of a new potential franchise.",8,5,10,19 November 2016
The Conjuring 2," A Great Sequel
","'The Conjuring 2' is a perfect example of what more sequels should be. It is a perfectly executed horror sequel and Director James Wan effectively explores themes of vision,belief and faith. The family drama is very effective and Patrick Wilson and Vera Farmiga are efficient in their roles. The film doesn't provide anything new in horror genre, but its set pieces are often impressive even though it rely on jump scares. 'The Conjuring 2' has good story & suspense to have appeal on all kinds of horror fans. Unlike Sinister 2, it sticks to the basics and efficiently delivers a solid horror film. I give 4/5 for this efficiently made horror sequel by James Wan.",8,5,12,12 June 2016
M.S. Dhoni: The Untold Story," Movie succeeds in portraying Dhoni's story
","The film is a must watch for every cricket lover because it aptly tells the tale of an extraordinary man. The struggles are real and so is Sushant's acting. There isn't any shocking revelation, just inspiration and determination of a born talent who along with right people by his side, became the legendary captain.You have to give credit to Neeraj Pandey to keep it intriguing enough for you to get hooked throughout the three hours. Although it could have focused more on Dhoni's rise through the years instead of his personal life, but that doesn't let the movie down.Tight screenplay and good performances makes this one a good watch. I go with 3.5/5 for Dhoni's biopic directed by Neeraj Pandey.",7,0,1,3 October 2016
Inside Out," Another superhit by Pixar
","The #1 Animation studio 'Pixar' has done it again with its new movie 'Inside Out'. I liked this new concept of Pixar. Joy, Sadness, Fear, Anger and Disgust forms part of Life. The movie depicts emotions of a little girl. After Monster University, Inside out is too a bright and very delightable movie. It is a totally family movie. The movie teaches bonding, friendship, honesty. While entertaining, Inside out also teaches the meaning of Life. This movie definitely deserves an Oscar. Director Pete Doctor, who also directed Monster inc. and Up has again been successful in creating another classic from Pixar. Nothing comes better than this.",10,15,49,4 October 2015
