movie_title,title,review,rating,helpful,total,date
Star Wars: Episode I - The Phantom Menace," Amazing movie!
","I love Star Wars, but first 4 are my favourites. Real way to watch star wars is to go from IV-VII and then I-III.",8,4,6,19 July 2019
The Hunger Games," Very good movie
","Very nice movie, loved it. Best in the series so far.",8,3,3,19 July 2019
Star Wars: Episode VI - Return of the Jedi," Amazing movie!
","Another good star wars movie, nothing bad to say about it.",9,0,0,19 July 2019
Star Wars: Episode II - Attack of the Clones," Amazing movie!
",I love star wars and all star wars movies are good in my opinion so this one gets 9.,8,2,4,19 July 2019
Ant-Man," Good movie
","Movie was good, action was great which is the most important thing here",7,0,2,20 July 2019
The Lord of the Rings: The Fellowship of the Ring," Amazing movie!
",I god deam love LotR! Trilogy is amazing. One of the best trilogys ever.,9,0,1,19 July 2019
The Lord of the Rings: The Two Towers," Amazing movie!
","I love all three of the LotR movies, maybe the best trilogy ever!",9,0,0,19 July 2019
Star Wars: Episode III - Revenge of the Sith," Amazing movie!
",Star wars movies are amazing and i have nothing bad to say about them.,8,1,2,19 July 2019
Star Wars: Episode VII - The Force Awakens," Amazing movie!
",Newer SW movie is still very good and i love it. This movie is maybe little bit worse than previous ones but it's still good.,8,4,32,19 July 2019
Star Wars: Episode IV - A New Hope," Amazing movie!
","This is actually the first Star wars movie, and my favourite. Im not saying SW movies are bad but this one is my favourite.",9,0,0,19 July 2019
Deadpool," Good movie
","Comedy was good, and actions were impressive. Liked it very much but i still think that they could have made some things better.",7,0,1,20 July 2019
Star Wars: Episode V - The Empire Strikes Back," Amazing movie!
","Movie is just very great, i don't have anything bad to say about it.",9,0,1,19 July 2019
