movie_title,title,review,rating,helpful,total,date
The Mask," Personally,This my favorite movie.
","Hilarious. I have this movie on DVD( I used to have the VHS but it broke) and, in my opinion, this is the greatest movie of all time. If you have not seen it, Buy it. If your a Jim Carrey fan, You will love this, Even if your not a fan of Jim Carrey, I still recommend this to you if you have not seen it. I am not going to give anything away for the people who have not seen it. Just watch and find out. I give this film 10 out of 10 stars. 2 very very big thumbs way up. It is Rated PG-13. Very funny film. It is my favorite movie because it is very funny. I love this movie a lot because I can relate to this film. and that I laugh at this film a lot. Jim Carrey at his best. This is one of those movies that you must see before you die. Best movie of all time.",10,0,0,21 May 2008
Star Wars: Episode I - The Phantom Menace," It is an alright film
","This movie was Okay. It was just that Jar Jar was really annoying. I could go on forever. Well, lets talk about the good parts. The Good: #1.A great villain. #2.It was interesting to see Anakin's past, I enjoyed seeing his childhood. #3. Liam Neeson did a good job of acting as Qui Gon Jinn. #4. It was interesting to see what happened before parts 4, 5, and 6. The Bad: #1. Jar Jar is the worst character in this movie. He is annoying. #2. Jake Lloyd does not do the best of acting as Anakin. #3. Horrible dialogue. #4. I want Yoda as a puppet, Not CGI. Overall: It's OK, this my least favorite of the 6 films. If you have not seen it and you are expecting it to blow your mind away like Episodes 4, 5, and 6 did, then you will be very disappointed. My overall rating is 6 out of 10 stars. Enjoy.",4,0,1,8 June 2008
Raiders of the Lost Ark," The one that started it all.
","Best Indy flick. My 7th favorite movie ever. I love this movieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee. Du du da da du da da du du du da du du da da da du da du da du da du da du. Great movie. Steven Spielberg's best. Indiana Jones and The Raiders of the lost ark is the best of the series. I have yet to see the new one but once I see it I will review it. Raiders is a greaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaat film. It is a film that most people have seen. It has a very big cult following. I am a fan of the series and I think Raiders Of the Lost Ark is the best of the series. It is a fact. If you hate these movies, then I will try to track you down and have a whip with me and whip you(just kidding, we all have different tastes). This is a great film. It's beginning is infamous. What more? Harrison Ford is perfect for his role. All I have to say.",10,0,0,22 May 2008
Wayne's World," Sucked. Not.
","Very, very funny movie. I love this movie. Very funny. Probably Mike Myers best film. Your probably asking What about International Man of Mystery(The first Austin Powers movie)? Well, I have yet to see it. Back to my review. Wayne's World is hilarious. I am a big fan of the Bill & Ted pictures so I enjoyed this. This movie is about 2 guys in there 20s(I think there in there 20s) named Wayne and Garth. They have there own TV show called Wayne's World. I will not give anything else away. Wayne's World is based on a popular SNL sketch. If you liked Bill and Ted 1 and 2 then you will love this. My overall rating is 8 out of 10 stars. Enjoy. Thank you.",8,1,4,8 June 2008
Spider-Man 2," Better then the original
","This one of those sequels that surpasses the first one. A great blockbuster. A great second installment to the series. A great superhero film. There are some similarities to this and Superman II. If you have seen both, then you should know what I am talking about. If you liked the first one, then you will love this. A great second Part. I highly recommend this film. I love all 3 films. I loved this film. One of the best superhero films out there. If you are a DVD collector(Like me) then you should add this to your collection. It is that good. The acting is good. It has some humor. It has action and romance so Males and females will enjoy it. My overall rating for Spider-Man 2 is 8 out of 10 spiders. Enjoy. Thank you. Great film.",8,3,3,14 June 2008
Spider-Man 3," Best of the trilogy, in my opinion
","Okay, I have noticed a lot of comments that are negative. I just felt like making a comment for this one. Well, I really enjoyed this. I found this to be the most fun of the series, some of you were complaining that there was not enough action, uh, hello, this had 10 times more action then the first 2 films, and you are saying that it needs more action? Well, now I will talk about the good. The good:1.It is fun to watch. 2.It surpasses Parts 1 and 2 in my opinion. 3.It has venom in it. 4.Venom looks great. 5. The action is great. 6.Sandman, to my eyes looks similar to what he did in the comic books. 7.I like spidey's black costume. 8.It has an interesting premise. 9.It is dark. 10.It is good to watch when you are bored. The Bad: 1.There are some cheesy scenes and if you have scene the movie, then you probably know what I am talking about. 2.The dialogue is not that good but hey, it is a Spider-Man movie, not a Shakespeare play. 3.Not enough of Venom. I wish they could have made it a bit longer to show more of venom because Venom is my favorite Spider-Man villain. 4.The acting is not as good as the acting in the first 2 films, but hey, at least some of the acting is alright. 5. Even though I liked the black Spider-Man suit, it does not look like the way it did in the comics. Well, now I will talk about the reason why this movie is not for everyone. There are some scenes that are silly. Some people say that it has to many villains. To those people who said that, did you guys ever see Batman The Movie(No, no, no, not the 1989 film, the 1966 film based on the TV series) It had 4 villains, was it cheesy, yes, but enjoyable. I thought this movie was like a comic book on the big screen(yes, I know I stole that from the angry video game nerd). I know that some of you are going to say to me your stupid but, keep in mind we all have different taste. If you listened to the reviews, then I say go rent it, you might think it is the best of the series, you might think it is the worst of the series. I thought this one was the best one yet. So my overall rating for Spider-Man 3 is 8 out of 10 stars. Enjoy the ride. Thank you. Well that was probably the longest review I have ever written so far.",3,1,2,17 June 2008
The Terminator," 2nd best Terminator movie
","The only Terminator movie that is better then this is Terminator 2:Judgement Day. This is more of a action movie then Part 2. It is almost a Horror film. It is a Action/ Sci-Fi/Thriller/Romance. It is my sixth favorite film ever. It is my third favorite time travel flick. Anyone who has never heard of this movie probably has never heard of a lot of movies. If you have not seen it, then I definitely recommend it to you. One guy on here who did not like this film was saying that the terminator does not have any emotions. Of course, he doesn't, He is a cyborg. He cannot have emotions and he also said that the chase scenes were frustrating because the terminator never gets tired. Well, He is programmed to not get tired so he won't stop ever until you are dead. That guy who posted that comment is an idiot. He is the worst critic on here ever. Well, this film is a masterpiece. A great piece from the 80s. I am a big fan of the 80s so I loved this film. MPAA rating:R. Ages 10 and up. Great film because it is very original. It does not rely too much on special effects. Some of the special effects are horrible but who cares? The movie is very realistic.",10,0,1,21 May 2008
Star Wars: Episode VI - Return of the Jedi," 3rd best Star wars movie.
","I used to think that Revenge of the Sith was my 3rd favorite SW film but now I think that Episode III is my 4th favorite of the 6 films. Return of the Jedi is a great film, Not as good as New hope or Empire but It is still good. One thing I do not like about it is the ewoks. But the ewoks are better then Jar Jar. If you liked the first 2(of the original trilogy) then you should like this. It has a good light saber duel. So it is a great film. Well, Jar Jar was not in this, thank God. So this is a good film. It is good for the family. So I liked it. So, my overall rating is 8 out of 10 stars. Great film. Awesome. Enjoy the ride. Thank you.",8,0,1,1 June 2008
Rocky II," Rocky Part II
","After the extremely successful original, a sequel was inevitable. So, Stallone wrote the script and viola, a sequel. The sequel picks up immediately where Part 1 left off. So that is why I am referring the sequel as Rocky Part II. After Rocky went the distance with Apollo, Even though Apollo won, Apollo wants a rematch, even though he said ain't gonna be no rematch. This is the one with the most comedy in the Rocky series. Like the scene where Rocky is driving the car. That scene was funny because Rocky clearly does not have a drivers license. It is not as good as Part I but that does not mean it is bad. If you liked Part I, You should like this. It has a great training scene. This time we get 2 training scenes. I could totally tell that this was intended to be the last one but it did well at the box office so they had to make more. So this is a good film. It had a good ending. But it is nowhere near as good as Rocky Part I.",8,2,2,25 May 2008
Terminator 3: Rise of the Machines," Terminator 3:Rise of the Crap.
","Crap. Just crap. Terrible dialogue. The first 2 were great but this is just a big piece of crap that is only fit for idiots that are fans of Battlefield Earth and people that think that every sequel is better then the previous installment. The Termanatrix sucks. The T-1000 is a better Terminator then that one. The TX is played by a frigging female. Terrible performances except for Arnold's. But that does not stop it from being the worst in the trilogy. Sarah Conner is dead. I think that Jonathon Mostow should be ashamed of himself for ruining(for give me) the series. If you have only seen the first 2 and you think you have seen it all then your right. You have. This one is so skipabble that I think that the movie thinks that the extreme dumbness of the movie is amusing. If you have not seen any of the Terminator movies then watch Part 1 and Part 2. Skip Part 3. I do not recommend you on buying this film. I do not recommend you renting this film. I do not recommend you on watching this film. In my opinion, the series is still 2 movies. I enjoy to pretend that this film was never made. It should have never been made. The 2nd worse time travel movie, next to Time Chasers. Avoid this piece of crap at all costs. Terminator 2 should have been the last one. Personally, I would like to send a Terminator back in time to stop this movie from being made. That is how bad this movie was. Just stay away. If you think that all sequels are better then one before, then this is for you. otherwise, just stay away. 3 out of 10 stars. Another CGI piece of bullcrap. If you have only seen the first 2 then you have seen it all. Do not watch this. I am doing you a favor. Please do not watch this. Thank you.",3,2,5,25 May 2008
