movie_title,title,review,rating,helpful,total,date
Miracle," Proud to be an American
","This is one of those films that reminds people of the great things that Americans can accomplish.  If you have any ounce of patriotism at all, then this movie is highly recommended.  At the time that the actual event occured back in 1980, Americans were going through a very tough time. (The  Carter Years...thank God there was only four of them!)  This was just the thing that was needed to raise hope and morality.  Nobody who saw the actual event will ever forget it!  Kurt Russel gives an excellent performance that should be recognized with an Oscar.  The supporting cast is good as well.  Overall, an enjoyable film. On a scale of 1 to 10 I would give it a 9.",Null,2,3,21 May 2004
E.T. the Extra-Terrestrial," The Best Movie That Disney Never Made
","This film has all the traits of a great Disney film.  The only problem with it: IT WASN'T DISNEY.  Steven Speilberg once again spread his magic across the world.  And while this is a wonderful film, I still can't believe that this was the highest grossing film for a long time.  Star Wars was only five years old when ET came out so how did Et out gross the biggest popcorn movie of them all?",Null,1,2,30 December 2002
Who Framed Roger Rabbit," Calling All Cartoon Lovers
","Brilliant!!! Absolutely Brilliant!!!! My favorite movie of all time!!! Not only is the animation, acting, and visual effects great, there is another side to it.  There is that feeling that maybe Roger Rabbit, Bugs Bunny, Mickey mouse etc.. really do exist and can live alongside us.  If you have ever laughed at a cartoon, then you need to see this movie!",10,2,2,15 April 2002
Chinatown," The Best Screenplay Ever
","There is a lot to be said about this movie.  It has a great ensemble of actors, many of them giving their finest performances.  It is well directed. The art/set direction, costume design, and hairstyling are also excellent. But the best thing about this movie is the fantastic writing by the greatest living screenwriter of our time, Robert Towne.  he should have one every critic group award there was, in addition to the awards he did, which included the Oscar, the Golden Globe, and the Edgar Allen poe.  It is a fantastic example of dramatic storytelling, with great characters and wonderful dialogue.  It is no wonder why it is studied in cinema and theater classes around the country.",10,1,5,16 October 2002
Citizen Kane," The Great American Film
","While many fans and scholars debate as to what the Great American Novel is, it should be no question as to what the Great American Film is.  The obvious answer: Citizen Kane.  Many people will ask what is it about Citizen Kane that makes it so great.  Well, it's a combination of several things.  One, it has a fantastic script.  Two, it has the greatest ensemble of actors ever.  And three, it is told by Orson Welles, the greatest storyteller ever, with the exception of maybe Walt Disney.",10,0,2,3 January 2003
Pirates of the Caribbean: The Curse of the Black Pearl," Disney Hits the Jackpot
","This is definatly one of Disney's best achievments in recent years.  It is also one of the best adventure films that I have seen in a long time, probably since Indiana Jones.  A great cast, combined with a fantastic script, excellent sets, costumes, and special effects, and wonderful directing, and Disney has a movie which is worth viewing over and over again.",10,1,2,10 July 2003
Beauty and the Beast," Disney At It's Best
","Beauty and the Beast is going to go sown as one of Disney's all time best films.  In the recent years, Disney has tended to turn out factory produced animated films.  Beauty and the Beast is a great departure from that mind set.  It is the best film that Disney himself did not get to oversee.  The Platinum Edition DVD is a collector's item.",Null,2,2,26 December 2002
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"," Well worth the wait
","On my birthday, December 6, in 2001, I remember a news item on the Fox News Channel announcing that Walden Media was also jumping into the fantasy book/movie craze and has just secured the rights for a film version of The Lion the Witch and the Wardrobe. I have been waiting ever since. And I can say it was well worth the wait.The only major complaint I have is that they made too many small changes that I didn't see the point for.Tilda Swinton, despite being miscast, gives an excellent performance as the White Witch and deserves an Oscar nomination. In fact, I would nominate this film for Best Picture.Good job to everyone involved!",10,6,9,10 December 2005
Finding Nemo," Funniest Film This Summer
","I don't think I have laughed this hard during an animated film since 'Shrek.'  Ellen DeGeneras steals the whole movie as the voice of Dorey, a hyper fish suffering from short term memory loss.  This film is filled with many funny scenes especially when Dorey tries to communicate with a whale! I loved it so much, I saw it twice in one day!",10,0,0,1 June 2003
The Others," Should have been Nicole kidman's Oscar nominated role
","For the year 2001, Nicole Kidman recieved an Oscar nomination for her role in the very overrated movie 'Moulin Rouge.'  I thought that her performance in this ghost thriller was by far one of the best performances I have ever seen that year.  It reminded me of Ellen Burstyn's performance in 'The Exorcist.'  In fact, the entire film was greatly overlooked at the Academy Awards.  A must for your Halloween library!",10,9,11,31 October 2002
Sleepy Hollow," Great Horror Film
","Chilling adaption of Washington Irving's classic story.  It is easy to see that Tim Burton used to be an animator.  The art and set direction was outstanding.  The cast is good too, with Miranda Richardson worthy of special note.  But what is nost interesting is the twist the story takes. This is not a faithful adaption of the story.  Those looking for that, would do better with the 1999 TV movie, or the Walt Disney animated version. Instead of Ichobad being a school teacher he is a crimminologist investigating the recent crimes with new scientific instruments that he invented.  The plot gets deeper and deeper as he gets further into the investigation.  And then he finds out that...",Null,0,0,17 September 2002
The Lord of the Rings: The Fellowship of the Ring," A Masterpiece
","The Lord of the Rings triliogy is already going down in cinema history as one of the best movie series ever filmed.  I'm glad I was privilaged enough to see it on the big screen.  Now I have not read the book yet, so I can not make a call as to how faithful it was to the novel.  But, in my opinion, it is one of the best movies of all time.",10,2,2,9 November 2002
