movie_title,title,review,rating,helpful,total,date
Vertigo," so so.
","The story line is decent.As always,the lead character is working well regarding the technique and his deep character.But The last scene is a little bit extra.I guess It isn't needed.The director created the last scene just because of finishing it.",5,0,6,8 February 2018
Casablanca," Lovely story
","How elaborate story it is! Honestly,l expected how it is going on ,but fortunately It betrayed my prospect. The last conversation between kind officer and passionate guy is so impressive. I totally understand how it has got a considerable amount of fun.This is a monochrome movie,so it's less attractive than contemporary movie.However If the dialogue which is used in it is beautiful and outstanding,The fame would be lasting forever.I hope so as a fun.",10,2,2,16 August 2017
Citizen Kane," not that good
","It is just a classical movie.I couldn't make me fun more than I expected.Honestly Some reviews and reputation I have read on Web are so positive.Due to that fact ,I maybe hold unnecessary expectation on it.",5,0,3,23 December 2017
The Hateful Eight," decent movie
","This is full of blood scenes from the beginning.As it is reaching the highlight,there are much more that kind movie.To me,it is not good.I think the directer created it just for fun.Without this reason,I can't imagine why.To be honest,I wanted to watch the Taranteno's thing.",6,0,1,20 December 2017
Butch Cassidy and the Sundance Kid," hit you
","It's comedy.They escape from the enemy,police and their harsh life.It represents how bad the life is.Hit and Run is their tactics,so it is easy to spend the life.Their curse is lovely and so funny.I can hear it all the day.Even in the end, they are cursing each other about small things,what it would be like or what we would do afterwords confronting to serious situation.",9,1,3,27 November 2017
Oblivion," horror
","First impression of this film is not good.Battle,Battle,Battle.However,so time goes by,the story is getting interesting.Around the time that opponents reveal who they are,it is more fascinating and I get stuck to it.Honestly,the last scene is not good.I can predict it previously.In fact it becomes truth.Tom always have some horrible battle scene.A lot fun is looking forward to it.If it was cut,they would be furious.It is his destiny,If he doesn't hope so.",7,0,3,21 August 2017
Footloose," foot loose
","It is a story one boy from a big city try to overcome the struggle.The town he was transferred is so conservative so he felt It is terrible I have to manage to change it.But it was so tough.There was a so stubborn monk having the control of all of the city.If he want to dance,he have to change his mind and convince him to admit it at first.",7,1,1,10 December 2017
The Piano," the piano
","We have to watch this movie with a earphone.The music sounding through the movie,a great musician made,is amazing.How to play music,and how she move fingers is also good.It looks like a beautiful bird fly.I can see it forever,along with music.The concept of this music is maybe to release from a burden or freedom from the wall confronting us unconsciously.",Null,1,2,7 December 2017
Blood Diamond," blood diamond
","It is natural and maybe necessary that groom gives a bride a beautiful stone, namely diamond as a token of his love. But he never know it exists under millions death in Africa. Even child kill African to take this tiny stone. It is ridiculous.However, no one find a way to stop this disaster.Because he also exists under this disaster.",8,0,0,5 August 2017
The Untouchables," I realized what the title means after I watched
","The number of sacrifice is so small.Just two.In contrast,the enemy lost a lot of members.I'm so grad that they crashed the spoiled family accompanied by boss.He is so bad.He has bad influence to the society to buy bear and something prohibited in this area.It refreshed me.It is good movie.",7,1,4,29 November 2017
Psycho," amazing plot
","It made me freaked out!It's really made fifty years ago?Amazing.Music,character,not to mention story are so great.I can't look down to it.
From the beginning,it gets to make the atmosphere tense,finally it makes me so scared.",10,0,0,30 January 2018
The Holiday," holiday
","This is the game that only rich people are allowed to do.They can change own schedule and go to a trip whenever.Two actress is so beautiful.Honestly,I am fun of two guys since I watched 'gattaca' and funny movie 'rock school'.As a matter of fact,their acts are great and deserve applause.Jude is cute and look like intellectual guy as usual.Jack is funny and fascinating me.If he acts a little bit crazy guy, his act become second to none.",8,1,1,12 August 2017
August Rush," decent movie
","In my point of view,it is too made-up story.Music leads separated family and then put together.It is so rare.The most unbelievable thing is his talent.He has three super talents,dealing with music instruments,composing music,distinguishing the sound surrounding the city.He made it at first sight.It is amazing.",6,0,0,29 December 2017
Blade Runner," a movie deserve watching
","In those days,It is so amazing movie.It contains a lot of stuff inspiring us, fancy city, advanced vehicle,not to mention,this idea.As to say,the whole thing is shinning.But from the present point It's not new.We have absorbed it already.This proves that it is great movie indirectly.",8,0,2,19 January 2018
Sweet and Lowdown," sweet movie
","It is so Woody Allen. He acts from the beginning as a reporter. He directs this movie as either pessimistic and comedy. Last scene is not surprising to me,but the plot to this scene is so amazing! This movie leaves some point to modify, but good.I expect that he is going to make next movie more brilliant and fascinating.",7,0,0,7 August 2017
Rear Window," old film
","The lead man stays home all the day because of his fractured leg.He is so bored that he start looking for something interesting through the rear window.And then he find out the one.A resident on the other side seems to like to hind something.It 
occurred after the quarrel last night.So he is so sure that something wrong happens.It is ridiculous idea.But he stick with it from then on.",8,1,1,26 January 2018
Deadpool," amazing
","So great!From the beginning,there are tons of words which addict me to.He isn't a super hero as he said,but rather a antihero.He clash the public place,speak nasty words.So it isn't suitable to children.It makes me happy for him to use swords to kill opponents.I'm looking forward to next movie.",10,2,3,15 January 2018
Saboteur," good story
","I like this story.A man is supposed to be a murder and try to escape.He meet a young ,beautiful lady on the way and they fall in love.It's so romantic ,at the time thrilling especially last scene that a real murder scream for a help on the statue of liberty.However I don't like something in the film.I think it is too rapid that two of them confirm how they feel to each other.",7,0,2,6 February 2018
