movie_title,title,review,rating,helpful,total,date
Your Name.," your name
","You and I meet in the dark , you have your direction and I have my direction, you remember it or not, the best you forget, in this meeting when the light of each other.",9,0,1,22 March 2020
Forrest Gump," life
",Sometimes we all do things that just don't make no sense.,9,1,1,20 March 2020
Léon: The Professional," love
","As close to perfect as it gets for across the board entertainment; suspense, humor, love in friendship, and victor",9,0,1,28 March 2020
The Lord of the Rings: The Fellowship of the Ring," happy
","Human nature and other beings have their own fragility, so even if you choose good, there are also fragility that can lead in other directions, just like the Queen of the Forest. What is more frightening is that using evil means to achieve the purpose of goodness, essentially fighting poison with poison and fighting evil with evil, just like the son of the human king Gondo, are all generated when the human faith is not firm enough and the inner strength is getting weaker and weaker. .",9,1,1,19 March 2020
Spirited Away," a good movie
","So many tears of sadness, uncountable through and through
I know on the other side of them I'll find youEverytime we fall down to the ground we look up to the blue sky above
We wake to it's blueness, as for the first time",9,0,0,21 March 2020
Aladdin," love
","One is not born, but rather becomes, a woman.I like this movie very much.",8,1,3,25 March 2020
Good Will Hunting," good
","Stayed up half the night thinkin' about it. Something occurred to me. I fell into a deep, peaceful sleep, and I haven't thought about you since. You know what occurred to me?",9,1,1,24 March 2020
The Lion King," good movie
","I thought that the new lion king did an ok job of recreating the old one, but I liked the scenery and the animation throughout the movie. One thing they could have done better on was Timon and Pumbaa, I think they were much better in the first one.",7,0,2,17 April 2020
Call Me by Your Name," love just love
","Love should be happy.If you are not happy, it can not be called love.",8,2,5,25 March 2020
Avengers: Age of Ultron," good
",A good movie to watch when you are in a bad mood.You will feel happy after reading it.,8,0,1,18 March 2020
The Dark Knight," My favourite movie of all time.
","My favourite movie of all time.
From the superb acting performance of Heath Ledger and Christian Bale to the complex plot, any self-resecting movie fan must watch this film.",10,0,0,13 May 2020
Life Is Beautiful," love
","Like two movies before and after. How happy the first half is, how desolate the second half is. I pay particular attention to the officer who is obsessed with guessing, good and evil, and finally can not reach a puzzle, this is also a kind of life.",10,0,0,19 March 2020
A Beautiful Mind," amazing
","Fortunately, the woman who loves him exists in reality.",10,0,0,24 March 2020
Joker," masterpiece
","An absolute masterpiece, containing the greatest character development I've ever seen. Joaquin Phoenix gives a top three performance of all time. A+",9,2,4,5 April 2020
The Wolf of Wall Street," great movie
","A great movie with entertaining monologue's a fernetic performance by leo dicaprio which is kinda meta because the movie is the symphony of ferneticism, terrific direction,writing & cinematography.",9,0,0,5 April 2020
The Shawshank Redemption," One of the best movies ever made.
",One of the best movies ever made. That title gets thrown a lot but this movie truly deserves it.,10,0,0,13 May 2020
The Pursuit of Happyness," spectacular
","This movie is spectacular. The performances, plot and emotions are all amazing. This movie deserves a lot better. It's uplifting and pretty dang entertaining too",9,0,0,30 March 2020
The Martian," good movie
","I thought it was good. Typically, outside of Star Wars and
Marvel, l am not a sci-fi fan. I had to watch this at school, and
I didn't think l'd like it. But watching it, I thought it was good. It was really interesting, funny, and just good. You never knew what was going to happen. It was a really good film.",8,1,1,3 April 2020
