movie_title,title,review,rating,helpful,total,date
The Incredible Hulk," A Decent Superhero Fantasy
","Well what can I say, this is an age of mediocre fantasy films and tales of superheroes and many do not yield to become good films. The Incredible Hulk is without a doubt a success, maybe due to the fact that they casted Edward Norton as the big, mean, green monster or maybe unlike the Eric Banner film of the same name back in 2003 it has a good plot and story. Whatever the reason this film came out on top against Ironman, it had a good cast and plot and of course it wasn't laden with over the top graphics of CGI. This film has a good concept and does well with it through a good cast and almost blinding graphics. I liked this film, Edward Norton was great and even Liv Tyler was good enough to make the film feel that bit more real. This is not just a film for the Marvel fan, but an audience even bigger than just that.",8,2,5,14 June 2008
Lucky Number Slevin," A Mob Film With A Twist!
","Lucky Number Slevin' is a mob film without a doubt, but it does have twists left right and centre and of course the big one right at the end of it all! In my view this film represents human nature and of course how far we are willing to go for vengeance, the aftermath of it. Violent, compromising and brilliant performances from Josh Hartnett and Bruce Willis. Their performances keep you on your seat waiting for their next move or action and of course in your head you calculate the result of it.A brilliant film in many aspects, in my view overseen as a film that should have earned more praise and awards. Not much else I can say except it is a film worth splurging out for cash wise.",9,1,2,1 March 2008
3:10 to Yuma," An Enjoyable Modern Western Where Russell Crowe and Christian Bale Work Amazingly Together
","I personally am not much of a Western fan, however recently I have got into the more modern and recent Westerns with casts I know of from other modern films. Maybe these films are not Westerns but they are to me and to others. 3:10 To Yuma is obviously a remake of a classic Western film, but it follows the original's story. The story is simple Christian Bale must escort captured con Russell Crowe to the 3:10 train to Yuma to face justice for his crimes, and those of his gang. Bale is doing the job for $200, which he needs to secure his land from being taken from him by the tax man.Here in begins his journey with his son to take Crowe to the train station, both dealing with those of Crowe's gang and even Native American Indian attacks. The weapons and equipment of the Wild Western period look amazing, sound great and authentic. The action is searing, and times can really take you aback with gunfights erupting anywhere. Russell Crowe and Christian Bale work well together, alongside an impressive supporting cast with Ben Foster playing Crowe's gang second-in-command intent on freeing his boss from the law. However its not just attacks and ambushes Bale must deal with, he like Crowe hides his own inner-demons which are also another reason for him doing the job. To tackle demons from his own past. The film moves along well, and you never get tired or bored as you are always moving along. This is accomplished with the cast, and story. A solid Western is what I would call 3:10 To Yuma and a film to settle down with.",7,0,0,30 November 2010
Inglourious Basterds," An Entertaining Yarn of What Should Have Happened
","Well now we all know Tarantino, his good films, his brilliant ones, and then his not so on target ones but Inglorious Basterds is between good and brilliant. Gory, brutal, gritty, sense shredding, but what this film really does is say; this is how World War 2 and the Nazis SHOULD have ended at least in the eyes of Quentin Tarantino. Personally I think Tarantino got it just right, it should have been the way it all ended if only for history to be different.Now regarding the acting, top notch cast. Brad Pitt actually is good in this, not his handsome celebrity who does not look the part of a disgruntled Jewish-American soldier angry at the Germans and looking for revenge. He does this perfectly, and so you look forward to every time he graces the screen unlike some of his other works. The rest of the cast is brilliant especially Christoph Waltz who is just as captivating as Pitt in this film as the evil SS colonel who everyone is gunning for almost as much as Hitler himself, well there were those just as bad who helped him and either got away with it or just disappeared.All in all worth the fare price I paid, and I would pay it again to see it once more. Great cast, great action, great drama too. See it, you will not regret it.",8,2,8,24 August 2009
This Is the End," A Good Post-Apocalypse Tale That Cannot Be Taken Seriously, But Can Make You Laugh Hard
","This Is The End is what most would call a parody of celebrity life; in the film all the actors and actresses actually play their real identities; Seth Rogen is himself, as is James Franco and other comedic stars. This in itself adds a new dimension to Rogen's films in respect of him writing the script and directing it. Whilst the end-of-days happens around them, the comedic stars act like anyone would during a Post-Apocalypse film; turning on each other and deciding on matters related to surviving. This film however also mixes comedy into the dark material, it's clear there are a lot of pokes at religions, identities and even personal bias and prejudice. This mixed in with trying to find drinkable water, and edible food gives us some hilarious moments between the stars of the film. This Is The End was well worth the price of entry, and I would recommend it to fans of Rogen's earlier works for the sheer comedy in it. Well worth the price of admission and snacks.",8,11,21,4 July 2013
Hot Fuzz," Simon Pegg & Nick Frost At Their Best!
","Brilliant, what else can I say! Simon Pegg as a tough, good cop while Nick Frost as the bumbling, action film fantasist who thinks all police work is 'guns and car chases!' Since Shaun of The Dead, I thought Pegg and Frost could do nothing even close as to what they did in Shaun of The Dead, how wrong I was! I was laughing my head off from start to finish with Hot Fuzz, even the scene when Frost and Pegg walk home a drunk only for Frost to charge him £20 and for Pegg to give it back to him in 'change.' or when Frost asks Pegg what made him want to be a 'policeman.' You can't go wrong with Hot Fuzz, a quiet takeaway snuggled up to the couch can go a long way!",8,5,9,30 March 2007
Watchmen," A Strong Visual Adaptation of A Comic That Follows A New Trend of Superheroes
","Now personally I have never read the Watchmen comics, being I was to young too and that i've never really been a comic lover. However this film adaption of the comic seems to me a very well done one, and follows like a few Marvel adaptations and also 300. Watchmen incorporates a new trend of superheroes and that is the torn, damaged, and very human superhero. Someone more realistic, and obviously does not have superpowers but does wield training and equipment that allows them to be heroes to the world.Watchmen follows a different time line, and of course a parallel universe that sees the 1980's pan out a lot different to how they really did. Nixon is still in power, the stand-off between the USA and the Soviet Union is at a boiling point that is nuclear war on the horizon and obviously the end of the world. Afar from the plot of the film, I can greatly appreciate the amount of work, funding and scope given to this epic project. The cast was brilliant and worked well alongside each other on the screen, special effects were top notch and were not cheap looking in which would have made the film also feel cheap.Zack Snyder has done a great job of adapting quite a great but difficult to adapt comic into a film, maybe to some its not what Watchmen should be but its certainly at least close to the truth. At over three hours long, you have to have the threshold of patience to really enjoy this film and open your mind to a new world in the film. For some this is a hard task to do, and for others its just impossible and so it is for the patient group of film goers to enjoy. If you persist its a worthy reward, a dazzling world parallel to our own and also shows us the deep seated fear and paranoia of the Cold War period. How everyone feared their neighbour was a Communist or Soviet sympathiser. Its also to me, a new look at superheroes. Not those of the Marvel world who have powers and seem to always save the day, but everyday men and women who with training and equipment at their hands are able to at least try to stem crime and corruption. Watchmen is not for children obviously, and so its for a mature viewer with its content but also its scope. Watchmen makes a insightful film to watch, and also just one to let your mind open to on a Saturday night. Cast:9/10 Special Effects: 9/10",9,2,4,28 November 2010
The Killing Fields," A Solid Deep Story With A Great Cast and Sad Historical Value
","The Killing Fields is a surprising film, that could have matched any Vietnam set film as its set in Cambodia. Most know of the Vietnam War, but almost only half of the world still remembers what Cambodia went through during Pol Pot's heinous ethnic cleansing of the people with the help of his brutal regime the Khmer Rouge. They systematically murdered over 2 million Cambodians who were to them 'undesirables' and needed to be removed.The Killing Fields is a film that realistically portrays the genocide, and the infamous Killing Fields where most of the genocide victims ended up, and attempting to cross the watery fields their remains made a soup to crawl through. This film is extremely sad and hard hitting, as the Cambodian genocide never really got much coverage as say the Vietnam War did. The filming of the event in this film is very well done and captures the horrific moments of the genocide. People being herded onto trucks bound for executions, children being murdered in front of their parents.This film could in my opinion match even most big-budget Jewish Holocaust films with how gritty the feel of this film is. The film follows American photographer for a US newspaper who is stuck in the country following the Khmer Rouge's take-over played by Sam Waterston, however it is the second and most frank viewpoint of character Dith Pran portrayed by real life Khmer Rouge survivor Haing S. Ngor who was sadly murdered in 1996 due to his views of the Khmer Rogue. Haing S. Ngor is amazing surviving the Genocide, seeing many of his friends and countrymen hacked down by the Khmer Rogue. This film is for those who wish to see a tragic event just as sad as the Holocaust and indeed the Vietnam War. Its disturbing at times but must be to portray the events of the Genocide. This is a classic in its own name now, and its a film I can watch over and over again.",8,2,2,30 November 2010
28 Weeks Later," 2007's Best Film Hands Down!
","I saw this film in a free preview, but this was the movie I wanted to see the most this year! The fact I saw the one film I wanted to see this year the most for free is astonishing, I would have gladly paid the entry fee on 11th May, gladly! More than Spiderman 3 and Pirates of The Caribbean 3. I waited for the day I would see this preview, and it was worth it! 28 Weeks later redefines the likes of horror sequels, it succeeds where The Hills Have Eyes failed and where Halloween did also, this film isn't just for survival horror fans, but film goers all round. The end of the film is quite a shock, and it alone is worth the £7.50 entry fee.Robert Carlye shines on screen, even with the US Army being in a pivotal role, they also shine. 28 Weeks later I would recommend to any film goer, even fans of Spiderman or Pirates of The Caribbean, you'll understand why it was one of the biggest films of this year and why so many have waited for it's release!",10,10,40,9 May 2007
Harry Potter and the Deathly Hallows: Part 1," The Epic Finale That Harry Potter Yearned To Become, Now Follows The Epic Journey That Lord of The Rings Had
","Harry Potter personally has been an enjoyable series of films to date, however it lacked the epic scale and plot that up to the fifth film The Order of The Phoenix finally corrected. The fifth and sixth films of the series finally hit gold with the epic scale that brought back memories of The Lord of The Rings or the Star Wars prequel films. In part one of the final film, Harry and his friends Ron and Hermione face off against the dark lord himself in a race to turn back the tide he has brought with him consuming the land.In this finale, the scale of things has been lifted and no longer do we have a child like world that the first few films incorporated. From the start of this film, you know it has come a long way and matured into something more deeper and epic. No longer do our characters have a safety net to save them, at the final moment of the film and nor is there a quick fix present for them. Instead we have soul searching, character development and confessions being made that set the groundwork for part two.Harry, Hermione and Ron have matured and grown into the characters we waited for them to become. Battle hardened, scarred warriors that have their flaws, but also their strengths that they will need to use against their enemies. This is also a film that will hit fans of the franchise hard, with many characters falling at the hands of the dark lord and will surely be missed.The budget has also been raised for these two final instalments, and its obviously with the scale of locations, effects and plot-driven events. I feel that The Deathly Hallows has reached the epic level of Lord of The Rings, and even Star Wars. I think that the studio and director finally caught onto the success of The Half-Blood Prince with its dark theme and story, following on with the dark lord now taking over every foundation of the Wizarding world, our heroes are desperate, and at times turn on one another out of fear and desperation.You feel these characters have grown and can now survive on their own, as they have to and have no one there to help them. This is a great start to the finale, and I cannot wait for the final part and hope the dark theme and epic scale continue.",9,2,4,26 November 2010
